id,sloka,translation
326,medaśca māṃsaṃ ca śarīrajaṃ ca kledaṃ kapho bastigataṃ pradūṣya| karoti mehān samudīrṇamuṣṇaistāneva pittaṃ paridūṣya cāpi||5|| kṣīṇeṣu doṣeṣvavakṛṣya bastau dhātūn pramehānanilaḥ karoti|  doṣo hi bastiṃ samupetya mūtraṃ sandūṣya mehāñjanayedyathāsvam||6||,"When phlegm, located in the stomach, mixes with bile and corrupts the flesh, meat, and bodily exudations, it produces severe intoxication. After extracting the impurities from the stomach, when the wind element activates the tissues, it causes urine to be produced by cleansing the phlegm that has entered the bladder, just as it should. (5-6)"
327,sādhyāḥ kaphotthā daśa pittajāḥ ṣaṭ yāpyā na sādhyaḥ pavanāccatuṣkaḥ||  samakriyatvādviṣamakriyatvānmahātyayatvācca yathākramaṃ  te||7||,"The ten afflictions caused by kapha are curable, while the six originating from pitta are also treatable. However, the four resulting from vayu are not always curable. They should be treated according to their respective severity. (Ayurvedic text)"
328,kaphaḥ sapittaḥ pavanaśca doṣā medo'sraśukrāmbuvasālasīkāḥ|  majjā rasaujaḥ piśitaṃ ca dūṣyāḥ[1] pramehiṇāṃ viṃśatireva mehāḥ||8||,"The doshas (impurities) of phlegm, bile, and wind, as well as fat, blood, flesh, bones, marrow, and semen are all twenty types of impurities in the urine of those suffering from diabetes."
329,jalopamaṃ cekṣurasopamaṃ vā ghanaṃ ghanaṃ copari viprasannam|  śuklaṃ saśukraṃ śiśiraṃ śanairvā lāleva vā vālukayā yutaṃ vā||9||  vidyāt pramehān  kaphajān daśaitān,"Learn of the eleven types of phlegm and wind disorders, whether they be water-like, similar to the taste of sugarcane juice, dense, dense with clouds on top, white, tinged with yellow, cool, slowly developing, or resembling sand. (Verse 9)"
330,kṣāropamaṃ kālamathāpi nīlam|  hāridramāñjiṣṭhamathāpi raktametān pramehān ṣaḍuśanti pittāt||10||,"Just as salt is neutralized by bluing, turmeric, and red arsenic, similarly, the six kinds of bile are pacified."
331,majjaujasā vā vasayā'nvitaṃ vā lasīkayā vā satataṃ vibaddham|  caturvidhaṃ mūtrayatīha[1] vātāccheṣeṣu dhātuṣvapakarṣiteṣu||11||,"Defecating in four ways, either due to being constantly bound by loose stools, mucus, or feces mixed with undigested food, or due to the depletion of bodily tissues."
332,varṇaṃ rasaṃ sparśamathāpi gandhaṃ yathāsvadoṣaṃ bhajate pramehaḥ|  śyāvāruṇo vātakṛtaḥ saśūlo majjādisādguṇyamupaityasādhyaḥ||12||,"Just as (praméhaḥ) an intoxication inherently partakes of color, taste, touch, and smell in their natural states; similarly, a graying and ruddy wind-born person afflicted by phlegm and bile attains excellence that is easily achievable."
333,svedo'ṅgagandhaḥ śithilāṅgatā ca śayyāsanasvapnasukhe ratiśca|  hṛnnetrajihvāśravaṇopadeho ghanāṅgatā keśanakhātivṛddhiḥ||13|| śītapriyatvaṃ galatāluśoṣo mādhuryamāsye karapādadāhaḥ|  bhaviṣyato mehagadasya rūpaṃ mūtre'bhidhāvanti pipīlikāśca||14||,"Perspiration, bodily scent, limb weakness, attachment to bed, seat, and sleep, and sexual desire; these are the manifestations in the form of sensations and experiences in the mind, body hair growth, and nail elongation. Cold preference, dryness of the palate, sweetness of the mouth, burning of the hands and feet, and the appearance of ants on urine-these are future signs of diabetes."
334,sthūlaḥ pramehī balavānihaikaḥ kṛśastathaikaḥ paridurbalaśca|  sambṛṃhaṇaṃ tatra kṛśasya kāryaṃ saṃśodhanaṃ doṣabalādhikasya||15||  snigdhasya yogā vividhāḥ prayojyāḥ kalpopadiṣṭā malaśodhanāya[1] | ūrdhvaṃ tathā'dhaśca male'panīte meheṣu santarpaṇameva kāryam||16||,"For the singular obese person, strengthening is required; for the singular weak one, increasing strength is necessary. For the excessively faulty and strong person, purification is needed. The various yogic practices prescribed for cleaning a tender person should be applied upwards and downwards after removing impurities from the perspiration. (15-16)"
335,gulmaḥ kṣayo mehanabastiśūlaṃ mūtragrahaścāpyapatarpaṇena|  pramehiṇaḥ syuḥ paritarpaṇāni[2] kāryāṇi tasya[3] prasamīkṣya vahnim||17||,"The fading of the lump, abdominal pain, dysuria, and retention of urine should be treated when one is afflicted by diabetes; one should carefully consider this treatment of his. (Translation based on context)"
336,saṃśodhanaṃ nārhati yaḥ pramehī tasya kriyā saṃśamanī prayojyā|,One who is not worthy of purification should not be subjected to it
337,manthāḥ kaṣāyā yavacūrṇalehāḥ pramehaśāntyai laghavaśca bhakṣyāḥ||18|| ye viṣkirā ye pratudā vihaṅgāsteṣāṃ rasairjāṅgalajairmanojñaiḥ|  yavaudanaṃ rūkṣamathāpi vāṭyamadyāt[1] sasaktūnapi cāpyapūpān||19||  mudgādiyūṣairatha tiktaśākaiḥ purāṇaśālyodanamādadīta|  dantīṅgudītailayutaṃ pramehī tathā'tasīsarṣapatailayuktam||20||  saṣaṣṭikaṃ syāttṛṇadhānyamannaṃ yavapradhānastu bhavet pramehī|  yavasya bhakṣyān vividhāṃstathā'dyāt kaphapramehī madhusamprayuktān||21||,"To eliminate impurities, eat light foods that are easy to digest, such as grains, soups, and vegetables. Eat birds that are easy to digest, and enjoy the juices of bitter vegetables. Eat a moderate amount of coarse barley and rice, but avoid Kapha-causing foods. Also, consume various dishes made from wheat and rice, mixed with honey to counteract impurities caused by mucus.[1] Have a lunch of mildly spiced rice, and take an evening meal of fresh vegetables cooked in sesame or atasi oil. Make 60% of your diet barley or rice-based, and eat a variety of wheat and rice dishes with honey to counteract impurities caused by mucus.[2][3]

Note: The verse is related to Ayurvedic dietary guidelines for managing health conditions. It recommends light, easy-to-digest foods, such as grains, soups, vegetables, and certain birds, and avoids heavy or Kapha-causing foods. Specific ingredients, such as honey and oils, are suggested to balance the body's humors (doshas) based on individual needs.

[1] 18. Manthaah kshaayaa yavachuur~nalehaah pramehashantyai laghavashcha bhakshyaah||
[2] 19. Ye vishkiraa ye pratudaa vihangaasteShaam rasairjaangalajairmanoj~naiH|
[3] 20-21. Yavaudanam rookshamathaaapi vaatyamadyaat sasaktUnapicaapyapoopAn|| Mudgadi yuushairathatiktashAkaiH puuraaNashaalyaodanamaadaadIIt|"
338,niśisthitānāṃ triphalākaṣāye syustarpaṇāḥ kṣaudrayutā yavānām|  tān sīdhuyuktān prapibet pramehī prāyogikānmehavadhārthameva||22||,"For those staying up at night, a tarpana (propitiatory offering) should be made with sesame-seed-mixed water and barley that are mixed with siddhi (a type of grass). The one who desires to reduce intoxication should drink these."
339,ye śleṣmamehe vihitāḥ kaṣāyāstairbhāvitānāṃ ca pṛthagyavānām|  saktūnapūpān saguḍān sadhānān bhakṣyāṃstathā'nyān vividhāṃśca khādet||23||,"Those who, being free from phlegm-related ailments, are accustomed to eating various kinds of food such as grains, cakes, sweets, spices, and other dishes."
340,kharāśvagohaṃsapṛṣadbhṛtānāṃ tathā yavānāṃ vividhāśca bhakṣyāḥ|  deyāstathā veṇuyavā yavānāṃ kalpena godhūmamayāśca bhakṣyāḥ||24||,"Of the eatables for horses, elephants, and cattle, as well as various grains and vegetables; barley is to be given as alms along with wheat."
341,saṃśodhanollekhanalaṅghanāni kāle prayuktāni kaphapramehān|  jayanti pittaprabhavān virekaḥ santarpaṇaḥ saṃśamano vidhiśca||25||,"The activities of purification, marking, and transcending, when performed in due course of time, are beneficial for kapha-medicated disorders and aggravating for pitta-related conditions; the recommended treatment is evacuation, nourishment, pacification, and the observance of rules. (Verse 25)
342,दार्वीं सुराह्वां त्रिफलां समुस्तां कषायमुत्क्वाथ्य पिबेत् प्रमेही। क्षौद्रेण युक्तामथवा हरिद्रां पिबेद्रसेनामलकीफलानाम्॥२६॥,""One should drink the decoction of darbha grass, sura (fermented liquor), and tripala, after boiling and straining it. Alternatively, one can also drink haridra (turmeric) mixed with water, or the juice of fresh bitter gourd."
342,dārvīṃ surāhvāṃ triphalāṃ samustāṃ kaṣāyamutkvāthya pibet pramehī| kṣaudreṇa yuktāmathavā haridrāṃ pibedrasenāmalakīphalānām||26||,The
343,harītakīkaṭphalamustalodhraṃ pāṭhāviḍaṅgārjunadhanvanāśca| ubhe haridre tagaraṃ viḍaṅgaṃ kadambaśālārjunadīpyakāśca||27|| dārvī viḍaṅgaṃ khadiro dhavaśca surāhvakuṣṭhāgurucandanāni|  dārvyagnimanthau triphalā sapāṭhā pāṭhā ca mūrvā ca tathā śvadaṃṣṭrā||28|| yavānyuśīrāṇyabhayāguḍūcīcavyābhayācitrakasaptaparṇāḥ|  pādaiḥ kaṣāyāḥ kaphamehināṃ te daśopadiṣṭā madhusamprayuktāḥ||29||,"Of the USIRA, LODHRA, Chandana, and KASTURI, USIRA is the best for fragrance. Of all things that eliminate fear, PATALA is the supreme. Of NIMBA, ARJUNA, AMRITA, and DHATAKI, NIMBA is excellent for medicinal properties. Of SHIRISHA, SARJA, ARJUNA, and KESHARA, SHIRISHA is superior in qualities. Of PADMA, UTPALA, and KINSHUKA, PADMA is the best. Of ASHVATTHA, PAATHA, and VETRA, ASHVATTHA is supreme for its significance. The roots of KASHAYA, when pounded with the hooves of an elephant and mixed with honey, are prescribed for consumption in ten specified measures."
344,uśīralodhrāñjanacandanānāmuśīramustā malakābhayānām|  paṭolanimbāmalakāmṛtānāṃ mustābhayāpadmakavṛkṣakāṇām||30|| lodhrāmbukālīyakadhātakīnāṃ nimbārjunāmrātaniśotpalānām| śirīṣasarjārjunakeśarāṇāṃ priyaṅgupadmotpalakiṃśukānām||31|| aśvatthapāṭhāsanavetasānāṃ kaṭaṅkaṭeryutpalamustakānām|  paitteṣu meheṣu daśa pradiṣṭāḥ pādaiḥ kaṣāyā madhusamprayuktāḥ||32||,"In all types of intoxicating beverages, the previous pair of impurities are prescribed to be removed before churning. Similarly, in the preparation and consumption of food, they should be treated separately."
345,sarveṣu meheṣu matau tu pūrvau kaṣāyayogau vihitāstu sarve|  manthasya pāne yavabhāvanāyāṃ syurbhojane pānavidhau pṛthak ca||33||,"Ghee and other oils, when offered in sacrificial fires that are essentially composed of wind, get transformed. By the mingling of the properties of fat and phlegm, along with those of the oils, the wind is calmed within them."
346,siddhāni tailāni ghṛtāni caiva deyāni meheṣvanilātmakeṣu|  medaḥ kaphaścaiva kaṣāyayogaiḥ snehaiśca vāyuḥ śamameti teṣām||34||,"One should consume the powder of kampillaka, seventeen types of leaves, huhuka fruits, and kapittha fruits, mixed with sesame oil, to alleviate kapha and pitta. One should also drink a concoction made from the bark of araluka and the juice of its fresh leaves, as well as consume old grains that are pure and fragrant."
347,kampillasaptacchadaśālajāni  baibhītarauhītakakauṭajāni|  kapitthapuṣpāṇi ca cūrṇitāni kṣaudreṇa lihyāt kaphapittamehī||35||  pibedrasenāmalakasya cāpi kalkīkṛtānyakṣasamāni kāle|  jīrṇe ca bhuñjīta purāṇamannaṃ mehī rasairjāṅgalajairmanojñaiḥ||36||,"Based on the given Sanskrit verse, the translation is: ""Depending upon whether kapha or pitta is affected after observing their relationship with vata, oil or ghee with suitable herbs should be chosen."" This is Ayurvedic text advising on treatment procedures."
348,dṛṣṭvā'nubandhaṃ pavanāt kaphasya pittasya vā snehavidhirvikalpyaḥ|  tailaṃ kaphe syāt svakaṣāyasiddhaṃ pitte ghṛtaṃ pittaharaiḥ kaṣāyaiḥ||37||,"With the bark of three types of trees, namely Kantaka, Shamaka, and Somavalka, along with Bhallataka, Ativisha, Lodhra, Vacha, Patola, Arjuna, Nimba, Mushthair, Hridra, Padmakadi, Manjishtha, Chandana, and all other substances having properties to alleviate Kapha and Vata disorders, one should prepare decoctions, oils, and a mixture for use in the three stages of fever."
349,trikaṇṭakāśmantakasomavalkairbhallātakaiḥ sātiviṣaiḥ salodhraiḥ|  vacāpaṭolārjunanimbamustairharidrayā[1] padmakadīpyakaiśca||38|| mañjiṣṭhayā cāgurucandanaiśca sarvaiḥ samastaiḥ kaphavātajeṣu|  meheṣu  tailaṃ vipaced ghṛtaṃ tu paitteṣu miśraṃ triṣu lakṣaṇeṣu||39||,"One should drink the decoction, prepared from the fruits of large *Vislaka* tree, which has been boiled during the vast and dark night and then cooled and strained in the same night after extracting the juice of *Madhu* plant, to eliminate all impurities."
350,phalatrikaṃ dāruniśāṃ viśālāṃ mustāṃ ca niḥkvāthya niśāṃ sakalkām|  pibet kaṣāyaṃ madhusamprayuktaṃ sarvaprameheṣu samuddhateṣu||40||,"Having cooked LodhrA, Śaṭī, Puskaramūlamelā, Mūrvā, Viḍaṅgam, Triphalā, Yamānī, Cavyam, Priyangu, Kramukam, Visālā, Kirātitiktam, Kaṭurohiṇī, Bhārṅgī, Natam, Citrakapippali's root, Sakuṣṭhātivisam, Spātham, Kalington, Keśaramindrasāhavam, Nakham, sapatraṁ, Maricam, Plavam,
After cooking these and straining the remaining water to a quarter,
Mixing half of the liquid with honey,
Place it in a ghr̥ta-pot."
351,lodhraṃ śaṭīṃ puṣkaramūlamelāṃ mūrvāṃ  viḍaṅgaṃ triphalāṃ yamānīm|  cavyaṃ priyaṅguṃ kramukaṃ viśālāṃ kirātatiktaṃ kaṭurohiṇīṃ ca||41||  bhārṅgīṃ nataṃ citrakapippalīnāṃ mūlaṃ sakuṣṭhātiviṣaṃ sapāṭham|  kaliṅgakan keśaramindrasāhvāṃ nakhaṃ sapatraṃ maricaṃ plavaṃ ca||42||  droṇe'mbhasaḥ karṣasamāni paktvā pūte caturbhāgajalāvaśeṣe| rase'rdhabhāgaṃ madhunaḥ pradāya pakṣaṃ nidheyo ghṛtabhājanasthaḥ||43||,"This Madhvāsava preparation quickly eliminates phlegm, bile, and mucus in the body, as well as Ama, various types of Kushtha (skin diseases), and the loss of color and luster associated with Pāṇḍu and Arśa conditions, through the use of a twice-daily regimen. This is Madhvāsavaḥ."
352,madhvāsavo'yaṃ[1] kaphapittamehān kṣipraṃ nihanyāddvipalaprayogāt|  pāṇḍvāmayārśāṃsyaruciṃ grahaṇyā doṣaṃ kilāsaṃ vividhaṃ ca kuṣṭham||44||  iti madhvāsavaḥ|,"Where in this world is the one who is equivalent to eight palas (unit of weight) in terms of sweetness, six palas in sharpness of teeth, four palas in hardness of bhallataka fruits, and has a unique quality of being white and smooth like a conch? And additionally possesses separate qualities of kshaudra and two types of asavas (a type of drink)."
353,kvāthaḥ sa evāṣṭapalaṃ ca dantyā bhallātakānāṃ ca catuṣpalaṃ syāt|  sitopalā tvaṣṭapalā viśeṣaḥ kṣaudraṃ ca tāvat pṛthagāsavau tau||45||,"Whether it is pure water, or water mixed with Kusha grass, honey, or Triphala decoction; whether one drinks Siddhu (a type of wine) or follows the strictest vow of purification; whether it is excellent Madhvika (an alcoholic beverage made from rice and sugarcane), consumed over a long period - in all cases, one must declare the truth."
354,sārodakaṃ vā'tha kuśodakaṃ vā  madhūdakaṃ vā triphalārasaṃ vā|  sīdhuṃ pibedvā nigadaṃ pramehī mādhvīkamagryaṃ cirasaṃsthitaṃ vā||46||,"One who eats the flesh and excrements of animals, and partakes various impure foods should purify themselves with cleansing agents and pacify any resulting ailments."
355,māṃsāni śūlyāni mṛgadvijānāṃ khādedyavānāṃ vividhāṃśca bhakṣyān|  saṃśodhanāriṣṭakaṣāyalehaiḥ santarpaṇotthāñ śamayet pramehān||47||,"By consuming measured amounts of barley, one does not become bloated; likewise, by using a preparation of mudga and mallika, one does not develop white or yellow complexion, or phlegm- or bile-related disorders."
356,bhṛṣṭān yavān bhakṣayataḥ prayogācchuṣkāṃśca saktūnna bhavanti mehāḥ|  śvitraṃ ca kṛcchraṃ kaphajaṃ ca kuṣṭhaṃ tathaiva mudgāmalakaprayogān||48||,"The yogic practices that I have taught for the nourishment of the wise and for pacifying vata, kapha, and pitta; and those that are effective in curing diseases; all such practices should be employed in managing diabetes as well."
357,santarpaṇottheṣu gadeṣu yogā medasvināṃ ye ca mayopadiṣṭāḥ|  virūkṣaṇārthaṃ kaphapittajeṣu siddhāḥ prameheṣvapi te prayojyāḥ||49||,"By regularly performing various vigorous exercises, and applying ointments of sandalwood and the like to the body after bathing, I do not have any body odor. (50)"
358,vyāyāmayogairvividhaiḥ pragāḍhairudvartanaiḥ snānajalāvasekaiḥ| sevyatvagelāgurucandanādyairvilepanaiścāśu[1] na santi mehāḥ||50||,"After carefully considering the increase of phlegm, bile, and mucus, which are causes of diabetes, one should first perform the appropriate treatments for kapha, pitta, and rakta diseases, as directed by a physician."
359,kledaśca medaśca kaphaśca vṛddhaḥ pramehahetuḥ prasamīkṣya tasmāt|  vaidyena pūrvaṃ kaphapittajeṣu meheṣu kāryāṇyapatarpaṇāni||51||,"The procedure previously stated for the wind's release against the inflated ones who cause harm to the living beings, the wind gets angry at and has no concern for those who are incapable of being treated."
360,yā vātamehān prati pūrvamuktā vātolbaṇānāṃ vihitā kriyā sā|  vāyurhi meheṣvatikarśitānāṃ kupyatyasādhyān prati nāsti cintā||52||,"The causes of the growth of intoxicating substances should not be associated with those who are afflicted by them, just as one would not associate with the cause of a disease that has already manifested in a person. (Verse 53)"
361,yairhetubhirye prabhavanti mehāsteṣu prameheṣu na te niṣevyāḥ|  hetorasevā vihitā yathaiva jātasya rogasya bhaveccikitsā||53||,"One who urinates without yellowness, blood, and foul smell, should not be called prameha (a disease characterized by excessive urination). That is the anger of rakta (blood) and pitta (bile)."
362,hāridravarṇaṃ rudhiraṃ ca mūtraṃ vinā pramehasya hi pūrvarūpaiḥ|  yo mūtrayettaṃ na vadet pramehaṃ raktasya pittasya hi sa prakopaḥ||54||,"Upon seeing fermented and sweet sap, there arise two considerations: either it is of an earthy nature due to the exhaustion of impurities, or it arises from addition of kapha (mucus) during the process of nourishment."
363,dṛṣṭvā pramehaṃ madhuraṃ sapicchaṃ madhūpamaṃ syāddvividho vicāraḥ|  kṣīṇeṣu doṣeṣvanilātmakaḥ syāt  santarpaṇādvā kaphasambhavaḥ syāt||55||,"The previously formed phlegm, bile, and mucus eliminations that are caused by wind, as well as those that are not - the former are considered curable, while the latter are considered incurable if the bodily fat is not tainted."
364,sapūrvarūpāḥ kaphapittamehāḥ krameṇa ye vātakṛtāśca mehāḥ| sādhyā na te pittakṛtāstu yāpyāḥ sādhyāstu medo  yadi na praduṣṭam||56||,"Born of either a superior or inferior breed, one is said to be incurable due to congenital flaws. Also, those who develop familial defects are considered incurable."
365,jātaḥ pramehī madhumehino vā na sādhya uktaḥ sa  hi  bījadoṣāt|  ye  cāpi  kecit  kulajā  vikārā  bhavanti  tāṃśca pravadantyasādhyān||57||,"Of the abscesses of those who are intoxicated, which have been individually specified as having dominance in causing disease, they should be treated by skilled surgeons using surgical methods such as excision and extraction."
366,pramehiṇāṃ yāḥ piḍakā mayoktā rogādhikāre pṛthageva sapta|  tāḥ śalyavidbhiḥ kuśalaiścikitsyāḥ  śastreṇa saṃśodhanaropaṇaiśca||58||,"The verse describes the causes, effects, and cures of ""meha"" (a type of medical condition).

1.59: The cause of ""meha"" (excessive urination) is a fault in the patient that is twofold or threefold, referred to as ""dosha.""

1.60: The first treatment for ""meha"" is the modification of ""yava"" (barley) into a paste through grinding, which eliminates impurities and reduces urination. Consuming medicated decoctions made from sesame oil, ghee, and honey is also beneficial.

1.61: Various methods of exercise, bathing, anointing oneself with fragrances, and other cures are advised for the management of ""meha."""
367,tatra ślokāḥ  heturdoṣo dūṣyaṃ mehānāṃ sādhyatānurūpaśca|  mehī dvividhastrividhaṃ[1] bhiṣagjitamatikṣapaṇadoṣaḥ||59|| ādyā yavānnavikṛtirmanthā mehāpahāḥ kaṣāyāśca|  tailaghṛtalehayogā bhakṣyāḥ pravarāsavāḥ siddhāḥ||60||  vyāyāmavidhirvividhaḥ snānānyudvartanāni gandhāśca|  mehānāṃ praśamārthaṃ cikitsite diṣṭametāvat||61||,"Now I shall explain the means of diagnosing and treating the afflictions of the ""grahnii"" (an instrument used to measure grain). This is what Bhagavan Atreya said."
368,athāto grahaṇīdoṣacikitsitaṃ vyākhyāsyāmaḥ||1||  iti ha smāha bhagavānātreyaḥ||2||,"The entities that have been declared as the causes of the fires of the body are lifespan, complexion, strength, health, enthusiasm, and vitality, as well as radiance and energy."
369,āyurvarṇo balaṃ svāsthyamutsāhopacayau prabhā|  ojastejo'gnayaḥ prāṇāścoktā dehāgnihetukāḥ||3||,"When the fire is calm, it sustains life for a long time without causing harm; when it's disturbed, it becomes capable of causing illness. Therefore, it is called ""agni."" (Translation based on the commentary provided by Swami Gambhirananda.)"
370,śānte'gnau mriyate yukte ciraṃ jīvatyanāmayaḥ|  rogī syādvikṛte mūlamagnistasmānnirucyate||4||,"The digestive fire is the cause of the nourishment derived from consumed food, which promotes strength, complexion, and other qualities. Undigested or unpalatable food does not provide such nourishment."
371,yadannaṃ dehadhātvojobalavarṇādipoṣakam|  tatrāgnirheturāhārānna hyapakvādrasādayaḥ||5||,"The digestive fire situated in the stomach consumes food, broken down by drava (fluids) and unified by sneha (bile), evenly and gently for the nourishment and growth of the body. Just as fire in a pan cooks rice grains with water for enjoyment, similarly, the digestive fire situated in the stomach cooks the food in the stomach, absorbed with fluids and bile, for the nourishment and growth of the body."
372,annamādānakarmā tu prāṇaḥ koṣṭhaṃ prakarṣati|  taddravairbhinnasaṅghātaṃ snehena mṛdutāṃ gatam||6||  samānenāvadhūto'gnirudaryaḥ pavanodvahaḥ|  kāle bhuktaṃ samaṃ samyak pacatyāyurvivṛddhaye||7||  evaṃ rasamalāyānnamāśayasthamadhaḥ sthitaḥ|  pacatyagniryathā sthālyāmodanāyāmbutaṇḍulam||8||,"The six tastes of consumed food, once digested, transform into kapha (mucus) in its matured form, known as ""fena."""
373,annasya bhuktamātrasya ṣaḍrasasya prapākataḥ|  madhurādyāt kapho bhāvāt phenabhūta  udīryate||9||,"The bile of a person who is well-educated, talkative, and bitter in disposition becomes aggravated due to their conscious behavior (towards others)."
374,paraṃ tu pacyamānasya vidagdhasyāmlabhāvataḥ|  āśayāccyavamānasya pittamacchamudīryate||10||,"For cooked food that has become old and is being dried by fire, wind becomes pungent."
375,pakvāśayaṃ tu prāptasya śoṣyamāṇasya vahninā|  paripiṇḍitapakvasya vāyuḥ syāt kaṭubhāvataḥ||11||,"Food that is desired, when offered with fragrances and other appealing elements, gratifies the senses of smell and taste in the body."
376,annamiṣṭaṃ hyupahitamiṣṭairgandhādibhiḥ pṛthak|  dehe prīṇāti gandhādīn ghrāṇādīnīndriyāṇi ca||12||,"The five senses, originating from earth, water, fire, and wind, can digest their respective objects of sensory experience."
377,bhaumāpyāgneyavāyavyāḥ pañcoṣmāṇaḥ sanābhasāḥ|  pañcāhāraguṇānsvānsvānpārthivādīnpacanti hi||13||,"Just as the different constituent elements of the body, each serving its own function, nourish the earthly and the elemental ones, and also the entirety of the latter. (translation of Sanskrit verse 14 from Bhagavad Gita)"
378,yathāsvaṃ svaṃ ca puṣṇanti dehe dravyaguṇāḥ pṛthak|  pārthivāḥ pārthivāneva śeṣāḥ śeṣāṃśca kṛtsnaśaḥ||14||,"The seven entities that form the basis of the body go through a transformation, similar to how grains are processed with mortar and pestle, into two types of physical constituents. (Verse 15)"
379,saptabhirdehadhātāro dhātavo dvividhaṃ punaḥ|  yathāsvamagnibhiḥ pākaṃ yānti kiṭṭaprasādavat ||15||,"From taste comes redness (or blood), from blood comes flesh, from flesh comes fat, from fat bones, from bones marrow, and from marrow the embryo is formed, as a result of (this) grace."
380,rasādraktaṃ tato māṃsaṃ māṃsānmedastato'sthi ca|  asthno majjā tataḥ śukraṃ śukrādgarbhaḥ prasādajaḥ||16||,"From rasa (plasma) comes milk, then blood; from the solid parts of blood come bones, nerves, and hair; from muscle comes lymph; and from fat comes marrow."
381,rasāt stanyaṃ tato raktamasṛjaḥ kaṇḍarāḥ sirāḥ|  māṃsādvasā tvacaḥ ṣaṭ ca medasaḥ snāyusambhavaḥ||17||,"The excrement of kittam (bile) is in the urine, the phlegm is produced from the taste, wind arises from the flesh, and the feces are the waste of marrow and fat. Sweat is generated from the hair, skin, nerves, tendons, and bones. When the digestion takes place, the dhatus (tissues) produce this sequence of waste products in such a manner."
382,kiṭṭamannasya viṇmūtraṃ rasasya tu kapho'sṛjaḥ|  pittaṃ māṃsasya khamalā malaḥ svedastu medasaḥ||18||  syātkiṭṭaṃ keśalomāsthno majjñaḥ sneho'kṣiviṭtvacām|  prasādakiṭṭe dhātūnāṃ pākādevaṃvidharcchataḥ ||19||  parasparopasaṃstabdhā dhātusnehaparamparā |,The influence of intoxicating substances swiftly increases strength (of people).
383,vṛṣyādīnāṃ prabhāvastu puṣṇāti balamāśu hi||20||,"Some desire constant cyclical transformation of nutrients in six days and nights, similar to the movement of a wheel."
384,ṣaḍbhiḥ kecidahorātrairicchanti parivartanam|  santatyā bhojyadhātūnāṃ parivṛttistu cakravat||21||,"Told thus by the teacher, the disciple asked these questions: How does the red color arise in a body similar to that of copper from the sap? Why doesn't the sap have any attachment to this redness? How do firm flesh and bones originate from the liquid state? How do smooth flesh and fat produce hardness in the bones? How does the marrow, which is oily and soft, reside in the hard bones? And if a person with knowledge of this process experiences an emission, where does the semen come from in the body? The wise declare that semen exists throughout the body. Moreover, when a person has knowledge of the process, how does the semen originate in the bodies of creatures? How can the opening (chidra) in the bones not be visible or how does it leave the body?"
385,(ityuktavantamācāryaṃ śiṣyastvidamacodayat|  rasādraktaṃ visadṛśāt kathaṃ dehe'bhijāyate||22||  rasasya ca na rāgo'sti sa kathaṃ yāti raktatām|  dravādraktātsthiraṃ māṃsaṃ kathaṃ tajjāyate nṛṇām||23||  dravadhātoḥ sthirānmāṃsānmedasaḥ sambhavaḥ katham|  ślakṣṇābhyāṃ māṃsamedobhyāṃ kharatvaṃ kathamasthiṣu||24||  khareṣvasthiṣu majjā ca kena snigdho mṛdustathā|  majjñaśca pariṇāmena yadi śukraṃ pravartate||25||  sarvadehagataṃ śukraṃ pravadanti manīṣiṇaḥ|  tathā'sthimadhyamajjñaśca śukraṃ bhavati dehinām||26||  chidraṃ na dṛśyate'sthnāṃ ca tanniḥsarati vā katham|,"Instructed thus by the disciple, the teacher further said: The essence of all tastes in human beings is known as ""tejas"" (digestive fire, radiance). When it is influenced by the bile humor, it turns into the rasa (taste) that is called rakta (red, blood)."
386,evamuktastu śiṣyeṇa guruḥ prāhedamuttaram||27||  tejo rasānāṃ sarveṣāṃ manujānāṃ yaducyate|  pittoṣmaṇaḥ sa rāgeṇa raso raktatvamṛcchati||28||,"Becoming united with air, water, heat, and blood, flesh attains stability and is cooked by its own heat."
387,vāyvambutejasā raktamūṣmaṇā cābhisaṃyutam|  sthiratāṃ prāpya māṃsaṃ syāt svoṣmaṇā pakvameva tat ||29||,"Derived from its own radiance, the product is endowed with the qualities of being smooth like water and thick like ghee."
388,svatejo'mbuguṇasnigdhodriktaṃ medo'bhijāyate|,"The arrangement of fire, air, and others in the body creates solidity, from which arise the animal nature and then the bones of humans."
389,pṛthivyagnyanilādīnāṃ saṅghātaḥ svoṣmaṇā kṛtaḥ||30||  kharatvaṃ prakarotyasya jāyate'sthi tato nṛṇām|,"The wind stirs up suṣiryam within the bones' middle. Then, fat and marrow become filled with it."
390,karoti tatra sauṣiryamasthnāṃ madhye samīraṇaḥ||31||  medasastāni pūryante sneho majjā tataḥ smṛtaḥ|,"Therefore, the pure *semen* that is generated due to knowledge and affection,
Becomes exuded like liquid from a new pot,
Through the veins and arteries of the body,
Driven by the force of joy and the mind's resolve.
Having been liquefied by heat and exercise,
And expelled through effort, it resembles water flowing from a lower to a higher place."
