id,sloka,translation
91,तमादेशमप्राक्षेयः योनाश्रुतं श्रुतं भवत्यमतं मतमविज्ञाातं विज्ञातमिति कथं नु भगवः स आदेशो भवतीति,"By studying all about what you can see, hear and understand, have you learnt anything about what you cannot see, hear or understand?"
92,होवाचाननुशिष्य वाव किल मा भगवानब्रवीदनुत्वाऽशिषमिति,"Bhagavan, you claimed to have given me all knowledge, yet you did not?
Shvetaketu continued:"
93,पञ्च मा राजन्यबन्धुः प्रश्र्नाप्राक्षीत्तेषां नैकं च नाशकं विवक्तुमिति,I was not able to answer even one of the questions of the King!
94,स होवाच यथा मा त्वं तदैतानवदो यथाऽहमेषां नैकं च न वेद यद्यहमिमानवेदिष्यं कथं ते नावक्ष्यामिति,"I do not know the answer to these questions, if I knew, would I not tell you?"
95,मानुषस्य भगवन्गौतम वित्तस्य वरं वृणीथा इति,"Bhagavan , you can ask for any kind of wealth that is within the means of a human being?"
96,स होवाच तवैव राजन्मानुषं वित्तं यामेव कुमारस्यान्ते वाचमभाषथास्तामेव मे ब्रूहिति स ह कृच्छ्री बभूव,"Let the worldly human wealth rest with you. Please bestow upon me, the answer for the questions you asked my son!"
97,सूर्यः द्युस्थानः । वायुः वा इन्द्रः वा अन्तरिक्षस्थानः । अग्निः पृथिवीस्थानः ।,"Self illumine bodies such as Surya in the Antariksha , Lightning in the Akasha ie. Vayu and Indra representing wind and lightning, Fire on the Prithivi .
Badavagni or Vadavagni in water as given in Shabdakalpadruma,"
98,अङ्गयन्ति अग्य्रं जन्म प्रापयन्ति इतिव्युत्पत्त्या अङ्गति ऊर्द्ध्वं गच्छति इति अगि गतौ ॥,"Agni is that which goes upward, and who was ""first born"" derived from the dhatu - ag used in the meaning kuily gatau meaning that which moves crookedly."
99,स वा एषोऽग्रे देवतानामजायता तस्मादग्रिर्नामाग्रिर्ह वै नामैतद्यदग्निरित्याहुः स उ जातः पूर्वः प्रयाय तद्वैवास्य द्वितीयमग्रित्वं पूर्वं्हि यन्तमाहुरग्र एतीति ॥,"This was born before the devatas. Therefore, he is known as Agri . It is indeed Agri which they say as 'Agni'. Being born, he went ahead of others. That is indeed his second 'aheadness/firstness'. They say one who goes first 'he goes ahead'."
100,प्रजापतिर्ह वा इदमग्र एक एवास । स ऐक्षत कथं नु प्रजायेयेति सोऽश्राम्यत्स तपोऽतप्यत सोऽग्निमेव मुखाज्जनयांचक्रे तद्यदेनं मुखादजनयत तस्मादन्नादोऽग्निः,In the beginning Prajapati only existed. He thought 'How may I be reproduced?' He toiled and undertook penance and generated Agni from his mouth. And because he was so generated he became the consumer of food.
101,अग्निमूर्धा चक्षुषी चन्द्रसूर्यौ दिश: श्रोत्रे वाग्विवृताश्च वेदा: वायु: प्राणो हृदयं विश्वमस्य पद्भयां पृथिवी ह्येष सर्वभूतान्तरात्मा स्थालीस्थानं गतोऽश्वत्थं शमीगर्भं विलक्ष्य सः । तेन द्वे अरणी कृत्वा उर्वशीलोककाम्यया ॥ ॥,"Returning to the spot where the fire pot was kept , he notices an ashvattha tree grown out of the 'womb' of the Shami tree. With a desire to attain the region of Urvashi , he made two aranis out of them ."
102,उर्वशीं मन्त्रतो ध्यायन् अधरारणिमुत्तराम् । आत्मानं उभयोर्मध्ये यत्तत् प्रजननं प्रभुः ॥ ॥,"Reciting the mantra, the king contemplated the lower Arani as Urvasi and upper Arani to be himself and the intermediate piece between them as their issue ."
103,तस्य निर्मन्थनात् जातो जातवेदा विभावसुः । त्रय्या स विद्यया राज्ञा पुत्रत्वे कल्पितस्त्रिवृत् ॥ ॥,"By that friction of churning was kindled a fire which is called Jataveda . It was consecrated by the method prescribed in the three vedas. It assumed three forms - Ahavaniya , Garhapatya and Dakshinagni . As it, with its three forms, leads to the celestial regions, it was adopted as his son by the King Pururavas ."
104,जातवेदाः कस्मात् । जातवित् यः वा जातप्रज्ञानः । जातानि वेद । तस्य एषा भवति । जाते जाते विद्यते इति वा । जातधनः ।,"Jatavedas is used as in - one who knows all creatures by birth, one who is Knowledgeable by birth."
105,तन्त्राधिकरणाभ्युपगमसंस्थितिः सिद्धान्तः ॥ {सिद्धान्तलक्षणम्},"Doctrine or Theory is a final, well determined conviction with regard to the exact nature of any particular thing dealt with by Tantra ."
106,द्विविधो हि वेदोक्तो धर्मः प्रवृत्तिलक्षणो निवृत्तिलक्षणश्च जगतः स्तिथिकारणम् प्राणिनां साक्षादभ्युदयनिःश्रेयसहेतुर्य,"Dharma taught in Vedas is of a two-fold nature; characterized by pravrtti which is outward action and nivrtti which is inward contemplation. Dharma brings about even stability of the world, which are meant to ensure the abhyudaya ie. socio-economic welfare and nihshreyasa ie. adhyatmik freedom of all being."
107,हिंस्रं द्रव्यमयं काम्यमग्निहोत्राद्यशान्तिदम् दर्शश्च पूर्णमासश्च चातुर्मास्यं पशुः सुतः एतदिष्टं प्रवृत्ताख्यं हुतं प्रहुतमेव च पूर्तं सुरालयाराम कूपा जीव्यादिलक्षणम्,"Ritualistic ceremonies known as Agnihotra , Darsha , Purnamasa , Chaturmasya , Pashu-yajna, Soma-yajna, etc involve violence and offering of valuables, especially foodgrains for the fulfillment of material desires and hence are called Kamya but they create anxiety. Such yajnas as well as oblations to Vaishvadeva and Bali-harana constitute ishta-karmas; while construction of temples, gardens, tanks or wells and booths for supplying food and water are known as Purta-karmas . And, both ishta and purta karmas are included under Pravrtta karma."
108,नष्टो मोहः स्मृतिर्लब्धा त्वत्प्रसादान्मयाच्युत । स्थितोऽस्मि गतसन्देहः करिष्ये वचनं तव ॥ ॥,O my Lord! my delusion has been destroyed. I have attained knowledge through Thy Grace. I am firm. All my doubts have now vanished in toto. I will act according to Thy word.
109,संन्यासः कर्मयोगश्च निःश्रेयसकरावुभौ । तयोस्तु कर्मसंन्यासात्कर्मयोगो विशिष्यते ॥ ॥,The Yoga of action is superior to the renunciation of action.
110,तपस्विभ्योऽधिको योगी ज्ञानिभ्योऽपि मतोऽधिकः । कर्मिभ्यश्चाधिको योगी तस्माद्योगी भवार्जुन ॥ ॥,The Yogi is thought to be superior to the ascetics and even superior to men of knowledge
111,पुरुषः स परः पार्थ भक्त्या लभ्यस्त्वनन्यया । यस्यान्तःस्थानि भूतानि येन सर्वमिदं ततम् ॥ ॥,"The highest Purusha, O Arjuna, is attainable by unswerving devotion to Him alone within whom all beings dwell and by whom all this is pervaded!
In one place He praises Jnana Yoga:"
112,उदाराः सर्व एवैते ज्ञानी त्वात्मैव मे मतम् । आस्थितः स हि युक्तात्मा मामेवानुत्तमां गतिम् ॥ ॥,"Noble indeed are all these; but I deem the wise man as My very Self; for, steadfast in mind, he is established in Me alone as the supreme goal"
113,तस्मादसक्तः सततं कार्यं कर्म समाचर । असक्तो ह्याचरन्कर्म परमाप्नोति पूरुषः ॥ ॥,"Therefore, without attachment, constantly perform action which is duty, for, by performing action without attachment, man verily reaches the Supreme."
114,ब्रह्मण्याधाय कर्माणि सङ्गं त्यक्त्वा करोति यः । लिप्यते न स पापेन पद्मपत्रमिवाम्भसा ॥ ॥,"He who does actions, offering them to Brahman and abandoning attachment, is not tainted by papa as a lotus leaf by water"
115,सर्वोपनिषदो गावो दोग्धा गोपालनन्दनः । पार्थो वत्सः सुधीर्भोक्ता दुग्धं गीतामृतं महत् ॥,"All the Upanishads are cows; the Milker is Krishna, the cowherd boy; Partha is the calf; men of purified intellect are the drinkers, the milk is the great nectar of the Gita."
116,कस्मिन्नु भगवो विज्ञाते सर्वमिदं विज्ञातं भवतीति ॥ ॥,What is that by knowing which everything in this universe is known?
117,ममैवांशो जीवलोके जीवभूतः सनातनः। मनःषष्ठानीन्द्रियाणि प्रकृतिस्थानि कर्षति।।।।,"It is verily a part of Mine which, becoming the eternal individual atma in the region of living beings, attracts the senses of which the mind is the sixth, and which abide in Nature."
118,विराट्सुताः सोमसदः साध्यानां पितरः स्मृताः । अग्निष्वात्ताश्च देवानां मारीचा लोकविश्रुताः दैत्यदानवयक्षाणां गन्धर्वोरगरक्षसाम् । सुपर्णकिन्नराणां च स्मृता बर्हिषदोऽत्रिजाः,"Somasads, the sons of Virat, are the forefathers of the Sadhyas, and the Agnishvattas, children of Marichi, are known as the forefathers of the deities . The Barhishads, born of Atri, are the forefathers of the Daityas, Danavas, Yakshas, Gandharvas, Snake-deities, birds and Kinnaras"
119,सोमपा नाम विप्राणां क्षत्रियाणां हविर्भुजः । वैश्यानां आज्यपा नाम शूद्राणां तु सुकालिनः सोमपास्तु कवेः पुत्रा हविष्मन्तोऽङ्गिरःसुताः । पुलस्त्यस्याज्यपाः पुत्रा वसिष्ठस्य सुकालिनः,"The Somapas are forefathers of the Brahmanas, the Havirbhujs are of the Kshatriyas, the Ajyapas are of the Vaishyas and the Sukalins are of the Shudras. The Somapas are the sons of Bhrigu, the Havishmantas are the children of Angira, the Ajyapas are the offspring of Pulastya and the Sukalins are the progeny of Vasishtha .
It further says that the Agnidagdhas, the Anagnidagdhas, the Kavyas, the Barhishads, the Agnishvattas, and the Saumyas, are the forefathers of the Brahmanas And that, these are some of the clans of forefathers and there exist in this world countless sons and grandsons of these forefathers. ."
120,वसन्तो ग्रीष्मो वर्षाः । ते देवा ऋतवः शरद्धेमन्तः शिशिरस्ते पितरो य,"Vasanta Grishma and Varsha - these are the seasons of devatas. Sharad , Hemanta and Shishira are the seasons for pitrus ."
121,काम एष क्रोध एष रजोगुणसमुद्भवः । महाशनो महापाप्मा विद्ध्येनमिह वैरिणम् ॥,"Bhagavan explains 'Kaama and Krodha arise from Rajoguna. They are all-consuming, all-polluting, know that they are one's greatest enemy.' Here Bhagavan explains about the sins and delusions.
In the 16th chapter of Bhagavad Gita it is explained:"
122,काममाश्रित्य दुष्पूरं दम्भमानमदान्विताः । मोहाद्गृहीत्वासद्ग्राहान्प्रवर्तन्तेऽशुचिव्रताः ॥,"Contained with insatiable desire, intoxicated with pride, and deceitful, these ignorant ones gripped with illusionary false goals pursue impure sinful activities."
123,अहन् वृत्रं वृत्रतरं व्यंसमिन्द्रो वज्रेण महता वधेन । स्कन्धांसीव कुलिशेना विवृक्णाऽहि: शयत उपपृक् पृथिव्याः ॥,Indra killed Vrtra by the fatal blows of his Vajrayudha . Just like how an axe is used to cut down the branches of a tree which falls down to the ground.
124,तव च्यौत्नानि वज्रहस्त तानि नव यत्पुरो नवतिं च सद्यः निवेशने शततमाविवेषीरहञ्च वर्त्रं नमुचिमुताहन्,"With Vajrayudha in his hands, the invincible power, Indra swiftly destroyed 99 of the 100 places and captured the likes of Vrtra and Namuchi in his hundredth attempt."
125,शतेषु जायते शूरः सहस्रेषु च पण्डितः । वक्ता शतसहस्रेषु दाता भवति वा न वा ॥,"Amongst a hundred men, one may be found to be brave, among thousands a learned man, among hundreds of thousands an orator, but a donor may or may not be found."
126,कुटुम्बभरणाद्द्रव्यं यत्किंचिदतिरिच्यते । तद्देयं उपहृत्यान्यद्ददद्दोषं अवाप्नुयात् । । । ।,"After providing for maintenance of the family, only the remainder alone may be given . By giving away more than that, the owner incurs censure.
Manu summarizes this aspect by saying"
127,इन्द्रियप्रीत्यर्थस्य तु भिक्षणमनिमित्तम् । न तदाद्रियेत ::: योक्ता च धर्मयुक्तेषु द्रव्यपरिग्रहेषु च ::: प्रतिपादयिता च तीर्थे :::,"But if persons solicit donations for the sake of sensual gratification, that is improper; one should disregard them. And let him acquire money in all ways that are lawful. And let him spend money on worthy"
128,यन्ता चातीर्थे यतो न भयं स्यात् ::: संग्रहीता च मनुष्यान् :::,And let him not give anything to an unworthy
129,देशतः कालतः शौचतः सम्यक् प्रतिग्रहीतृत इति दानानि प्रतिपादयति :::,"One shall distribute his gifts at the proper places, at the proper times, at the occasion of purificatory rites, and to proper recipients."
130,मेखलाधारणभैक्षचर्यदण्डसमिदाधानोपस्पर्शनप्रातरभिवादा नित्यम्,"Wearing the mekhala , activity of bhiksha, touching the staff and samidhas and abhivada every morning are to be done everyday. Shabdakalpadruma defines a brahmachari as"
131,ब्रह्म ज्ञानं तपो वा आचरति अर्जयत्यवश्यम्। उपनयनानन्तरं नियमं कृत्वा गुरोः सन्निधौस्थित्वा साङ्गवेदाध्ययनं करोति यः । स द्बिविधः उपकुर्व्वाणः नैष्ठिकश्च । प्रथमाश्रमी ।,One who practices and definitely earns Brahmajnana and tapas. After Upanayana one who undertakes to follow the set of rules and learns vedas by residing near a Guru is a brahmachari. He is of two types: Upakurvana and Naishthika. He is one who belongs to the First Ashrama .
132,चोदितो गुरुणा नित्यं अप्रचोदित एव वा । कुर्यादध्ययने यत्नं आचार्यस्य हितेषु च । । । ।,"Whether instructed by the teacher everyday or not, a student should always strive towards learning and for the welfare of his teacher.
And enumerating the object of study, the Bhagavata Purana says,"
133,उषित्वैवं गुरुकुले द्विजोऽधीत्यावबुध्य च । त्रयीं साङ्गोपनिषदं यावदर्थं यथाबलम् ॥ ॥,"Having stayed in the preceptor's house, a dvija should study and understand to the best of his ability and to the extent of his requirements, the meaning of three Vedas , along with their auxilliaries and the Upanishads .
Because Vedas are the highest agent of benefaction for the dvijas as it teaches yajnas, austerities and good work."
134,वेदयज्ञैरहीनानां प्रशस्तानां स्वकर्मसु । ब्रह्मचार्याहरेद्भैक्षं गृहेभ्यः प्रयतोऽन्वहम् । । । । गुरोः कुले न भिक्षेत न ज्ञातिकुलबन्धुषु । अलाभे त्वन्यगेहानां पूर्वं पूर्वं विवर्जयेत् । । । । सर्वं वापि चरेद्ग्रामं पूर्वोक्तानां असंभवे । नियम्य प्रयतो वाचं अभिशस्तांस्तु वर्जयेत् । । । ।,"A brahmachari should bring bhiksha from the houses of people who are not devoid of the practice of Vedas and Yajnas, and those who are devoted to the practice of their Nityakarma."
135,ब्रह्मचारी व्रती नित्यं नित्यं दीक्षापरो वशी । गुरुच्छायानुगो नित्यमधीयानः सुयन्त्रितः । अविचाल्यव्रतोपेतं कृत्यं कुर्वन्वसेत्सदा ।।,"A brahmachari, keeping his mind and senses in control, must always and continuously observe his vrata. He must live in his guru's abode by devoting himself to Vedadhyayana and fulfilment of his duties."
136,सुशीलो मितभुग्दक्षः श्रद्दधानो जितेन्द्रियः । यावदर्थं व्यवहरेत्स्त्रीषु स्त्रीनिर्जितेषु च ॥ ॥,"He should be of a good character, moderate in eating, alert and prompt , of reverential faith in shastras and self-controlled. It is only when absolutely necessary and to that much extent only that he should deal with women or with those who are influenced by women."
137,वसन्नेको जपन्नेकः सर्वान्वेदान्युधिष्ठिर । एकस्मिन्नेव चाचार्ये शुश्रूषुर्मलपङ्कवान् ।।,"A brahmachari should accomplish all tasks while contemplating on Vedic mantras and chanting the necessary mantras in solitude. Even when his body is tainted with dirt or mud, he must present himself to serve and always engross himself in the service of his teacher. The Yajnavalkya Smrti explains further that a brahmachari should serve or worship the preceptor for the sake of learning."
138,शय्यासनेऽध्याचरिते श्रेयसा न समाविशेत् । शय्यासनस्थश्चैवैनं प्रत्युत्थायाभिवादयेत् । । । । ऊर्ध्वं प्राणा ह्युत्क्रामन्ति यूनः स्थविर आयति । प्रत्युत्थानाभिवादाभ्यां पुनस्तान्प्रतिपद्यते । । । ।,"One must never sit on a cot or seat that is occupied by an elderly. If one is seated on a cot or seat when someone respectable arrives, one must rise and offer salutations to that person. Because the vital airs of a young man rises upwards at the sight of a guru or an elderly. By rising up to offer salutations, these are stabilised. Manu further adds that the one who serves and offers salutations to the elders, his Ayu , knowledge, fame and strength increases."
139,श्रेयःसु गुरुवद्वृत्तिं नित्यं एव समाचरेत् । गुरुपुत्रेषु चार्येषु गुरोश्चैव स्वबन्धुषु । । । । बालः समानजन्मा वा शिष्यो वा यज्ञकर्मणि । अध्यापयन्गुरुसुतो गुरुवन्मानं अर्हति । । । । यथा खनन्खनित्रेण नरो वार्यधिगच्छति । तथा गुरुगतां विद्यां शुश्रूषुरधिगच्छति । । । ।,"One must behave as one does with a guru also with those senior by knowledge, tapas, virtues, son of the guru and anyone related to the guru. It is said that being a teacher of Vedas, a guru's son is considered equivalent to the guru himself, even if younger or same aged as oneself or a student in Yajna karma. Because, just as one obtains water by digging the ground with a spade, so does one obtain the knowledge held by the guru through Seva. Therefore, Seva of three people ie. the mother, father and guru is considered the greatest austerity. It gets accomplished one's duties. And so, one should always do that which is dear to the mother, father and guru. For, by their satisfaction all austerities are considered accomplished."
140,वर्जयेन्मधु मांसं च गन्धं माल्यं रसान्स्त्रियः । शुक्तानि यानि सर्वाणि प्राणिनां चैव हिंसनम् । । । । अभ्यङ्गं अञ्जनं चाक्ष्णोरुपानच्छत्रधारणम् । कामं क्रोधं च लोभं च नर्तनं गीतवादनम् । । । । द्यूतं च जनवादं च परिवादं तथानृतम् । स्त्रीणां च प्रेक्षणालम्भं उपघातं परस्य च । । । ।,"A brahmachari must abstain from consuming honey or intoxicant and meat, avoid use of fragrances, flowers, juices, stay away from women, things that have turned sour and abandon violence against living beings. Oiling, applying collyrium to the eyes, use of sandals, umbrella, fostering lust, anger and greed, indulging in dancing, singing and playing musical instruments, gambling, quarelling, belittling, lying, laying eyes or hands on women, wishing or causing harm to others should also be completely abandoned by a him."
141,प्रतिवेदं ब्रह्मचर्यं द्वादशाब्दानि पञ्च वा । ग्रहणान्तिकं इत्येके केशान्तश्चैव षोडशे । । । ।,"For each Veda, the brahmacharya should be 12 years or 5, some say it should be till they are completely acquired and the shaving of the hair should take place in the 16th year."
142,वेदस्वीकरणं कृत्वा स्रायाद्वै दत्तदक्षिणः । नैष्ठिको ब्रह्मचारी वा देहान्तं निवसेद्गुरौ ॥,"A brahmachari should learn the scripture from the preceptor, offer dakshina to the preceptor and perform Samavartana . However, the naishthika brahmachari ie. one who has taken a vow of life-long abstinence should remain with the preceptor till his own death."
143,यदि त्वात्यन्तिकं वासं रोचयेत गुरोः कुले । युक्तः परिचरेदेनं आ शरीरविमोक्षणात् । । । । आचार्ये तु खलु प्रेते गुरुपुत्रे गुणान्विते । गुरुदारे सपिण्डे वा गुरुवद्वृत्तिं आचरेत् । । । । एतेष्वविद्यमानेषु स्थानासनविहारवान् । प्रयुञ्जानोऽग्निशुश्रूषां साधयेद्देहं आत्मनः । । । ।,"If a naishthika brahmachari wishes to spend his entire life in the gurukula, he must carefully engage in the service of his teacher until his last breath. After the time of his guru, he must consider scholarly son of the guru, guru's wife and guru's brothers as equal to his guru. In their absence, he must serve Agni in place of a guru and make his body eligible to attain the brahman through Upasana.
It is in line with this duty that the Yajnavalkya smrti states that the Naishthika brahmachari should live with his acharya. In the absence of the acharya, with his son or wife or even fire."
144,एवं चरति यो विप्रो ब्रह्मचर्यं अविप्लुतः । स गच्छत्युत्तमस्थानं न चेह जायते पुनः । । । ।,"A brahmana who practices unweavering brahmacharya in this manner, he merges with the Supreme being and does not get reborn in this world.
This is reiterated in the Yajnavalkya smrti as well."
145,अनेन विधिना देहं सादयन्विजितेन्द्रियः । ब्रह्मलोकं अवाप्नोति न चेहाजायते पुनः । । । ।,"In this way destroying the body and subduing his senses, he attains the region of Brahma and is not born here again."
146,आवसथ्याधानं दारकाले दायाद्यकाल एकेषाम् ॥,The setting up of Aavasatya agni is at the time of wedding. At the time of inheritance according to some.
147,कच्चिद् अग्निषु ते युक्तो विधिज्नो मतिमान् ऋजुः हुतम् च होष्यमाणम् च काले वेदयते सदा समिधःपावनाः पूज्याः चर्मयुक्ताः परात्पराः युष्मान् हरामि होमार्थं अस्मान् रक्षत सर्वदा ॥,"""I hope that a brahmana who is versed in the traditions, who is intelligent and just, employed in your sacred fires, always informs you in time, about a yajnika agni having been or going to be fed with oblations."""
148,नाम वा ऋग्वेदो यजुर्वेदः सामवेद अथर्वणश्चतुर्थ इतिहासपुराणः पञ्चमो वेदानां वेदः पित्र्यो राशिदैवो निधिर्वाकोवाक्यमेकायनं देवविद्या ब्रह्मविद्या भूतविद्या क्षत्रविद्या नक्षत्रविद्या सर्पदेवज्ञविद्या नामैवैतन्नामोपास्स्वेति,"Sanathkumara says - ""Whatever you have studied is only a name. All the vedas and Puranas, the Veda of Vedas namely Vyakarana , Pitrya , Ganita , Daiva , Nidhi , Vakovaakya Ekayana , Deva vidya Brahmavidya Bhutavidya , Kshtravidya , nakshatra vidya , Sarpavidya - All these are the name only. Meditate on the Name."
149,मनो वाव वाचो भूयो यथा वै द्वे वाऽऽमलके मनो ह्यात्मा मनो लोको मनो हि ब्रह्म मन उपास्स्वेति,"Upon Narada maharshi's inquiry, Sanathkumara explains: Manas is higher than Vak just as one holds two amla fruits or Badri fruits in ones fist, similarly Mind holds Vak and Nama. When one wishes in his mind to read Veda, he reads it, when he wishes in mind to perform actions then he performs them. Only in the mind one desires wealth and children. When a person wishes in mind for this world or the next, he desires for them. Mind is the world, Mind is the Self, indeed and Mind is Parabrahmam. Meditate on the mind."
150,ध्यानं वाव चित्ताद्भूयो ध्यायतीव पृथवी ध्यायतीवान्तरिक्षं ध्यायतीव द्यौर्ध्यायतीवऽऽपो ध्यायन्तीव पर्वता ध्यायन्तीव देवमनुष्यास्तस्माद्य इह मनुष्याणां महत्तां प्रप्नुवन्ति ध्यानापादाँ् शा इवैव ते ध्यानमुपास्स्वेति,"To Narada maharshi's question Sanathkumara replies: Contemplation or meditation is greater than Intelligence. prithivi meditates, as it were, thus do the sky, water, mountains, devatas and the worldly beings. He, among men, who has attained greatness, has done his share of contemplation or meditation. While narrow-minded people are quarrelsome abusive and slandering, great men have reached heights of meditation. Meditate on Contemplation."
151,बलं वाव विज्ञानाद्भूयोऽपि ह शतं विज्ञानवतासेको बलवानाकम्पयते स यदा बली भवत्यथोत्थाता भवत्युत्तिष्ठन् परिचरिता भवति परिचरन्नुपसत्त भवत्युपसीदन्द्रष्टा भवति श्रोता भवति मन्ता भवति बोध्दा भवति बलमुपास्स्वेति,"Continuing his explanation Sanathkumara says: Bala is greater than vijnana. One powerful man shakes a hundred men of knowledge. A man of power rises , attends to, approaches, sees, hears , reflects, understands, acts and hence knows. It is by this Strength that the earth stands, so does the sky, heavens, mountains, devatas and mortals, and all other beings and so does the world. Meditate upon Strength."
152,अन्नं वाव बलाद्भूयस्तस्माद्यद्यपि दशरात्रार्नाश्र्नीयाद्यद्यु ह जीवेदथवाऽद्रष्टाऽश्रोताऽमन्ताऽबोध्दाऽकर्ताऽविज्ञाता भवत्यथान्नस्याऽऽयै द्रष्टा भवति श्रोता भवति मन्ता भवति बोध्दा भवति कर्ता भवति विज्ञाता भवत्यन्नमुपास्स्वेति,"Sanathkumara continues: Food is greater than Strength. For if one does not eat for ten days, though he lives, he is unable to see, hear, reflect, understand, act and know. But '' meaning 'upon one whom food reaches', he is able to do all these things. Meditate on Food."
153,आपो वावान्नाद्भूयस्यस्तस्माद्यदा सुवृष्टिर्न भवति व्याधीयन्ते प्राणा अन्नं कनीयो भविष्यतीत्यथ यदा सुवृष्टिर्भवत्यानन्दिनः प्राणा भवन्त्यन्नं बहु भविष्यतीत्याप एवेमा मूर्ता येयं पृथवी यदन्तरिक्षं मूर्ता अप उपास्स्वेति,"Sanathkumara continues: Water is greater than food. When water is scarce, or vital spirit is troubled as there is less food. When water is sufficiently available, or vital spirit rejoices and plenty of food is available. Water verily manifests in different forms, like earth, sky, heavens, mountains, wind and all living beings. All forms are water, Meditate upon water."
154,तेजो वावाद्भ्यो भूयस्तद्वा एतद्वायुमागृह्नाऽऽकाशमभितपति तदाऽऽहुर्निशोचति नितपति वर्षिष्यति वा इति तेज एव तत्पूर्वं दर्शयित्वाऽथापः सृजते तदेतदूर्ध्वाभिश्च तिरश्चीभिश्च विद्युद्भिराह्रादाश्चरन्ति तेज उपास्स्वेति,"Sanathkumara continues: Fire is greater than water. For through the medium of Vaayu, it warms the Aakasha . Then it is said ""it is hot, it burns, it will rain"". Fire first manifests itself and creates water. Thunders and associated lightnings flash up across the skies. Then it is said "" there is lightning and thunder, it will rain"". It is fire that first shows its presence and creates water. Meditate on fire."
155,आकाशो वाव तेजसो भूयानाकाशे वै सूर्या चन्द्रमसावुभौ विद्युन्नक्षत्राण्यग्निराकाशेनाऽऽह्वयत्याकाशेन प्रतिश्रृणोत्याकाशे रमत आकाशे न रमत आकाशे जायत आकाशमभिजायत आकाशमुपास्स्वेति,"Sanathkumara continues: Aakasha is greater than the Fire. For in Aakasha exist both Surya and Chandra, Lightning, Stars, and Fire. Through the Aakasha we call or talk and hear back because of it. We rejoice or not in Aakasha, in space are all things arise and they grow. Meditate on Aakasha."
156,स्मरो वावाऽऽकाशाद्भूयस्तस्माद्यद्यपि बहव आसीरन्न स्मरन्तो नैव ते कंचन शृणुयुर्नमन्वीरन्न विजानीरन्यदा वाव ते स्मरेयुरथ शृणुयुरथ मन्वीरन्नथ विजानीरन्स्मरेण वै पुत्रान्विजानाति स्मरेण पशून्स्मरमुपास्स्वेति,"Sanathkumara continues: Memory is greater than Aakasha. For even if many are present, if memory is not present, we cannot hear anyone, would not recollect, nor know anyone. Only when Memory is present, one can hear, contemplate and know. Through memory we know our children and cattle. Meditate on Memory."
157,आशा वाव स्मराद्भूयस्याशेद्धो वै स्मरो मन्त्रानधीते कर्मणि कुरुते पुत्राँ्श्च पशूँ्श्चेच्छत इमं च लोकममुं चेच्छत आशामुपास्स्वेति,"Hope is greater than Memory. Kindled by hope does memory read the mantras, perform activities, desire for sons and cattle. Hope fuels desire for this world and the next. Meditate upon Hope."
158,प्राणो वा आशाया भूयान्यथा वा अरा नाभौ समर्पिता एवमस्मिन्प्राणे सर्वँ्समर्पितं प्राणः प्राणेन याति प्राणः प्राणं ददाति प्राणाय ददाति प्राणो ह पिता प्राणो माता प्राणो भ्राता प्राणः स्वसा प्राण आचार्यः प्राणो ब्रह्मणः,"Spirit is greater than Hope. Just as the spokes of a wheel are bound in the center by the nave, so also everything is fastened to the Prana. Prana moves by prana, it gives prana to the prana. Prana is the father, mother, brother and sister and teacher. Prana is the Brahman.
Everything is dependent upon Praana. When unbecoming words are uttered against one's father or other relatives, it is condemned by saying, Shame on you, you may be affected by the papa of killing mother, father and acharya"". Such words signify while the Life force exists. Once life departs the body, even if one is burned to death, he would not be called as a killer. After death, when elders are cremated it is not termed as murder or betrayal, praised as a pious deed. Thus, from both negative and positive instances, it follows that the names ""father"", ""mother"" apply to the Spirit or Life within us."
159,यो वै भूमा तत्सुखं नाल्पे सुखमस्ति भूमैव सुखं भूमा त्वेव विजिज्ञासितव्य इति भूमानं भगवो विजिज्ञास इति,The Infinite is Bliss. There is no bliss in anything finite. The Infinite alone is Bliss. Bhagavan - I desire to understand the Infinite.
160,यत्र नान्यत्पश्यति नान्यच्छृणोति नान्यद्विजानाति स भूमाऽथ यत्रान्यत्पश्यत्यन्यच्छृणोत्यन्यद्विजानाति तदल्पं यो वै भूमा तदमृतमथ यदल्पं तन्मर्त्यँ्स भगवः कस्मिन्प्रतिष्ठित इति स्वे महिम्नि यदि वा न महिम्नीति,"When one sees nothing, hears nothing else, understands nothing else - that is the Infinite. When one sees, hears and understands something - that is Finite. That which is Infinite is Immortal and that which is Finite is mortal."
161,अपराबाधमक्लेशं प्रयत्नेनार्जीतं धनम् । स्वल्पं वा विपुलं वापि देयमित्यभिदीयते ॥,"That is deyam, which has been acquired by the donor himself without causing pain or loss to another or without worry of trouble to himself, whether it be small or valuable."
162,व्याख्या अपि तन्त्रस्य गुणः। ताभिरपि तन्त्रमलङि्क्रयते । ताश्च पञ्चदश प्रकारा ।,An explanation is also an attribute of a scientific composition. There are 15 types of Vyakhyas which are
163,इन्द्रो दधीचो अस्थभिर्वृत्राण्यप्रतिष्कुतः जघान नवतीर्नव,"Armed with the bones of Dadhichi, Indra was invincible and slayed hundreds of Vrtras ."
