id,sloka,translation
94,sa hovāca yathā mā tvaṃ tadaitānavado yathā'hameṣāṃ naikaṃ ca na veda yadyahamimānavediṣyaṃ kathaṃ te nāvakṣyāmiti,"He said, ""How can I inform you of something that I myself don't know? Just as I am not familiar with all of their (these) strengths and weaknesses, how then would I not be unable to describe it to you?"""
95,mānuṣasya bhagavangautama vittasya varaṃ vṛṇīthā iti,"""O Bhagavan Shautama, choose the best portion of human wealth."""
96,sa hovāca tavaiva rājanmānuṣaṃ vittaṃ yāmeva kumārasyānte vācamabhāṣathāstāmeva me brūhiti sa ha kṛcchrī babhūva,"He (the sage Asita) said to you, O king: ""Reveal the human wealth (of spiritual knowledge) to the young prince at the end of his life, just as it was told to me."" He became grief-stricken."
97,sūryaḥ dyusthānaḥ | vāyuḥ vā indraḥ vā antarikṣasthānaḥ | agniḥ pṛthivīsthānaḥ |,"Sun is in the heaven, wind is in the mid-region, fire is on the earth, or alternatively, Sun is in his position (in the sky), wind is in its position (in the mid-region), fire is in its position (on the earth)."
98,aṅgayanti agyraṃ janma prāpayanti itivyutpattyā aṅgati ūrddhvaṃ gacchati iti agi gatau ||,"""Bearing in the body they originate , lifting upwards they go - such is the nature of growth ."""
99,sa vā eṣo'gre devatānāmajāyatā tasmādagrirnāmāgrirha vai nāmaitadyadagnirityāhuḥ sa u jātaḥ pūrvaḥ prayāya tadvaivāsya dvitīyamagritvaṃ pūrvaṃhi yantamāhuragra etīti ||,"Indeed, this first-born of the gods, named 'Agni,' was born beforehand. Therefore, the designation 'agri' (first) is given, and 'grha' (house), truly meaning the place where Agni is situated first. When Agni is born anew, they say that 'agra' (firewood) has come to be; thus, 'agra' indicates both the earlier and the later emergence of fire."
100,prajāpatirha vā idamagra eka evāsa | sa aikṣata kathaṃ nu prajāyeyeti so'śrāmyatsa tapo'tapyata so'gnimeva mukhājjanayāṃcakre tadyadenaṃ mukhādajanayata tasmādannādo'gniḥ,"Prajapati, initially alone, considered, ""how should I procreate?"" After practicing austerities, he made (procreation) similar to the mouth-born fire. Therefore, the mouth is considered the origin of fire."
101,agnimūrdhā cakṣuṣī candrasūryau diśa: śrotre vāgvivṛtāśca vedā: vāyu: prāṇo hṛdayaṃ viśvamasya padbhayāṃ pṛthivī hyeṣa sarvabhūtāntarātmā sthālīsthānaṃ gato'śvatthaṃ śamīgarbhaṃ vilakṣya saḥ | tena dve araṇī kṛtvā urvaśīlokakāmyayā || ||,"Lighting Agni (fire) on top, the eyes are for Sun and Moon, directions for the ears, speech for the Vedas, air for breath, heart is the center of universe, earth is its foundation, it is the inner self of all beings, established in the Ashwattha tree (fig tree), recognized as born from a Shamlee seed. Having done this, two pieces of firewood are created with the desire of getting Urvasi (a celestial nymph)."
102,urvaśīṃ mantrato dhyāyan adharāraṇimuttarām | ātmānaṃ ubhayormadhye yattat prajananaṃ prabhuḥ || ||,"Meditating on Urvaśi, lifting her from the lower regions,
The Lord discerns his self in both aspects."
103,tasya nirmanthanāt jāto jātavedā vibhāvasuḥ | trayyā sa vidyayā rājñā putratve kalpitastrivṛt || ||,"Born from his creation, the fire god Jātavedas,
Manifested through the threefold knowledge as the king's offspring."
104,jātavedāḥ kasmāt | jātavit yaḥ vā jātaprajñānaḥ | jātāni veda | tasya eṣā bhavati | jāte jāte vidyate iti vā | jātadhanaḥ |,"""O Jātavedā (fire god), why are you called Jātavedā, or Jātavit, or Jātprajñāna? You know the born (jātāni). This is your appellation due to your knowing the newly born (jāte jāte) again and again."""
105,tantrādhikaraṇābhyupagamasaṃsthitiḥ siddhāntaḥ || {siddhāntalakṣaṇam},The established understanding is the acceptance of the authority in matters related to tantra. (siddhantalaksanam)
106,dvividho hi vedokto dharmaḥ pravṛttilakṣaṇo nivṛttilakṣaṇaśca jagataḥ stithikāraṇam prāṇināṃ sākṣādabhyudayaniḥśreyasaheturya,"The term dharma, as mentioned in the Vedas, has two aspects: it is indicated by pravrtti (principled action leading to worldly life) and nivrtti (withdrawal or renunciation leading to spiritual liberation). It plays a direct role in establishing and maintaining the well-being and ultimate success of living beings."
107,hiṃsraṃ dravyamayaṃ kāmyamagnihotrādyaśāntidam darśaśca pūrṇamāsaśca cāturmāsyaṃ paśuḥ sutaḥ etadiṣṭaṃ pravṛttākhyaṃ hutaṃ prahutameva ca pūrtaṃ surālayārāma kūpā jīvyādilakṣaṇam,"The harmful, desire-motivated oblation, consisting of materials, which is peaceful for Agnihotra and other rituals, along with the new and full moon sacrifices, and the animal sacrifice in the four-month ritual; this has been established as the act called Huta and Prahuta, and is recognized as the sustenance of the gods' dwelling places, parks, wells, etc."
108,naṣṭo mohaḥ smṛtirlabdhā tvatprasādānmayācyuta | sthito'smi gatasandehaḥ kariṣye vacanaṃ tava || ||,"""My illusion is destroyed, and remembrance has been obtained through your grace, O Immutable One. I stand firm with doubts dispelled; I will carry out your command."""
109,saṃnyāsaḥ karmayogaśca niḥśreyasakarāvubhau | tayostu karmasaṃnyāsātkarmayogo viśiṣyate || ||,"Renunciation of actions and action-yoga, both lead to liberation; however, of the two, action-yoga is superior because of the complete renunciation of actions it involves."
110,tapasvibhyo'dhiko yogī jñānibhyo'pi mato'dhikaḥ | karmibhyaścādhiko yogī tasmādyogī bhavārjuna || ||,"A yogi is superior to ascetics, also considered superior to those accomplished in knowledge, and superior to even the doers of actions. Therefore, become a yogi, Arjuna."
111,puruṣaḥ sa paraḥ pārtha bhaktyā labhyastvananyayā | yasyāntaḥsthāni bhūtāni yena sarvamidaṃ tatam || ||,"The Supreme Purusha, O Partha, is attainable through devotion and none other way. He within whom all beings dwell and who dwells in all this."
112,udārāḥ sarva evaite jñānī tvātmaiva me matam | āsthitaḥ sa hi yuktātmā māmevānuttamāṃ gatim || ||,"All of them are generous, but only the knower of the self is my opinion. One who is established in the true self, indeed, reaches the supreme goal."
113,tasmādasaktaḥ satataṃ kāryaṃ karma samācara | asakto hyācarankarma paramāpnoti pūruṣaḥ || ||,"Therefore, always perform your duty with attachment, but without attachment seek to do your duty; for by doing duties without attachment, a person attains the highest good."
114,brahmaṇyādhāya karmāṇi saṅgaṃ tyaktvā karoti yaḥ | lipyate na sa pāpena padmapatramivāmbhasā || ||,"One who, dedicating actions to Brahman, discards attachment, is not tainted by sin, just like a lotus leaf in water."
115,sarvopaniṣado gāvo dogdhā gopālanandanaḥ | pārtho vatsaḥ sudhīrbhoktā dugdhaṃ gītāmṛtaṃ mahat ||,"All the Upanishads are cows, their milk is the transcendental knowledge; the milker is the discerning person, the calf is the worthy receiver; the milk is the holy Bhagavad Gita, the great nectar."
116,kasminnu bhagavo vijñāte sarvamidaṃ vijñātaṃ bhavatīti || ||,"""On knowing which (thing) indeed, everything becomes known,"" or ""Once you know that, all this becomes known."""
117,mamaivāṃśo jīvaloke jīvabhūtaḥ sanātanaḥ| manaḥṣaṣṭhānīndriyāṇi prakṛtisthāni karṣati||||,"The living being in this world, which is a part of me, is eternal; the five organs of perception and the mind are forced to act by the inherent nature (prakriti)."
118,virāṭsutāḥ somasadaḥ sādhyānāṃ pitaraḥ smṛtāḥ | agniṣvāttāśca devānāṃ mārīcā lokaviśrutāḥ daityadānavayakṣāṇāṃ gandharvoragarakṣasām | suparṇakinnarāṇāṃ ca smṛtā barhiṣado'trijāḥ,"The sons of Virat are remembered as Somasada, the fathers of the Sadhyas. AgniSvatta and the famous Marici are known as the forefathers of the gods. The Barhisad and Atri are considered as the progenitors of the Suparna, Kinnara, and other celestial beings. The Gandharva, Rakshasa, Daitya, and Danava are descended from them."
119,somapā nāma viprāṇāṃ kṣatriyāṇāṃ havirbhujaḥ | vaiśyānāṃ ājyapā nāma śūdrāṇāṃ tu sukālinaḥ somapāstu kaveḥ putrā haviṣmanto'ṅgiraḥsutāḥ | pulastyasyājyapāḥ putrā vasiṣṭhasya sukālinaḥ,"The son of a sage named Kavi, named Havismanta, is the Soma-drinker among the brahmin (priestly) class and the fire-offering performer among the kshatriya (warrior) class. The son of Vasistha, named Ajyapaa, is the ghee-offering performer among the vaishya (merchant) class and the cow-dung offering performer among the shudra (servant) class. Similarly, Pulastyaha's son Ajyapaa is the ghee-offering performer among them."
120,vasanto grīṣmo varṣāḥ | te devā ṛtavaḥ śaraddhemantaḥ śiśiraste pitaro ya,"The seasons are vasants (spring), grishmas (summer), varshas (monsoons), and shraddhas (autumn) and the pitrs (ancestors) are associated with the shishiras (winters)."
121,kāma eṣa krodha eṣa rajoguṇasamudbhavaḥ | mahāśano mahāpāpmā viddhyenamiha vairiṇam ||,"This is desire, this is anger, born from the quality of passion; a great consumer and sinful, know this to be the enemy here."
122,kāmamāśritya duṣpūraṃ dambhamānamadānvitāḥ | mohādgṛhītvāsadgrāhānpravartante'śucivratāḥ ||,"Desiring sensual pleasures, emboldened by arrogance and pride, they adopt unholy habits, driven by delusion."
123,ahan vṛtraṃ vṛtrataraṃ vyaṃsamindro vajreṇa mahatā vadhena | skandhāṃsīva kuliśenā vivṛkṇā'hi: śayata upapṛk pṛthivyāḥ ||,"I, Indra, with my great thunderbolt,
did split apart the mightiest Vritra,
like a woodcutter chops down trees,
or a smith flattens metal on an anvil.
He lay fallen on the earth."
124,tava cyautnāni vajrahasta tāni nava yatpuro navatiṃ ca sadyaḥ niveśane śatatamāviveṣīrahañca vartraṃ namucimutāhan,"Your thunderous fists, O wielder of the vajra,
Daily scrutinize and protect the nine and ninety,
In an instant, at the most supreme installation.
And swiftly destroy the enemy named Namuchi."
125,śateṣu jāyate śūraḥ sahasreṣu ca paṇḍitaḥ | vaktā śatasahasreṣu dātā bhavati vā na vā ||,"""In hundred (battles) a hero is born, in thousands a scholar; (and) in ten thousands a speaker (or advocate), or perhaps even a giver."""
126,kuṭumbabharaṇāddravyaṃ yatkiṃcidatiricyate | taddeyaṃ upahṛtyānyaddadaddoṣaṃ avāpnuyāt | | | |,"One incurs no fault by using for domestic purposes any material thing that has been acquired rightfully, over and above what one needs."
127,indriyaprītyarthasya tu bhikṣaṇamanimittam | na tadādriyeta ::: yoktā ca dharmayukteṣu dravyaparigraheṣu ca ::: pratipādayitā ca tīrthe :::,"Seeking alms for the satisfaction of the senses is the incentive, but one should not become attached to it. One should also teach and provide proper resources to those who are engaged in dharmic activities and the collection of materials at sacred pilgrimage sites."
128,yantā cātīrthe yato na bhayaṃ syāt ::: saṃgrahītā ca manuṣyān :::,"Where there is no fear in crossing, and crowds are gathered,"
129,deśataḥ kālataḥ śaucataḥ samyak pratigrahītṛta iti dānāni pratipādayati :::,"""He (the guru) lays down that gifts should be given in accordance with proper time, place, and purity, as well as the worthiness of the recipient."""
130,mekhalādhāraṇabhaikṣacaryadaṇḍasamidādhānopasparśanaprātarabhivādā nityam,"Wearing a sacred thread, carrying a begging bowl and a stick, and paying daily obeisance early in the morning."
131,brahma jñānaṃ tapo vā ācarati arjayatyavaśyam| upanayanānantaraṃ niyamaṃ kṛtvā guroḥ sannidhausthitvā sāṅgavedādhyayanaṃ karoti yaḥ | sa dbividhaḥ upakurvvāṇaḥ naiṣṭhikaśca | prathamāśramī |,"One who practices austerity and acquires brahma knowledge, having immediately taken the vow and being in the presence of the guru, performs saṅgaveda learning. Such a person is of two types - one who is engaged in auxiliary duties and the other who is devoted to asceticism; (he is) a first stage grahastha (householder)."
132,codito guruṇā nityaṃ apracodita eva vā | kuryādadhyayane yatnaṃ ācāryasya hiteṣu ca | | | |,"Should be devoted to the guru daily, either instructed or not; one should always make effort in study and serving the teacher's interests."
133,uṣitvaivaṃ gurukule dvijo'dhītyāvabudhya ca | trayīṃ sāṅgopaniṣadaṃ yāvadarthaṃ yathābalam || ||,"Living in the guru's home and realizing it's time to leave, the twice-born one (student) should assimilate the Trayi (Rigveda, Yajurveda, Samaveda) along with the associated Upanishads to the best of their abilities."
134,vedayajñairahīnānāṃ praśastānāṃ svakarmasu | brahmacāryāharedbhaikṣaṃ gṛhebhyaḥ prayato'nvaham | | | | guroḥ kule na bhikṣeta na jñātikulabandhuṣu | alābhe tvanyagehānāṃ pūrvaṃ pūrvaṃ vivarjayet | | | | sarvaṃ vāpi caredgrāmaṃ pūrvoktānāṃ asaṃbhave | niyamya prayato vācaṃ abhiśastāṃstu varjayet | | | |,"Without participating in prescribed rituals, one should not enjoy the fruits of their own actions. A student should beg for alms only from the teacher's home, not from relatives or clan members. In times of scarcity, one may beg from others, but initially, they should avoid it. If there is no choice, one may beg from all in the village while adhering to previously mentioned guidelines. One should strictly control their speech and refrain from harsh words."
135,brahmacārī vratī nityaṃ nityaṃ dīkṣāparo vaśī | gurucchāyānugo nityamadhīyānaḥ suyantritaḥ | avicālyavratopetaṃ kṛtyaṃ kurvanvasetsadā ||,"A perpetual brahmachari, always engaged in the vow of celibacy, ever seeking initiation, self-controlled, constantly under the guidance of the guru, constantly engaged in learning, and with an unfailing vow, should always perform his duties."
136,suśīlo mitabhugdakṣaḥ śraddadhāno jitendriyaḥ | yāvadarthaṃ vyavaharetstrīṣu strīnirjiteṣu ca || ||,"A virtuous man, with good friends and allies, full of faith, and one who has conquered his senses; so long as he engages in activities for the sake of Dharma, Artha, and Kama with women who are already won over, as well as with those who are not."
137,vasanneko japannekaḥ sarvānvedānyudhiṣṭhira | ekasminneva cācārye śuśrūṣurmalapaṅkavān ||,"Like a lotus leaf in water, unattached and unsullied, Udhishthira, thus should one diligently serve a single spiritual teacher, disregarding all other teachings."
138,śayyāsane'dhyācarite śreyasā na samāviśet | śayyāsanasthaścaivainaṃ pratyutthāyābhivādayet | | | | ūrdhvaṃ prāṇā hyutkrāmanti yūnaḥ sthavira āyati | pratyutthānābhivādābhyāṃ punastānpratipadyate | | | |,"On a bed or seat, only auspicious actions should be performed; one should not become entirely engrossed in it. Even if seated, one should greet (the other) upon getting up; with standing and greeting, youth and old alike regain their energy."
139,śreyaḥsu guruvadvṛttiṃ nityaṃ eva samācaret | guruputreṣu cāryeṣu guroścaiva svabandhuṣu | | | | bālaḥ samānajanmā vā śiṣyo vā yajñakarmaṇi | adhyāpayangurusuto guruvanmānaṃ arhati | | | | yathā khanankhanitreṇa naro vāryadhigacchati | tathā gurugatāṃ vidyāṃ śuśrūṣuradhigacchati | | | |,"One should always follow the conduct of a guru. In dealings with the guru's children and disciples, as well as with one's own relatives;
A child, whether by birth or by adoption, or even a student, should serve the son of his guru. The respect due to a guru is owed to his son as well.
Just as a man achieves fame through (the performance of) ritual offerings to fire, so also does one attain knowledge by serving the guru's lineage."
140,varjayenmadhu māṃsaṃ ca gandhaṃ mālyaṃ rasānstriyaḥ | śuktāni yāni sarvāṇi prāṇināṃ caiva hiṃsanam | | | | abhyaṅgaṃ añjanaṃ cākṣṇorupānacchatradhāraṇam | kāmaṃ krodhaṃ ca lobhaṃ ca nartanaṃ gītavādanam | | | | dyūtaṃ ca janavādaṃ ca parivādaṃ tathānṛtam | strīṇāṃ ca prekṣaṇālambhaṃ upaghātaṃ parasya ca | | | |,"Avoid alcohol, meat, and strong scents/garlands. All types of violence towards living beings, unkind words, and actions. Activities such as unguent application, eye makeup, wearing earrings, garlands, and applying colorful pigments. Desires, anger, greed, dancing, singing, gambling, arguments, lying, and staring at women inappropriately or attacking others."
141,prativedaṃ brahmacaryaṃ dvādaśābdāni pañca vā | grahaṇāntikaṃ ityeke keśāntaścaiva ṣoḍaśe | | | |,"""Understand 'brahmacarya' to be either twelve or five (syllables). Some say it is also called 'grahaṇāntika' and (occurs) on the sixteenth (day of lunar fortnight), or (it is signified by) a shaving of the head."""
142,vedasvīkaraṇaṃ kṛtvā srāyādvai dattadakṣiṇaḥ | naiṣṭhiko brahmacārī vā dehāntaṃ nivasedgurau ||,"After completing the Vedic studies and donating his received fees to a worthy cause, either as a wandering ascetic or a devoted student, he should renounce his body at the feet of the guru."
143,yadi tvātyantikaṃ vāsaṃ rocayeta guroḥ kule | yuktaḥ paricaredenaṃ ā śarīravimokṣaṇāt | | | | ācārye tu khalu prete guruputre guṇānvite | gurudāre sapiṇḍe vā guruvadvṛttiṃ ācaret | | | | eteṣvavidyamāneṣu sthānāsanavihāravān | prayuñjāno'gniśuśrūṣāṃ sādhayeddehaṃ ātmanaḥ | | | |,"If one desires to stay permanently in the teacher's family, they should diligently follow and serve them till the release of their body. However, if the teacher has passed away, and his qualities are inherited by the son or relative, or even a servant, one should serve and follow them, considering it as service to the teacher. In the absence of these, one should engage in performing religious duties with agnihotra (fire worship) etc., thus perfecting oneself."
144,evaṃ carati yo vipro brahmacaryaṃ aviplutaḥ | sa gacchatyuttamasthānaṃ na ceha jāyate punaḥ | | | |,"One who thus conducts themselves, an ascetic fully dedicated to brahmacharya, attains the highest abode and does not return (to this world)."
145,anena vidhinā dehaṃ sādayanvijitendriyaḥ | brahmalokaṃ avāpnoti na cehājāyate punaḥ | | | |,"By this method, controlling the senses while enjoying the body, one attains the abode of Brahma and is not reborn."
146,āvasathyādhānaṃ dārakāle dāyādyakāla ekeṣām ||,"During their child-rearing period, becoming donors is the provision for some."
147,kaccid agniṣu te yukto vidhijno matimān ṛjuḥ hutam ca hoṣyamāṇam ca kāle vedayate sadā samidhaḥpāvanāḥ pūjyāḥ carmayuktāḥ parātparāḥ yuṣmān harāmi homārthaṃ asmān rakṣata sarvadā ||,"Are you, who are skilled in rituals and know the right procedure, constantly aware of the offering to be made at the appropriate time in the fires of sacrifice? The purifiers, worthy of worship, combined with kindling materials, superior and inferior, I carry away for the purpose of sacrificial offerings; you always protect us."
148,nāma vā ṛgvedo yajurvedaḥ sāmaveda atharvaṇaścaturtha itihāsapurāṇaḥ pañcamo vedānāṃ vedaḥ pitryo rāśidaivo nidhirvākovākyamekāyanaṃ devavidyā brahmavidyā bhūtavidyā kṣatravidyā nakṣatravidyā sarpadevajñavidyā nāmaivaitannāmopāssveti,"The name of the first is Rigveda, Yajurveda the second, SamaVEDA the third, and Atharvan the fourth; the fifth is Itihāsa-Purāṇa, knowledge of beings the ancestral, divine for the common people, a single embedded Veda, [and] the knowledge of devas, Brahman, creatures, warriors, stars, serpent-deities – this is named 'name', it is not separate from the named."
149,mano vāva vāco bhūyo yathā vai dve vā''malake mano hyātmā mano loko mano hi brahma mana upāssveti,"""Indeed, the mind is verily speech, as also the world, the mind is indeed the self, the mind is the world, the mind is Brahman; one should meditate on the mind."""
150,dhyānaṃ vāva cittādbhūyo dhyāyatīva pṛthavī dhyāyatīvāntarikṣaṃ dhyāyatīva dyaurdhyāyatīva''po dhyāyantīva parvatā dhyāyantīva devamanuṣyāstasmādya iha manuṣyāṇāṃ mahattāṃ prapnuvanti dhyānāpādā~ śā ivaiva te dhyānamupāssveti,"MEDITATION, indeed, is that which is to be focused upon, like a person focusing on the earth, the sky, the space, the heaven, the mountains, and other humans and celestial beings. Therefore, it is through meditation that humans of greatness here attain their greatness. One should practice this very meditation."
151,balaṃ vāva vijñānādbhūyo'pi ha śataṃ vijñānavatāseko balavānākampayate sa yadā balī bhavatyathotthātā bhavatyuttiṣṭhan paricaritā bhavati paricarannupasatta bhavatyupasīdandraṣṭā bhavati śrotā bhavati mantā bhavati bodhdā bhavati balamupāssveti,"Strength, indeed, is born from knowledge; even a hundred times more powerful than the strong becomes one who has knowledge. When one becomes strong, then they stand up, start acting, attend to duties, become alert, start seeing, hearing, contemplating, understanding, and focusing on strength."
152,annaṃ vāva balādbhūyastasmādyadyapi daśarātrārnāśrnīyādyadyu ha jīvedathavā'draṣṭā'śrotā'mantā'bodhdā'kartā'vijñātā bhavatyathānnasyā''yai draṣṭā bhavati śrotā bhavati mantā bhavati bodhdā bhavati kartā bhavati vijñātā bhavatyannamupāssveti,"Food is surely the foundation of strength, therefore one should always partake in it whether one is alive or a perceiver, hearer, ponderer, knower, doer, or experienced of its nature. One becomes a perceiver, hearer, ponderer, knower, doer, and experienced of its nature through food. Therefore, one should cherish and attend to food."
153,āpo vāvānnādbhūyasyastasmādyadā suvṛṣṭirna bhavati vyādhīyante prāṇā annaṃ kanīyo bhaviṣyatītyatha yadā suvṛṣṭirbhavatyānandinaḥ prāṇā bhavantyannaṃ bahu bhaviṣyatītyāpa evemā mūrtā yeyaṃ pṛthavī yadantarikṣaṃ mūrtā apa upāssveti,"The waters (of the earth), indeed, are identical with the divine vital airs. Hence, when rain doesn't occur, life-breaths (beings) waste away and food becomes scarce. But when rain does occur, life-breaths become robust and food becomes abundant. Thus, this earth, which is a form of those same waters, nourishes itself by absorbing the water into its own form."
154,tejo vāvādbhyo bhūyastadvā etadvāyumāgṛhnā''kāśamabhitapati tadā''hurniśocati nitapati varṣiṣyati vā iti teja eva tatpūrvaṃ darśayitvā'thāpaḥ sṛjate tadetadūrdhvābhiśca tiraścībhiśca vidyudbhirāhrādāścaranti teja upāssveti,"From that (source) which emits heat in excess, then seizing the vital air, it illuminates the sky, it rains, or it shines; initially, it is heat that makes this visible, and then arises the burning sensation. Above and to the sides, lightning flashes; thus, one should meditate on heat (energy)."
155,ākāśo vāva tejaso bhūyānākāśe vai sūryā candramasāvubhau vidyunnakṣatrāṇyagnirākāśenā''hvayatyākāśena pratiśrṛṇotyākāśe ramata ākāśe na ramata ākāśe jāyata ākāśamabhijāyata ākāśamupāssveti,"Space indeed originates from light,
In space the sun and moon shine,
In it reside lightning and stars,
Space is kindled by fire,
Space is what one hears in space,
Space is where one finds delight,
From space comes creation,
Space is what one is born into,
Space is what one meditates upon."
156,smaro vāvā''kāśādbhūyastasmādyadyapi bahava āsīranna smaranto naiva te kaṃcana śṛṇuyurnamanvīranna vijānīranyadā vāva te smareyuratha śṛṇuyuratha manvīrannatha vijānīransmareṇa vai putrānvijānāti smareṇa paśūnsmaramupāssveti,"The mindful one, though situated far away, is still remembered by many. Yet those who are unmindful are not remembered or recognized by them. Sometimes they may remember or recognize those who are mindful. Through being mindful, one recognizes their children and animals, and attends to them."
157,āśā vāva smarādbhūyasyāśeddho vai smaro mantrānadhīte karmaṇi kurute putrā~śca paśū~ścecchata imaṃ ca lokamamuṃ cecchata āśāmupāssveti,"The desire (of a person) indeed flourishes in recollection and meditation of the worthy one, and performs sacred rites. Both sons and cattle thrive, as well as this world and the other world, such is the nurturing of desire."
158,prāṇo vā āśāyā bhūyānyathā vā arā nābhau samarpitā evamasminprāṇe sarva~samarpitaṃ prāṇaḥ prāṇena yāti prāṇaḥ prāṇaṃ dadāti prāṇāya dadāti prāṇo ha pitā prāṇo mātā prāṇo bhrātā prāṇaḥ svasā prāṇa ācāryaḥ prāṇo brahmaṇaḥ,"The life force (prana) is the desire (asharya), or otherwise it is not located in the navel. All that is offered in this life force, goes with the life force, gives life force to the life force and to the life force gives. The life force is the father, the life force is the mother, the life force is the brother, the life force is the sister, the life force is the teacher, the life force is from Brahman."
159,yo vai bhūmā tatsukhaṃ nālpe sukhamasti bhūmaiva sukhaṃ bhūmā tveva vijijñāsitavya iti bhūmānaṃ bhagavo vijijñāsa iti,"The one who knows the ultimate reality, finds true happiness therein, not in transient things. One should inquire into that reality, the Lord himself exhorts us to understand 'Bhuma.'"
160,yatra nānyatpaśyati nānyacchṛṇoti nānyadvijānāti sa bhūmā'tha yatrānyatpaśyatyanyacchṛṇotyanyadvijānāti tadalpaṃ yo vai bhūmā tadamṛtamatha yadalpaṃ tanmartya~sa bhagavaḥ kasminpratiṣṭhita iti sve mahimni yadi vā na mahimnīti,"Where one sees nothing else, hears nothing else, and knows nothing else, that is the Infinite. Where one sees, hears, and knows something else, that is limited. The impermanent is surely mortal, but the Infinite is immortal. Where is He established, in His own greatness or not in it?"
161,aparābādhamakleśaṃ prayatnenārjītaṃ dhanam | svalpaṃ vā vipulaṃ vāpi deyamityabhidīyate ||,"The affliction caused by harm can be acquired rid of through diligent effort, whether it is meager or vast, and is referred to as 'that which should be given.'"
162,vyākhyā api tantrasya guṇaḥ| tābhirapi tantramalaṅikrayate | tāśca pañcadaśa prakārā |,"The explanation is also a quality of the Tantra, with those ( fifteen qualities) the Tantra is adorned."
163,indro dadhīco asthabhirvṛtrāṇyapratiṣkutaḥ jaghāna navatīrnava,"Indra, unshaken, with his mighty weapons, destroyed ninety waters (of the enemy)."
164,ichannaśvasya yacchiraḥ parvateṣvapaśritam tada vidaccharyaṇāvati,"The peak of Mount Yachandra, which desireful serpents dwell upon, was exposed."
165,maghavān yāta bhadraṃ vo dadhyāñcamṛṣisattamam vidyāvratatapaḥsāraṃ gātraṃ yācata mā ciram,"Maghavan, (please) go soon to obtain the best offering of curds, the result of a wise and austere brahmin's penance."
166,sa vā adhigato dadhyaṅṅaśvibhyāṃ brahma niṣkalam yad vā aśvaśiro nāma yatoramaratāṃ vyadhāt,"He indeed attained, through intense meditation, the undivided Brahman, also known as Ashwattha (the eternal); the dispeller of the fear of birth and death."
167,dadhyaṅṅātharvaṇastvaṣṭre varmābhedyaṃ madātmakam viśvarūpāya yat prādāt tvaṣṭā yat tvamadhāstataḥ,"You, Atman free from decay, which Arvan gave"
168,yuṣmabhyaṃ yācato'śvibhyāṃ dharmajño'ṅgāni dāsyati tatastairāyudhaśreṣṭho viśvakarmavinirmitaḥ yena vṛtraśiro hartā mattejaupabṛṃhitaḥ,"""If asked by you, the knowledgeable one will give you (plural) pieces of equipment. Then, the best among weapons, created by Viswakarma, will be used to strike and forcibly remove Indra's thunderbolt from Vritra's head."""
169,tasmin vinihate yūyaṃ tejo'strāyudhasampadaḥ bhūyaḥ prapsyatha bhadraṃ vo na hiṃsanti ca matpurān,"""In that fallen , you will obtain again your splendid weaponry, blessings to you. They do not harm my grandchildren."""
170,etaddhyevākṣaraṃ brahma etaddhyevākṣaraṃ param | etaddhyevākṣaraṃ jñātvā yo yadicchati tasya tat || ||,"This syllable is Brahman, this syllable is the supreme. Knowing this syllable, one gets whatever one desires."
171,etadvai satyakāma paraṃ cāparaṃ ca brahma yadoṅkāraḥ |,"This alone is the ultimate reality, both the manifest and unmanifest Brahman, which is the sound 'Om'."
172,dve vāva brahmaṇo rūpe mūrtaṃ caivāmūrtaṃ ca martyaṃ cāmṛtaṃ ca sthitaṃ ca yacca sacca tyacca || ||,"Two forms of Brahman exist, the tangible and the intangible, the mortal and the immortal, the stationary and the moving, the true and the untrue."
173,anyacchreyo'nyadutaiva preyaste ubhe nānārthe puruṣa~ sinītaḥ | tayoḥ śreya ādadānasya sādhu bhavati hīyate'rthādya u preyo vṛṇīte || ||,"Choosing another's advantage over one's own in every case, and being intent on different purposes, between these two, the person who adopts the beneficial one, becomes virtuous and does not lose merit or preference."
174,śreyaśca preyaśca manuṣyametaḥ tau samparītya vivinakti dhīraḥ | śreyo hi dhīro'bhi preyaso vṛṇīte preyo mando yogakṣemādvṛṇīte || ||,"The wise one discerns between what is auspicious and what is pleasing to oneself, after examining them. Indeed, the wise person chooses what is auspicious, while the ignorant person chooses what is pleasing and brings about welfare and self-control."
175,sa tvaṃ priyānpriyarūpāṃśca kāmān abhidhyāyannaciketo'tyasrākṣīḥ | naitā~ sṛṅkāṃ vittamayīmavāpto yasyāṃ majjanti bahavo manuṣyāḥ || ||,"You, who are always intent on pursuing dear ones and their charming forms, yet remain aloof; those desires, filled with avarice, are not the means for you to attain liberation, in which many humans drown."
176,dūramete viparīte viṣūcī avidyā yā ca vidyeti jñātā | vidyābhīpsinaṃ naciketasaṃ manye na tvā kāmā bahavo'lolupanta || ||,"At a distance or in reverse, like a mirage, is ignorance which is called knowledge; I think Naciketa is not one who desires many things, attached to desire."
177,avidyāyāmantare vartamānāḥ svayaṃ dhīrāḥ paṇḍitaṃmanyamānāḥ | dandramyamāṇāḥ pariyanti mūḍhā andhenaiva nīyamānā yathāndhāḥ || ||,"Living in their self-created ignorance, they consider themselves wise; like blind men led by a blind leader, they wander aimlessly."
