id,sloka,translation
96,sa hovāca tavaiva rājanmānuṣaṃ vittaṃ yāmeva kumārasyānte vācamabhāṣathāstāmeva me brūhiti sa ha kṛcchrī babhūva,"The king asked: ""You surely have acquired human wealth, which the young prince spoke of at the end. You say (addressing to the king in the imperfect-indicative class 1 middle second-person singular) you have experienced hardship."""
97,sūryaḥ dyusthānaḥ | vāyuḥ vā indraḥ vā antarikṣasthānaḥ | agniḥ pṛthivīsthānaḥ |,"The sun is in its (own) place in the sky, or perhaps it is wind, or maybe Indra in his position in the mid-region; or it could be fire on its earthly base."
98,aṅgayanti agyraṃ janma prāpayanti itivyutpattyā aṅgati ūrddhvaṃ gacchati iti agi gatau ||,"They cause to emerge what is not born, setting in motion the birth process; they make it ascend, as they themselves have already moved on."
99,sa vā eṣo'gre devatānāmajāyatā tasmādagrirnāmāgrirha vai nāmaitadyadagnirityāhuḥ sa u jātaḥ pūrvaḥ prayāya tadvaivāsya dvitīyamagritvaṃ pūrvaṃhi yantamāhuragra etīti ||,"Indeed, this one, being firstborn, was the origin of the names of the gods. Therefore, the east is called agri, and the home (fireplace) is named after agni. He was born before, and now he proceeds as the second flame in the form of fire."
100,prajāpatirha vā idamagra eka evāsa | sa aikṣata kathaṃ nu prajāyeyeti so'śrāmyatsa tapo'tapyata so'gnimeva mukhājjanayāṃcakre tadyadenaṃ mukhādajanayata tasmādannādo'gniḥ,"In the beginning, Lord Prajapati alone existed. He contemplated, ""How should I procreate?"" Having decided to do so through austerity, he performed severe penances. Like a fire that is kindled and then generates heat and produces flames, similarly, having kindled his own body through austerity, he created offspring from it. Therefore, the designation ""Agni"" (fire) for that which is eaten (annada) comes from there."
101,agnimūrdhā cakṣuṣī candrasūryau diśa: śrotre vāgvivṛtāśca vedā: vāyu: prāṇo hṛdayaṃ viśvamasya padbhayāṃ pṛthivī hyeṣa sarvabhūtāntarātmā sthālīsthānaṃ gato'śvatthaṃ śamīgarbhaṃ vilakṣya saḥ | tena dve araṇī kṛtvā urvaśīlokakāmyayā || ||,"The one with the crown like Agni, endowed with sight as Candra and Surya, comprehending all directions, associated with speech and the Vedas, pervading air as life force, enlivening the heart of the universe, identified as Sarvabhutantatma, established in the base as a stable Ashvattha tree, with its seed as Sami, recognized thus, he, having performed the Urvasiloka's desire, created two Araṇīs."
102,urvaśīṃ mantrato dhyāyan adharāraṇimuttarām | ātmānaṃ ubhayormadhye yattat prajananaṃ prabhuḥ || ||,"Meditating on Urvasi by means of mantras, the lord in the middle of both realms reflects upon his own self and the source of procreation."
103,tasya nirmanthanāt jāto jātavedā vibhāvasuḥ | trayyā sa vidyayā rājñā putratve kalpitastrivṛt || ||,"Born from its churning, Jātavedas Vibhāvasu has emerged, made manifest through the threefold knowledge and designated for paternity."
104,jātavedāḥ kasmāt | jātavit yaḥ vā jātaprajñānaḥ | jātāni veda | tasya eṣā bhavati | jāte jāte vidyate iti vā | jātadhanaḥ |,"Born one, Agni, wherefrom? The one who is born and knows or the one who is self-aware and born, who knows the births of all, to him this (knowledge) becomes. At his birth, (some say) it exists. Rich in possessions, he is."
105,tantrādhikaraṇābhyupagamasaṃsthitiḥ siddhāntaḥ || {siddhāntalakṣaṇam},The established conclusion regarding the acceptance of the subject matter of a treatise.
106,dvividho hi vedokto dharmaḥ pravṛttilakṣaṇo nivṛttilakṣaṇaśca jagataḥ stithikāraṇam prāṇināṃ sākṣādabhyudayaniḥśreyasaheturya,"The dharma, as described in the Vedas, has two aspects: it promotes progress (pravrttilakṣaṇaḥ) and inhibits regress (nivrttilakṣaṇaḥ) in living beings, serving as a direct means for their upliftment and ultimate well-being."
107,hiṃsraṃ dravyamayaṃ kāmyamagnihotrādyaśāntidam darśaśca pūrṇamāsaśca cāturmāsyaṃ paśuḥ sutaḥ etadiṣṭaṃ pravṛttākhyaṃ hutaṃ prahutameva ca pūrtaṃ surālayārāma kūpā jīvyādilakṣaṇam,"The object is something destructive, made of material resources, desired for rituals such as the agnihotra and intended to bring about peace. The darsha and purnamasa rituals, along with a caturmasya animal sacrifice that has been offered and completely fulfilled, are characterized by a place of enjoyment, a shelter, a pit, and provisions for life as indicators of worldly existence."
108,naṣṭo mohaḥ smṛtirlabdhā tvatprasādānmayācyuta | sthito'smi gatasandehaḥ kariṣye vacanaṃ tava || ||,"My delusion has been destroyed, O Acyuta, through your grace; I have gained my memory back and stand firm with no doubts. I will carry out your command."
109,saṃnyāsaḥ karmayogaśca niḥśreyasakarāvubhau | tayostu karmasaṃnyāsātkarmayogo viśiṣyate || ||,"Renunciation and karma-yoga, both lead to liberation. However, between the two, karma-yoga, characterized by renunciation of fruitive actions, is superior."
110,tapasvibhyo'dhiko yogī jñānibhyo'pi mato'dhikaḥ | karmibhyaścādhiko yogī tasmādyogī bhavārjuna || ||,"A yogi is considered superior to ascetics, more knowledgeable than the wise, and better in actions than the materialists. Therefore, become a yogi, O Arjuna."
111,puruṣaḥ sa paraḥ pārtha bhaktyā labhyastvananyayā | yasyāntaḥsthāni bhūtāni yena sarvamidaṃ tatam || ||,"The supreme being, O Partha, is attainable through devotion and only in this way. This being is the one within whom all beings reside and who pervades all that exists."
112,udārāḥ sarva evaite jñānī tvātmaiva me matam | āsthitaḥ sa hi yuktātmā māmevānuttamāṃ gatim || ||,"All of these are generous, in my view the knowing one is none but his own self. Established in oneself, he indeed partakes in the best fate, for me (is) that supreme destination."
113,tasmādasaktaḥ satataṃ kāryaṃ karma samācara | asakto hyācarankarma paramāpnoti pūruṣaḥ || ||,"Therefore, always dedicatedly perform your duty; an unattached person is the one who obtains the supreme."
114,brahmaṇyādhāya karmāṇi saṅgaṃ tyaktvā karoti yaḥ | lipyate na sa pāpena padmapatramivāmbhasā || ||,"The one who, having placed actions in Brahman, discards attachment and acts thus, is not tainted by sin, just like a lotus leaf remains unsullied by water."
115,sarvopaniṣado gāvo dogdhā gopālanandanaḥ | pārtho vatsaḥ sudhīrbhoktā dugdhaṃ gītāmṛtaṃ mahat ||,"""All the Upanishads are like cows, and Lord Krishna, the son of Gopala, is the calves that milk them. The wise Sudheer is the drinker of this milk, which is the nectar of the Bhagavad Gita's teachings."""
116,kasminnu bhagavo vijñāte sarvamidaṃ vijñātaṃ bhavatīti || ||,"Bhagavan, only when one knows which one, do all these become known to him."
117,mamaivāṃśo jīvaloke jīvabhūtaḥ sanātanaḥ| manaḥṣaṣṭhānīndriyāṇi prakṛtisthāni karṣati||||,"I, indeed, am a portion of the eternal soul present in this world, and so are the six senses and the mind, which are drawn toward their respective objects according to their nature."
118,virāṭsutāḥ somasadaḥ sādhyānāṃ pitaraḥ smṛtāḥ | agniṣvāttāśca devānāṃ mārīcā lokaviśrutāḥ daityadānavayakṣāṇāṃ gandharvoragarakṣasām | suparṇakinnarāṇāṃ ca smṛtā barhiṣado'trijāḥ,"The offspring of Virat are remembered as the fathers of the Sadas offered to Soma, the worshipped ones in the sacrifices of the Sadhyas. Similarly, they are recognized as the resplendent beings among the gods, and as the terrifying ones among the Daityas, Danavas, Yakshas, Gandharvas, Nagas, and Rakshasas. Among the Parans and Kinnaras, they are known as the offspring of Barhisad."
119,somapā nāma viprāṇāṃ kṣatriyāṇāṃ havirbhujaḥ | vaiśyānāṃ ājyapā nāma śūdrāṇāṃ tu sukālinaḥ somapāstu kaveḥ putrā haviṣmanto'ṅgiraḥsutāḥ | pulastyasyājyapāḥ putrā vasiṣṭhasya sukālinaḥ,"The Soma drink is named among the Brahmins, and the Kshatriyas call it Havyabhuja. Among the Vaishyas, it is known as Ajya, while among the Shudras, it is called Sukala. The sons of Angirasa, who are skilled in offerings, are named Soma among the wise; they are the offspring of Pulastya and Vasiṣṭha."
120,vasanto grīṣmo varṣāḥ | te devā ṛtavaḥ śaraddhemantaḥ śiśiraste pitaro ya,"The seasons are Vasanta (spring), Grishma (summer), and Varsha (monsoon); these are the ritus (seasons), while Sharat (autumn), Hemant (pre-winter), and Shishir (winter) are the pitrs (ancestors)."
121,kāma eṣa krodha eṣa rajoguṇasamudbhavaḥ | mahāśano mahāpāpmā viddhyenamiha vairiṇam ||,"This desire and anger, born of the mode of passion, are indeed great purveyors of evil. Consider them here your enemies."
122,kāmamāśritya duṣpūraṃ dambhamānamadānvitāḥ | mohādgṛhītvāsadgrāhānpravartante'śucivratāḥ ||,"Relying on desire, arrogant and intoxicated by pride, they adopt impure resolutions through delusion, and thus engage in improper actions."
123,ahan vṛtraṃ vṛtrataraṃ vyaṃsamindro vajreṇa mahatā vadhena | skandhāṃsīva kuliśenā vivṛkṇā'hi: śayata upapṛk pṛthivyāḥ ||,"Indra, like a bolt of lightning, struck down the mightier Vrtra with his great weapon. Like tree trunks uprooted by a whirlwind, did the limbs of Vrtra lie scattered on the ground."
124,tava cyautnāni vajrahasta tāni nava yatpuro navatiṃ ca sadyaḥ niveśane śatatamāviveṣīrahañca vartraṃ namucimutāhan,"Your lightninglike fists, O hurler of the thunderbolt, those new ones and nine others along with them, as well as a new ninety, immediately investigate and destroy that danger from the two settlements, and also kill the enemy named Namuci."
125,śateṣu jāyate śūraḥ sahasreṣu ca paṇḍitaḥ | vaktā śatasahasreṣu dātā bhavati vā na vā ||,"In twenties, a hero is born, among thousands a scholar; in hundreds, becomes a speaker, or perhaps not, and a giver too."
126,kuṭumbabharaṇāddravyaṃ yatkiṃcidatiricyate | taddeyaṃ upahṛtyānyaddadaddoṣaṃ avāpnuyāt | | | |,"Whatever possession, beyond a little, one reserves for their family, they will acquire blame if they use it; they should distribute it and avoid acquiring fault."
127,indriyaprītyarthasya tu bhikṣaṇamanimittam | na tadādriyeta ::: yoktā ca dharmayukteṣu dravyaparigraheṣu ca ::: pratipādayitā ca tīrthe :::,"The purpose of begging for sustenance is to please the senses, but one should not become attached to it. Moreover, one should follow religious duties while acquiring material possessions and also establish (them) in holy places."
128,yantā cātīrthe yato na bhayaṃ syāt ::: saṃgrahītā ca manuṣyān :::,Where one can travel to holy sites without fear and can persuade people.
129,deśataḥ kālataḥ śaucataḥ samyak pratigrahītṛta iti dānāni pratipādayati :::,"He lays down that gifts should be given after considering the proper time , place , and purity , and when one is capable of receiving them appropriately."
130,mekhalādhāraṇabhaikṣacaryadaṇḍasamidādhānopasparśanaprātarabhivādā nityam,"Performing the daily acts of respectfully greeting others in the morning, handling the mendicant's staff, and accepting alms after placing the firestick and water pot, along with wearing the lower garment. (Here, nityam is an adverb modifying the verbal actions and is not part of the list.)"
131,brahma jñānaṃ tapo vā ācarati arjayatyavaśyam| upanayanānantaraṃ niyamaṃ kṛtvā guroḥ sannidhausthitvā sāṅgavedādhyayanaṃ karoti yaḥ | sa dbividhaḥ upakurvvāṇaḥ naiṣṭhikaśca | prathamāśramī |,"One who, being obligated, performs the study of the Vedas and other traditional duties such as the initiation ceremony (upanayana) immediately after, established in the presence of the guru, is of two types: one who acts dutifully and the other who is firmly committed to this first stage of life."
132,codito guruṇā nityaṃ apracodita eva vā | kuryādadhyayane yatnaṃ ācāryasya hiteṣu ca | | | |,"Let the disciple, taught or untaught, always make an effort in studying and serving the teacher."
133,uṣitvaivaṃ gurukule dvijo'dhītyāvabudhya ca | trayīṃ sāṅgopaniṣadaṃ yāvadarthaṃ yathābalam || ||,"Having resided in the spiritual preceptor's home, a dvija (twice-born) should recognize and understand the import of the triple science along with the Upanishads, to the best of his ability."
134,vedayajñairahīnānāṃ praśastānāṃ svakarmasu | brahmacāryāharedbhaikṣaṃ gṛhebhyaḥ prayato'nvaham | | | | guroḥ kule na bhikṣeta na jñātikulabandhuṣu | alābhe tvanyagehānāṃ pūrvaṃ pūrvaṃ vivarjayet | | | | sarvaṃ vāpi caredgrāmaṃ pūrvoktānāṃ asaṃbhave | niyamya prayato vācaṃ abhiśastāṃstu varjayet | | | |,"To the praiseworthy one, engaged in his own duties, who is not present at the sacrificial rites, let the brahmachari beg for alms bhikshA eta from the teacher's home, not from relatives. If not available there, he should first avoid other houses. He may live in the village, following the previously mentioned rules, after making sure that everything is in order. He should carefully avoid harsh speech while regulating his own words."
135,brahmacārī vratī nityaṃ nityaṃ dīkṣāparo vaśī | gurucchāyānugo nityamadhīyānaḥ suyantritaḥ | avicālyavratopetaṃ kṛtyaṃ kurvanvasetsadā ||,"The constantly self-restrained and vowed adherent of the brahmacarya lifestyle, who has steadfastly taken up the initiation ritual, is always under the guidance of the guru's shadow and is well-trained. He should always perform the duties required by this unfailing and firmly established disciplined conduct."
136,suśīlo mitabhugdakṣaḥ śraddadhāno jitendriyaḥ | yāvadarthaṃ vyavaharetstrīṣu strīnirjiteṣu ca || ||,"Remaining virtuous, having tasted sweetness, skilled, and with controlled senses, he acts on his purpose in women and in those who have been conquered."
137,vasanneko japannekaḥ sarvānvedānyudhiṣṭhira | ekasminneva cācārye śuśrūṣurmalapaṅkavān ||,"Yudhishthira, who is to be served, is one who diligently studies all the Vedas in a single teacher, being unattached to the impurities of worldly existence."
138,śayyāsane'dhyācarite śreyasā na samāviśet | śayyāsanasthaścaivainaṃ pratyutthāyābhivādayet | | | | ūrdhvaṃ prāṇā hyutkrāmanti yūnaḥ sthavira āyati | pratyutthānābhivādābhyāṃ punastānpratipadyate | | | |,"In the place of resting, one should not settle in what is most beneficial; but rather, having established oneself there, should greet him upon rising. For, when young or old rise and pay their respects, vitality returns to them."
139,śreyaḥsu guruvadvṛttiṃ nityaṃ eva samācaret | guruputreṣu cāryeṣu guroścaiva svabandhuṣu | | | | bālaḥ samānajanmā vā śiṣyo vā yajñakarmaṇi | adhyāpayangurusuto guruvanmānaṃ arhati | | | | yathā khanankhanitreṇa naro vāryadhigacchati | tathā gurugatāṃ vidyāṃ śuśrūṣuradhigacchati | | | |,"Su (you), always properly follow the guru's conduct, which leads to welfare. Treat your guru's children and students as well as your own relatives. Whether a child or a student, one should assist the guru in performing rituals. One who causes the guru's son to learn deserves respect. Just like a man becomes respected through his actions, similarly, one becomes worthy of respect by serving the guru's knowledge."
140,varjayenmadhu māṃsaṃ ca gandhaṃ mālyaṃ rasānstriyaḥ | śuktāni yāni sarvāṇi prāṇināṃ caiva hiṃsanam | | | | abhyaṅgaṃ añjanaṃ cākṣṇorupānacchatradhāraṇam | kāmaṃ krodhaṃ ca lobhaṃ ca nartanaṃ gītavādanam | | | | dyūtaṃ ca janavādaṃ ca parivādaṃ tathānṛtam | strīṇāṃ ca prekṣaṇālambhaṃ upaghātaṃ parasya ca | | | |,"He should avoid in this context, causing harm to living beings , consuming alcohol , meat , fragrances , garlands , and other such things . He should also avoid using sharp objects , inflicting harm on others , engaging in gambling , arguments , gossip , dishonesty , and taking pleasure in looking at women . He should not act out of anger , greed , or excitement , and he should avoid hurting others intentionally."
141,prativedaṃ brahmacaryaṃ dvādaśābdāni pañca vā | grahaṇāntikaṃ ityeke keśāntaścaiva ṣoḍaśe | | | |,"Is it [this] brahmacarya of twelve or five days, they ask, as well as the point of hair-cutting that is designated ""grahaṇāntika"" and occurs on the sixteenth?"
142,vedasvīkaraṇaṃ kṛtvā srāyādvai dattadakṣiṇaḥ | naiṣṭhiko brahmacārī vā dehāntaṃ nivasedgurau ||,"Having accomplished the exegesis of the Vedas, and having made a gift of the Dakshina, should a brahmachari, who is devoted to the path of truth, choose to renounce his body under the guidance of the guru."
143,yadi tvātyantikaṃ vāsaṃ rocayeta guroḥ kule | yuktaḥ paricaredenaṃ ā śarīravimokṣaṇāt | | | | ācārye tu khalu prete guruputre guṇānvite | gurudāre sapiṇḍe vā guruvadvṛttiṃ ācaret | | | | eteṣvavidyamāneṣu sthānāsanavihāravān | prayuñjāno'gniśuśrūṣāṃ sādhayeddehaṃ ātmanaḥ | | | |,"If you desire to serve fully in the guru's home, being prepared, perform this service for liberation of the body. When the guru has passed on, and his son is endowed with virtues, then carry out the guru's way of life in relation to the teacher's wife, son, or relative. If these positions are absent, one who seeks enlightenment should attend to fire rituals while engaged in activities related to place, seat, and behavior."
144,evaṃ carati yo vipro brahmacaryaṃ aviplutaḥ | sa gacchatyuttamasthānaṃ na ceha jāyate punaḥ | | | |,"The brahmachari (celibate student) who practices according to the rule, he attains the highest place and will not be reborn."
145,anena vidhinā dehaṃ sādayanvijitendriyaḥ | brahmalokaṃ avāpnoti na cehājāyate punaḥ | | | |,"By following this rule, a self-controlled individual who has mastered the senses can attain the abode of Brahma after abandoning the body and is not reborn again."
146,āvasathyādhānaṃ dārakāle dāyādyakāla ekeṣām ||,"During the time of a child's upbringing, some consider the arranging of a dwelling (for the teacher) to be their duty."
147,kaccid agniṣu te yukto vidhijno matimān ṛjuḥ hutam ca hoṣyamāṇam ca kāle vedayate sadā samidhaḥpāvanāḥ pūjyāḥ carmayuktāḥ parātparāḥ yuṣmān harāmi homārthaṃ asmān rakṣata sarvadā ||,"Is there someone among you who is properly joined in sacrifices with the Agni, knowledgeable, wise, and performing correct rituals, who always knows what should be done at the right time? The sacred samidha firewood is to be honored and used in the rites, as well as the pure skin. Protect us both, O Uma's consort, in every way during this homa offering."
148,nāma vā ṛgvedo yajurvedaḥ sāmaveda atharvaṇaścaturtha itihāsapurāṇaḥ pañcamo vedānāṃ vedaḥ pitryo rāśidaivo nidhirvākovākyamekāyanaṃ devavidyā brahmavidyā bhūtavidyā kṣatravidyā nakṣatravidyā sarpadevajñavidyā nāmaivaitannāmopāssveti,"The names indeed are Rigveda, Yajurveda, Samaveda, and Atharvan, the fourth; Itihasa-Purana is the fifth among the Vedas. Pitrya and Rashi are, respectively, the treasure of knowledge related to divine and human realms. What is that study, consisting of a single knowledge system, addressing gods, Brahman, elements, Kshatra, Nakshatras, serpents, and their related disciplines? You (two) studied them, know them, and now protect and preserve them."
149,mano vāva vāco bhūyo yathā vai dve vā''malake mano hyātmā mano loko mano hi brahma mana upāssveti,"""Or did you meditate on the mind, speech, and senses as superior, just as on two lotus leaves? Indeed, the self is the mind, the world is the mind; the mind is also Brahman. Meditate on the mind."""
150,dhyānaṃ vāva cittādbhūyo dhyāyatīva pṛthavī dhyāyatīvāntarikṣaṃ dhyāyatīva dyaurdhyāyatīva''po dhyāyantīva parvatā dhyāyantīva devamanuṣyāstasmādya iha manuṣyāṇāṃ mahattāṃ prapnuvanti dhyānāpādā~ śā ivaiva te dhyānamupāssveti,"""Meditating, indeed, on the Self within, one should meditate as if on earth, as if on the atmosphere, as if on the sky, as if on the mountains, as if on the gods and humans. Therefore, it is through meditation that people of great stature here and now attain those initial steps of meditation."""
151,balaṃ vāva vijñānādbhūyo'pi ha śataṃ vijñānavatāseko balavānākampayate sa yadā balī bhavatyathotthātā bhavatyuttiṣṭhan paricaritā bhavati paricarannupasatta bhavatyupasīdandraṣṭā bhavati śrotā bhavati mantā bhavati bodhdā bhavati balamupāssveti,"Indeed, knowledge is superior even by a hundred times over to strength. The one who has pursued knowledge becomes stronger when he truly becomes powerful and rises up, begins to act in service, steadily engages in attending to and reflecting upon it, becomes a seer, hearer, ponderer, and conscious being. One should attend to strength in this way."
152,annaṃ vāva balādbhūyastasmādyadyapi daśarātrārnāśrnīyādyadyu ha jīvedathavā'draṣṭā'śrotā'mantā'bodhdā'kartā'vijñātā bhavatyathānnasyā''yai draṣṭā bhavati śrotā bhavati mantā bhavati bodhdā bhavati kartā bhavati vijñātā bhavatyannamupāssveti,"""Did you all, with even greater strength, partake of it in the past? Therefore, even now, if one is living or observing, understanding, cognizing, or knowing it, they become the seer, hearer, ponderer, knower, and experiencer of that annam (food). So, you should attend to annam."""
153,āpo vāvānnādbhūyasyastasmādyadā suvṛṣṭirna bhavati vyādhīyante prāṇā annaṃ kanīyo bhaviṣyatītyatha yadā suvṛṣṭirbhavatyānandinaḥ prāṇā bhavantyannaṃ bahu bhaviṣyatītyāpa evemā mūrtā yeyaṃ pṛthavī yadantarikṣaṃ mūrtā apa upāssveti,"When rain doesn't occur, all beings of the living world suffer, and food becomes scarce. But when rain does come, they flourish. Similarly, this earth and the atmosphere also take form when nourished. Just as you (singular imperative) should observe and contemplate upon them."
154,tejo vāvādbhyo bhūyastadvā etadvāyumāgṛhnā''kāśamabhitapati tadā''hurniśocati nitapati varṣiṣyati vā iti teja eva tatpūrvaṃ darśayitvā'thāpaḥ sṛjate tadetadūrdhvābhiśca tiraścībhiśca vidyudbhirāhrādāścaranti teja upāssveti,"From the radiant ones, it (the light) has increased even more. Then, whether it illuminates widely or narrowly, whether it gleams or sets, whether it will rain or not, it is indeed that radiance which first manifests itself; afterward, it causes activity in entities such as water. One should meditate on that radiance which is scattered by upward and downward lightning and pervades the rivers."
155,ākāśo vāva tejaso bhūyānākāśe vai sūryā candramasāvubhau vidyunnakṣatrāṇyagnirākāśenā''hvayatyākāśena pratiśrṛṇotyākāśe ramata ākāśe na ramata ākāśe jāyata ākāśamabhijāyata ākāśamupāssveti,"Indeed, you were spread out as light in the sky, and in the sky you bring together the sun and the moon. In the sky you move about, and from the sky your sound is heard. You delight in the sky, but do not delight on the sky; you are born from the sky, you are produced in the sky, and you should meditate upon the sky."
156,smaro vāvā''kāśādbhūyastasmādyadyapi bahava āsīranna smaranto naiva te kaṃcana śṛṇuyurnamanvīranna vijānīranyadā vāva te smareyuratha śṛṇuyuratha manvīrannatha vijānīransmareṇa vai putrānvijānāti smareṇa paśūnsmaramupāssveti,"The one who remembers is indeed rare, even now many have taken to forgetting. Those being remembered by them do not hear anything, nor do they comprehend anything. At some point, if they were to remember, then perhaps they would hear and comprehend. Indeed, the one who knows his sons through remembering, he takes care of his cattle by remembering."
157,āśā vāva smarādbhūyasyāśeddho vai smaro mantrānadhīte karmaṇi kurute putrā~śca paśū~ścecchata imaṃ ca lokamamuṃ cecchata āśāmupāssveti,"The desire indeed is constantly remembering the imperishable , and the one who remembers is surely accomplished in reciting the mantras . He performs actions for both his sons and animals . He takes care of this world as well as the other ."
158,prāṇo vā āśāyā bhūyānyathā vā arā nābhau samarpitā evamasminprāṇe sarva~samarpitaṃ prāṇaḥ prāṇena yāti prāṇaḥ prāṇaṃ dadāti prāṇāya dadāti prāṇo ha pitā prāṇo mātā prāṇo bhrātā prāṇaḥ svasā prāṇa ācāryaḥ prāṇo brahmaṇaḥ,"The life force (prāṇaḥ) is offered to the navel (nabhau) here; all is offered in this life force. Through the life force, one goes; the life force gives to the life force, gives to the life force. The life force is the father, the life force is the mother, the life force is the brother, the life force is the sister, the life force is the teacher, the life force of the Brahman."
159,yo vai bhūmā tatsukhaṃ nālpe sukhamasti bhūmaiva sukhaṃ bhūmā tveva vijijñāsitavya iti bhūmānaṃ bhagavo vijijñāsa iti,"Indeed, the one who is supreme finds true happiness, not in fleeting pleasures . The truly happy one is indeed the one who has to be sought after . So, O Lord , seek to understand the supreme !"
160,yatra nānyatpaśyati nānyacchṛṇoti nānyadvijānāti sa bhūmā'tha yatrānyatpaśyatyanyacchṛṇotyanyadvijānāti tadalpaṃ yo vai bhūmā tadamṛtamatha yadalpaṃ tanmartya~sa bhagavaḥ kasminpratiṣṭhita iti sve mahimni yadi vā na mahimnīti,"Where one sees nothing else, hears nothing else, and knows nothing else, that is the great; but what is small is mortal. As for the deity who is established in his own majesty or not in it, that is the immortal or the mortal."
161,aparābādhamakleśaṃ prayatnenārjītaṃ dhanam | svalpaṃ vā vipulaṃ vāpi deyamityabhidīyate ||,"Wealth, free from the taint of causing harm to others, is said to be acquired through earnest effort; whether it is small or great, it is to be given."
162,vyākhyā api tantrasya guṇaḥ| tābhirapi tantramalaṅikrayate | tāśca pañcadaśa prakārā |,Explanation is also a quality of the treatise; it gets adorned with those very qualities. These are indeed fifteen in number.
163,indro dadhīco asthabhirvṛtrāṇyapratiṣkutaḥ jaghāna navatīrnava,"Indra and Dadhici, having become invulnerable to the host of demons, had destroyed ninety-nine."
164,ichannaśvasya yacchiraḥ parvateṣvapaśritam tada vidaccharyaṇāvati,"The tip of the Ichanna's hair, resting on those mountain peaks, is visible from the Śaryaṇāvat location."
165,maghavān yāta bhadraṃ vo dadhyāñcamṛṣisattamam vidyāvratatapaḥsāraṃ gātraṃ yācata mā ciram,"Maghavan, you who are noble, have arrived; seek the best physical form, which is the essence of austerity, knowledge, and vows, and is superior. Don't delay in seeking this excellent ṛṣi-sattama body, which is the result of your diligent practice and study."
166,sa vā adhigato dadhyaṅṅaśvibhyāṃ brahma niṣkalam yad vā aśvaśiro nāma yatoramaratāṃ vyadhāt,"Indeed, it has been attained by Dadhyanc and the two Ashvins that indivisible Brahman, namely the horse's head, which (Brahman) he (Dadhyanc) established for immortality."
167,dadhyaṅṅātharvaṇastvaṣṭre varmābhedyaṃ madātmakam viśvarūpāya yat prādāt tvaṣṭā yat tvamadhāstataḥ,"Ātharvaṇa, endowed with divine powers, who are you that Tvaṣṭā bestowed upon and made indivisible, all-encompassing, and the intoxicating essence of; you, rising from there, have become the second singular person?"
168,yuṣmabhyaṃ yācato'śvibhyāṃ dharmajño'ṅgāni dāsyati tatastairāyudhaśreṣṭho viśvakarmavinirmitaḥ yena vṛtraśiro hartā mattejaupabṛṃhitaḥ,"To you two, the wise one will give the limbs when asked from their horses , the best creator of all actions , with which the head of Vṛtra was taken by him, through those weapons ."
169,tasmin vinihate yūyaṃ tejo'strāyudhasampadaḥ bhūyaḥ prapsyatha bhadraṃ vo na hiṃsanti ca matpurān,"In that fallen one, you all will again acquire the endowment of martial prowess. May you fare well! Indeed, they do not harm the maternal abode."
170,etaddhyevākṣaraṃ brahma etaddhyevākṣaraṃ param | etaddhyevākṣaraṃ jñātvā yo yadicchati tasya tat || ||,"This syllable alone is the absolute Brahman; knowing this syllable, one gets what one desires."
171,etadvai satyakāma paraṃ cāparaṃ ca brahma yadoṅkāraḥ |,"Indeed, O Satyakama, this alone is the ultimate Brahman: the syllable Om. And also that which is beyond it."
172,dve vāva brahmaṇo rūpe mūrtaṃ caivāmūrtaṃ ca martyaṃ cāmṛtaṃ ca sthitaṃ ca yacca sacca tyacca || ||,"Are you referring to the two forms of Brahman, both manifested and unmanifested, mortal and immortal, stable and ever-present?"
173,anyacchreyo'nyadutaiva preyaste ubhe nānārthe puruṣa~ sinītaḥ | tayoḥ śreya ādadānasya sādhu bhavati hīyate'rthādya u preyo vṛṇīte || ||,"Preferring one over the other, both of different purposes, a person should adopt the superior one; by doing so, they neither lose the inferior nor lack merit, and they choose what is most preferred."
174,śreyaśca preyaśca manuṣyametaḥ tau samparītya vivinakti dhīraḥ | śreyo hi dhīro'bhi preyaso vṛṇīte preyo mando yogakṣemādvṛṇīte || ||,"The wise one distinguishes between what is advantageous and pleasurable for man, for the discerning chooses advantageous over the pleasing, while the dull-witted opts for immediate pleasure, neglecting welfare and safety."
175,sa tvaṃ priyānpriyarūpāṃśca kāmān abhidhyāyannaciketo'tyasrākṣīḥ | naitā~ sṛṅkāṃ vittamayīmavāpto yasyāṃ majjanti bahavo manuṣyāḥ || ||,"You, who are fond of and resemble dear ones, while pursuing such desires, remain ever vigilant. For, many people plunge into that famed, wealth-yielding abyss (srngkaam)."
176,dūramete viparīte viṣūcī avidyā yā ca vidyeti jñātā | vidyābhīpsinaṃ naciketasaṃ manye na tvā kāmā bahavo'lolupanta || ||,"I consider Naciketas to be a seeker of knowledge, not those many, overwhelmed by desires, who know or do not know of this duality and the dispelling of ignorance, far or near."
177,avidyāyāmantare vartamānāḥ svayaṃ dhīrāḥ paṇḍitaṃmanyamānāḥ | dandramyamāṇāḥ pariyanti mūḍhā andhenaiva nīyamānā yathāndhāḥ || ||,"Engrossed in ignorance, the self-proclaimed wise, behaving foolishly, are led astray by their own delusion, just like the blind by a blind person."
