id,sloka,translation
294,vasūnvadanti tu pitṝnrudrāṃścaiva pitāmahān | prapitāmahāṃstathādityānśrutireṣā sanātanī,"The Vasus, indeed, speak of the fathers, and so do the Rudras, as well as the paternal grandfathers and great-grandfathers; this tradition, always to be fed during Śrāddhas, is heard."
295,somapā nāma viprāṇāṃ kṣatriyāṇāṃ havirbhujaḥ | vaiśyānāṃ ājyapā nāma śūdrāṇāṃ tu sukālinaḥ somapāstu kaveḥ putrā haviṣmanto'ṅgiraḥsutāḥ | pulastyasyājyapāḥ putrā vasiṣṭhasya sukālinaḥ,"The ones named somapā serve as oblations for the brahmins and kshatriyas, while those called ājyapā function as such for vaisyas and sukālinah for shudras. Descendants of Angira, known for generous sacrificial offerings and named haviṣmanta, are the somapās. Likewise, Pulastyas's and Vasiṣṭhas's sons are referred to as ājyapās."
296,tasmādapaḥ sambharati tasmāddhiraṇyaṃ sambharati taddyāvāpṛthivyo rasena samardhayati tasmādūṣāntsambharati tasmādākhukarīṣaṃ sambharati,"Hence, it (Agni) is nourished from that spot, similarly enriches the earth with its sap, and makes the heaven and earth combine. Moreover, it gathers the Lipeocercis Serrata grass and dry cow-dung from there."
297,kṛttikāsu rohiṇyāṃ mṛgaśirasi phalgunīṣu viśākhayoruttarayoḥ proṣṭhapadayoḥ ||,"During the month of Phalguna, at the beginning of Krittikas, Rohini, Mriga Shirish, and under the constellations Viśākhā's later parts, as well as at the start of Uttara-Phalgunis, and in the localities named Proṣṭha-pada."
298,kṛttikāsu brāhmaṇa ādadhīta mukhyo brahmavarcasī bhavati || gṛhāṃstasyāgnirdāhuko bhavati ||,"In the Krittikas constellation, a Brahmin who makes it a regular practice to study (this) becomes endowed with the chief brilliance of sacred knowledge; for him, the house transforms into a sacrificial fire."
299,kṛttikāsvagnī ādadhīta | etyāhuretadhda vā agnernakṣatraṃ,"In the constellation of Kṛttikās, two fires are established, as per the tradition; this is referred to as the asterism known as Agnier."
300,vasanto grīṣmo varṣāḥ | te devā ṛtavaḥ śaraddhemantaḥ śiśiraste pitaro ya,"The two seasons are Vasanta (spring) and Grishma (summer), followed by Varsha (monsoon); then come Sharat (autumn) and Hemant (pre-winter), culminating in the cool season, Shishir. These are the seasons recognized by Brahma and considered as the regents of the Nakshatras Maghā and Mūla."
301,rātriṃ jāgaraṇadhāraṇe śakalairvā,"Should one stay awake, enduring through the night, along with all (other beings), or what is suggested?"
302,śamīgarbhādagniṃ manthati | eṣā vā agneryajñiyā tanūḥ |,"This is the manifestation of Agni, generated from the rough coat of Prosopis Spicigera or Mimosa Suma's fruit, that gets ignited. Indeed, these (manifestations) are the sacrificial offerings for Ficus Glomerata."
303,sa bhūrbhuva ityetaistribhirakṣarairgārhapatyamādadhāti dve pariśinaṣṭyayātayāmatāyai,"With the three syllables ""bhūrbhuva,"" Brahma establishes the sacrificial offering, the householders fire. Two (entities) are maintained through successive actions, while you all (plural) are invited to approach for any purpose, and she becomes bound (subjugated)."
304,yo aśvatthaḥ śamīgarbha āruroha tvesacā | taṃ tvāharāmi brahmaṇā yajñiyaiḥ ketubhiḥ saheti pūrṇāhutyantamagnyādheyaṃ,"The holy fig tree, which has sprouted from the Prosopis Spicigera or Mimosa Suma's seed and represents the fire, I now offer to you through the sacred syllable Om, using sacrificial implements and accompaniments, along with this declaration in a complete fire ritual."
305,punarādheyamādhānā'pratijñātasya rājyayaśaskāmasya vā trirātrāvaramagnīnutsṛjya sadyo vā punarvasvoḥ varṣāsu madhyandine vā kuśairādhānam vrīhyapūpamarkapalāśayoḥ pakvaṃ gārhapatyasthāne nidadhātyevamāhamanīyasya yāvaṃ sadyaścet,"Again, if one who has not made a prior commitment to perform the task, either eager for kingship or personal pleasure, were to abandon the sacred fires after three nights, and prepare in the middle of the day, using rice, barley, and ripe fruits, an offering on the consecrated grounds; I will do the same. This is my solemn pledge: I will offer immediately and without reservation whatever is mine."
306,viṣṇuranyā devatāsītso'bravīdviṣṇavehīdamā hariṣyāvo yenāyamidamiti sa viṣṇustredhātmānaṃ vi nyadhatta pṛthivyāṃ tṛtīyamantarikṣe tṛtīyaṃ divi tṛtīyamabhiparyāvartāddhyabibhedyatpṛthivyāṃ tṛtīyamāsīttenendro vajramudayacchadviṣṇvanusthitaḥ so'bravītanmā me pra hārasti vā idaṃ,"In response, the sage among the gods, Viṣṇu, declared, ""I will distribute my own self, encompassing three parts on earth, two parts in the intermediate space, and three parts in heaven. I have already established myself thus. Just as Indra has emerged, equipped with his thunderbolt, so too have I established myself. What then do you seek to take from me or from here?"""
307,mayi vīryaṃ tatte pra dāsyāmīti tadasmai prāyacchattatpratyagṛhṇādadhā meti tadviṣṇaveti prāyacchattadviṣṇuḥ pratyagṛhṇādasmāsvindra indriyaṃ dadhātviti yadantarikṣe tṛtī̭yamāsīttenendro vajramudayacchadviṣṇvanusthitaḥ so'bravīnmā me pra hārasti vā idaṃ,"He vowed to bestow his vigor upon whoever pledged, ""I will grant this vigor to that Viṣṇu who receives it back from Indra, and who then makes it his own."" And so, Indra, concealed in the atmosphere, wielded the thunderbolt. Then he, Viṣṇu, said, ""Bestow this radiant weapon upon me."" Is it for this purpose that you have arrived, or are there other intentions at play?"
308,saptadhā tu kṛte garbhe ditiḥ parama duḥkhitā sahasrākṣam durādharṣam vākyam sa anunayā abravīt,"In the womb, divided into seven parts, Diti, deeply anguished, addressed Sahasraksha, the invincible one, with respectful and affectionate speech."
309,vāta skaṃdhā ime sapta carantu divi putraka mārutā iti vikhyātā divyarūpā mama ātmajāḥ,"May these five sense objects, referred to as the seven breezes, O dear son, conduct themselves in the celestial realm. They are the divine and handsome self-originated sons, well-known as the wind gods. Thus, they roam in the sky, as revealed."
310,yadacarastanvā vāvṛdhāno balānīndra prabruvāṇo janeṣu | māyetsā te yāni yuddhānyāhurnādya śatruṃ nanu purā vivitse ||,"When, acting as an example and continually gaining strength, you (masc. sg.) proclaim to people the might of others' forces, as Indra does, may those battles not arise anew for you. Indeed, haven't you already conquered your enemy in the past?"
311,śateṣu jāyate śūraḥ sahasreṣu ca paṇḍitaḥ | vaktā śatasahasreṣu dātā bhavati vā na vā ||,"In twenty units, a valiant man arises, among thousands a scholar is born; in hundreds, one becomes a speaker, or possibly not, and a giver as well."
312,kuṭumbabharaṇāddravyaṃ yatkiṃcidatiricyate | taddeyaṃ upahṛtyānyaddadaddoṣaṃ avāpnuyāt | | | |,"Whoever acquires any material object beyond what is needed to maintain the household, if they consider it as meant for giving away, they will not incur a fault."
313,śaktaḥ parajane dātā svajane duḥkhajīvini | madhvāpāto viṣāsvādaḥ sa dharmapratirūpakaḥ | |,"Readily giving to those in foreign lands, yet living meagerly in their own, partaking in poison while relishing sweets – such an individual, embodying this paradoxical behavior, is characteristic of dharmic principles."
314,tatra guṇānsamīkṣya yathāśakti deyam,"In that situation, after examining the excellences, one should give (in charity) according to one's capacity, indeed."
315,indriyaprītyarthasya tu bhikṣaṇamanimittam | na tadādriyeta ::: yoktā ca dharmayukteṣu dravyaparigraheṣu ca ::: pratipādayitā ca tīrthe :::,"The pursuit of alms for the satisfaction of the senses is merely a means, not an end in itself. One must not develop an attachment to it. Furthermore, one who is established in dharmic principles should donate wealth during sacred observances, both in terms of spiritual teachings and material resources."
316,yantā cātīrthe yato na bhayaṃ syāt ::: saṃgrahītā ca manuṣyān :::,"At a sacred river, where one can journey without fear and amass people (or supporters)."
317,deśataḥ kālataḥ śaucataḥ samyak pratigrahītṛta iti dānāni pratipādayati :::,"He instructs that gifts should be offered, taking into account the appropriate time, place, and cleanliness, as well as being fully prepared and capable of receiving (pratigrahītṛta iti) them."
318,yadyasya vihitaṃ carma yat sūtraṃ yā ca mekhalā | yo daṇḍo yacca vasanaṃ tattadasya vrateṣvapi || sevetemāṃstu niyamān brahmacārī gurau vasan | sanniyamyendriyagrāmaṃ tapovṛddhyarthamātmanaḥ ||,"If one is ordained to wear the leather strap, sacred thread, and she the belt, he the staff, and those the garments, then they should observe this discipline as a brahmachari under their guru. Restraining the powers of their senses, they should don these for spiritual advancement and religious austerity."
319,mekhalādhāraṇabhaikṣacaryadaṇḍasamidādhānopasparśanaprātarabhivādā nityam,"Practicing every day, respectfully greeting and touching the ascetic’s staff, after putting on the bark cloth and alms bowl, is my unwavering routine."
320,brahma vedastadadhyayanārthaṃ yadvrataṃ tadapi brahmataccaratīti brahmacārī |,"A person dedicated to Brahma-veda study should commit to that vow, which aims at understanding the Brāhmaṇa portion of the Veda. Such a practicing individual is known as a brahmacārī."
321,mekhalājinavāsāṃsi jaṭādaṇḍakamaṇḍalūn | bibhṛyādupavītaṃ ca darbhapāṇiryathoditam || ||,"Should one let grow the sword-belt (i.e., wear a sacred thread), the clothing or feathers of an arrow, and the knotted hair and staff of a Rakshas, all adorned with marks of asceticism? The hands, holding a tuft or bunch of darbha grass, should also be carried in such a way."
322,daṇḍājinopavītāni mekhalāṃ caiva dhārayet |,"He shall have him wear the sacred thread and sword-belt, truly fulfilling his duty to observe and practice self-control. (Note: 'Ājina' here means a place for running, which is used metaphorically to refer to a sacred thread.)"
323,muñjānāṃ valkalānāntu kramānmaujjyāḥ prakīrtitāḥ || mārgavaiyādhravāstāni carmāṇi vratacāriṇāṃ | parṇapippalavilvānāṃ kramāddaṇḍāḥ prakīrtitāḥ ||,"The use of kusa grass and bark garments, praised for being traditional, are well-known. For those who adhere to austere practices, the rules sanctioned by tradition dictate that they carry staffs made from trees described in sequence."
324,kārṣṇarauravabāstāni carmāṇi brahmacāriṇaḥ | vasīrannānupūrvyeṇa śāṇakṣaumāvikāni ca | | | |,"""Celibate students should traditionally don leather garments, as well as those made of bark and sheepskin, entering upon (these rituals) in succession."""
325,aiṇeyamajinamuttarīyaṃ brāhmaṇasya rauravaṃ rājanyasya ājaṃ gavyaṃ vā vaiśyasya sarveṣāṃ vā gavyamasati pradhānatvāt,"The pursuit of a Brahmin is his debt-free state, symbolized as the tiger's joyous, transporting skin, and that of a king is ruling a kingdom. Among these, for a cow or any property holds great significance, be it for a vassal or even Kṛishṇa himself."
326,avakrāḥ satvacaḥ sarve nāvipluṣṭāstu daṇḍakāḥ ||,"Indeed, all the trees in the Dandaka forest stand upright and have not been disturbed."
327,kauśaṃ sautraṃ vā tristrivṛd yajñopavītam || ā nābheḥ ||,"A sacred thread, whether it is made of Kuśa grass or composed of threads, becomes threefold when ritually tied around the waist."
328,kārpāsaṃ upavītaṃ syādviprasyordhvavṛtaṃ trivṛt | śaṇasūtramayaṃ rājño vaiśyasyāvikasautrikam | | | | vāsopavīte kārpāsakṣaumorṇānāṃ yathākramaṃ |,"The cotton cloth should be made into a sacred thread, perhaps it is expressed as worn by the domestic priest with its upper fold un twisted and composed of three folds. Likewise, for the merchant, his untwisted sacred thread should consist of two silk threads, named after the Asura Maya, arranged in proper order, woven like a woolen thread."
329,mekhalāṃ ajinaṃ daṇḍaṃ upavītaṃ kamaṇḍalum | apsu prāsya vinaṣṭāni gṛhṇītānyāni mantravat | | | |,"With mantra-infused consciousness, one ought to make familiar or acquainted with oneself the worn-out garments, tiger hide, staff, sacred thread, and water pot, as if breathing new life into them or perceiving them anew."
330,upanīya guruḥ śiṣyaṃ sikṣayecchaucamāditaḥ | ācāramagnikāryaṃ ca sandhyopāsanameva ca ||,"After undertaking the approach, the teacher should instruct the disciple, who is to be taught, being eager to learn, on proper conduct, practicable duties, and sandhyUpāsanam."
331,snānaṃ abdaivatairmantrairmārjanaṃ prāṇasaṃyamaḥ | sūryasya cāpyupasthānaṃ gāyatryāḥ pratyahaṃ japaḥ | | | |,"The ritual bathing in sacred waters, the daily observance of purification with divine mantras, control of the life-energy through discipline, paying respects to the Sun, and the daily repetition of Gayatri every morning."
332,nityaṃ snātvā śuciḥ kuryāddevarṣipitṛtarpaṇam | devatābhyarcanaṃ caiva samidādhānaṃ eva ca | | | |,"Constantly bathing and maintaining purity, one should perform the tarpaṇa ceremony for the devarṣi-pitṛs, offer worship to the divinities, and carry out the samidādhana rite."
333,sāyaṃ prātarupāsīta gurvagnyarkasurottamān | ubhe sandhye ca yatavāgjapan brahma samāhitaḥ || ||,"At dawn and dusk, one should pay respect to the foremost among gurus, fire deities, sun gods, and surgeons; established in concentration, they should recite the sacred syllable ""brahma"" while engaged in muttering or invoking it in a low voice."
334,sāyaṃ prātaśca juhuyānnāmedhyaṃ vyastahastakaṃ | dūrādāhṛtya samidhaḥ sannidadhyādvihāyasi | sāyaṃḥ prātaśca juhuyāttābhiragniṃ atandritaḥ | | | |,"In the evening and in the morning, you should offer oblations, having arranged the fire altar's components and fetched the firewood from afar. With a steady mind, approach, kindle, and meditate on the undeterred fire in the early morning and also in the evening."
335,chandāṃsyadhīyīta gurorāhūtaścetsuyantritaḥ | upakrame'vasāne ca caraṇau śirasā namet || ||,"One invited by the teacher, well-restrained, and rarely in reversed order at the beginning and end of a particular ceremony preparatory to reading the Veds, should learn by heart the hymns, with feet reaching down to the knees, and head bending down in reverence."
336,codito guruṇā nityaṃ apracodita eva vā | kuryādadhyayane yatnaṃ ācāryasya hiteṣu ca | | | |,"Even if informed by the wife of the teacher or left alone, should one (the student) consistently make an effort in studying and serving the teacher's interests as well."
337,yajñānāṃ tapasāṃ caiva śubhānāṃ caiva karmaṇām | veda eva dvijātīnāṃ niḥśreyasakaraḥ paraḥ | | | |,"Of all sacrificial rituals, austerities, and virtuous actions, the knowledge of the Vedas is unquestionably the leading cause of the highest good for the twice-born."
338,vedaṃ eva sadābhyasyettapastapsyandvijottamaḥ | vedābhyāso hi viprasya tapaḥ paraṃ ihocyate | | | |,"The highly qualified twice-born person should practice reciting the Vedas daily, as the persistent effort (abhyasa) in studying the Vedas is considered the utmost religious austerity (tapah) for a brahmin (viprasya)."
339,madhunā payasā caiva sa devāṃstarpayeddvijaḥ | pitṝnmadhughṛtābhyāṃ ca ṛco'dhīte ca yo'nvaham | | | | yajūṃṣi śaktito'dhīte yo'nvahaṃ sa ghṛtāmṛtaiḥ | prīṇāti devānājyena madhunā ca pitṝṃstathā | | | | sa tu somaghṛtairdevāṃstarpayedyo'nvahaṃ paṭhet | sāmāni tṛptiṃ kuryācca pitṝṇāṃ madhusarpiṣā | | | | medasā tarpayeddevānatharvāṅgirasaḥ paṭhan | pitṝṃśca madhusarpirbhyāṃ anvahaṃ śaktito dvijaḥ | | | | vākovākyaṃ purāṇaṃ ca nārāśaṃsīśca gāthikāḥ | itihāsāṃstathā vidyāḥ śaktyādhīte hi yo'nvaham | | | | māṃsakṣīraudanamadhu tarpaṇaṃ sa divaukasām | karoti tṛptiṃ kuryācca pitṝṇāṃ madhusarpiṣā | | | |,"A twice-born individual, desiring to please the deities with ghee and milk, and their forefathers with offerings prepared from ghee and honey, is capable of performing rites during the recitation of Ṛk hymns. The one who, daily, delights the gods with the Soma ritual using ghee, gratifies his ancestors with a mixture of honey and curds, and nourishes the gods with an offering from animal fat and curds. One who is capable should perform the rites prescribed in the Ātharvaṇa texts for satisfying the ancestors with offerings of honey and curds. One should please the gods and ancestors with oblations of ghee, milk, and curds as well as with the recitation of ancient aphorisms and gāthikī verses. One who is capable should perform the rites for satisfying the gods and ancestors using oblations made from meat, rice porridge, and curds."
340,yaṃ yaṃ kratuṃ adhīte ca tasya tasyāpnuyātphalam | | | |,"Whichever sacrificial rite he undertakes to study, he will attain its respective fruit (reward or punishment)."
341,trirvittapūrṇapṛthivī dānasya phalaṃ aśnute | tapasaśca parasyeha nityaṃ svādhyāyavāndvijaḥ | | | |,"Thrice endowed with wealth and completely perfected, the land experiences the result of giving; in the same way, a Brāhman, constantly engaged in the recitation or perusal of sacred texts, reaps the reward of religious austerity."
342,bhaikṣeṇa vartayennityaṃ naikānnādī bhavedvratī | bhaikṣeṇa vratino vṛttirupavāsasamā smṛtā | | | |,"Should one constantly adopt begging as a behavior or tend to it? In that case, such an individual observing this vow of mendicancy is equated with intermittent fasting."
343,brāhmaṇeṣu caredbhaikṣaṃ anindyeṣvātmavṛttaye | | | |,"A Brahmin should continuously undertake to accept a multitude of alms from those who are pure, uncondemned, and self-controlled, maintaining an upright nature."
344,prathamaṃ tatra bhhikṣeta yatra bhikṣā dhruvaṃ bhavet |,"In that place, he should first beg for the foremost kind of alms that is surely available."
345,mātaraṃ vā svasāraṃ vā māturvā bhaginīṃ nijām | bhikṣeta bhikṣāṃ prathamaṃ yā cainaṃ nāvamānayet | | | |,"He should first approach his mother or sister, or a maternal relative, to beg alms from her, respecting her as a guru-like figure - whoever she may be - and must not disrespect her."
346,sāyaṃ prātaścaredbhaikṣaṃ gurave tannivedayet | bhuñjīta yadyanujñāto no cedupavasetkvacit || ||,"At dusk and at daybreak, may he continue to beg for alms and communicate this to his wife, the teacher's companion. May he partake of what has been approved; but if not granted permission, let him not undertake eating at any time."
347,vratavaddevadaivatye pitrye karmaṇyatha rṣivat | kāmaṃ abhyarthito'śnīyādvrataṃ asya na lupyate | | | | brāhmaṇasyaiva karmaitadupadiṣṭaṃ manīṣibhiḥ | rājanyavaiśyayostvevaṃ naitatkarma vidhīyate | | | |,"Just as the sage performs religious rites in worship of the Pitṛis according to scriptural injunctions, and does not break his vow to a deity, so should one similarly partake of food if requested by others, without breaking one's own vow. This duty has been specifically ordained for the brāhmaṇa by learned men, and not for the rājanya or vaiśya. Indeed, it is enjoined as a religious act or ceremony for him alone."
348,vedayajñairahīnānāṃ praśastānāṃ svakarmasu | brahmacāryāharedbhaikṣaṃ gṛhebhyaḥ prayato'nvaham | | | | guroḥ kule na bhikṣeta na jñātikulabandhuṣu | alābhe tvanyagehānāṃ pūrvaṃ pūrvaṃ vivarjayet | | | | sarvaṃ vāpi caredgrāmaṃ pūrvoktānāṃ asaṃbhave | niyamya prayato vācaṃ abhiśastāṃstu varjayet | | | |,"O virtuous one, should a student of sacred knowledge, practicing their own duties, partake alms from the household of their teacher or relatives? If not available there, then they should first reject the option of other households. They should meticulously follow all prescribed duties in the village. If not possible, they should even avoid the entire village. Having regulated their speech, they should refrain from uttering harsh words."
349,akṛtvā bhaikṣacaraṇaṃ asamidhya ca pāvakam | anāturaḥ saptarātraṃ avakīrṇivrataṃ caret | | | |,"Without embracing the life of a mendicant and overlooking the sacred fire, a truthful individual ought to wander as an ascetic during the seven mystical nights, abiding by their vow, and not letting their chastity be violated or consumed by any burning desire."
350,brahmacārī vratī nityaṃ nityaṃ dīkṣāparo vaśī | gurucchāyānugo nityamadhīyānaḥ suyantritaḥ | avicālyavratopetaṃ kṛtyaṃ kurvanvasetsadā ||,"The one who is perpetually practicing brahmacharya, steadfast in observing his vow, constantly dedicated to the initiation process, holding others in magical submission, well-restrained, a devoted student of the guru's teachings, and firmly committed to an unwavering resolve, should always carry out this duty with constant dedication."
351,suśīlo mitabhugdakṣaḥ śraddadhāno jitendriyaḥ | yāvadarthaṃ vyavaharetstrīṣu strīnirjiteṣu ca || ||,"Maintaining self-control, having enjoyed sensual pleasures, demonstrating expertise while being a lover, steadfast in faith, and having conquered his senses, he should engage with women and those who have been similarly subdued, for as long as it is required to fulfill the objective."
352,vasanneko japannekaḥ sarvānvedānyudhiṣṭhira | ekasminneva cācārye śuśrūṣurmalapaṅkavān ||,"Yudhishthira, being uniquely dedicated to reciting and studying all the Vedas, should serve a solitary preeminent teacher attentively and eagerly, even if it implies being smeared with moral impurity."
353,guruṃ caivāpyupāsīta svādhyāyārthaṃ samāhitaḥ | | | |,"One should also revere the guru, who is the author of a Mantra, being fully absorbed and focused, as applicable for self-study."
354,brahmacārī gurukule vasan dānto gurorhitam | ācaran dāsavannīco gurau sudṛḍhasauhṛdaḥ || || āhūtaścāpyadhīyīta labdhaṃ cāsmai nivedayet | hitaṃ tasyācarennityaṃ manovākkāyakarmabhiḥ | | | |,"Practicing brahmacarya, residing in the guru's household, restraining senses, obedient to the guru's instructions, serving like a devoted servant, having intense fondness for the guru – such a self-disciplined student, when summoned and instructed, shall pay attention and communicate those teachings, consistently applying them in thought, word, and action for the teacher's wellbeing."
355,śayyāsane'dhyācarite śreyasā na samāviśet | śayyāsanasthaścaivainaṃ pratyutthāyābhivādayet | | | | ūrdhvaṃ prāṇā hyutkrāmanti yūnaḥ sthavira āyati | pratyutthānābhivādābhyāṃ punastānpratipadyate | | | |,"In the location of repose, one should not become fully engaged in anything other than beneficial pursuits; having risen from the seat, one must greet him. Indeed, with the act of standing up and greeting, the vital breaths of both the youthful and the elderly are rejuvenated."
356,śreyaḥsu guruvadvṛttiṃ nityaṃ eva samācaret | guruputreṣu cāryeṣu guroścaiva svabandhuṣu | | | | bālaḥ samānajanmā vā śiṣyo vā yajñakarmaṇi | adhyāpayangurusuto guruvanmānaṃ arhati | | | | yathā khanankhanitreṇa naro vāryadhigacchati | tathā gurugatāṃ vidyāṃ śuśrūṣuradhigacchati | | | |,"""O revered one, constantly adopt the conduct of a guide. In disciples, sons of a guru, and in relatives, treat them as you would yourself. A child or a student, while engaged in a yajña, should have others perform it. Through servitude to the guru, perfection is attained. Just as a man purifies himself by washing off impurities with water, similarly, by serving and learning from the guru, spiritual enlightenment is achieved."""
357,teṣāṃ trayāṇāṃ śuśrūṣā paramaṃ tapa ucyate | | | | triṣveteṣvitikṛtyaṃ hi puruṣasya samāpyate | | | | tayornityaṃ priyaṃ kuryādācāryasya ca sarvadā | teṣveva triṣu tuṣṭeṣu tapaḥ sarvaṃ samāpyate | | | |,"Of the three types, serving is held as the utmost religious austerity; indeed, through performing duties in all three fields of study, a person is perfected. One should constantly make what is dear to the teacher into practice; by pleasing the teacher through these three means, one fulfills all austerities. Specifically, when fulfilling these three duties and pleasing the teacher, one achieves satisfaction and completion in every aspect."
358,sarve tasyādṛtā dharmā yasyaite traya ādṛtāḥ | anādṛtāstu yasyaite sarvāstasyāphalāḥ kriyāḥ | | | |,"For Kṛishṇa, all religious rites and ceremonies performed without reverence are in vain, whereas the three-fold duties, when revered, bear fruit for that individual."
359,varjayetpramadāgāthāmagṛhastho bṛhadvrataḥ | indriyāṇi pramāthīni harantyapi yatermanaḥ || ||,"The grhastha, resolute in his vows and having renounced worldly life, should cause others to shun recklessness while keeping his senses in check, as even the wise may have their consciousness swept away by these powerful, unruly forces."
360,keśaprasādhanonmardasnapanābhyañjanādikam | gurustrībhiryuvatibhiḥ kārayennātmano yuvā || || nanvagniḥ pramadā nāma ghṛtakumbhasamaḥ pumān | kalpayitvā''tmanā yāvadābhāsamidamīśvaraḥ | dvaitaṃ tāvanna viramettato hyasya viparyayaḥ || ||,"A young person should have their gurus, whom they should treat like women in their prime, perform these activities on their behalf: washing the hair, massaging the body, and applying ointments, among other things. Why? Because this individual, named Agni Pramada, is likened to a pot filled with ghee. One must persist in duality until they reach their full potential through their own efforts; such is not easily abandoned for this person. Indeed, for him, it is the opposite of how things usually are."
361,śuśrūṣāṃ satataṃ kurvanguroḥ saṃpraṇameta ca| ṣaṭ‌karmasvanivṛttaśca na pravṛttaśca sarvaśaḥ|| nācaratyadhikāreṇa seveta dviṣato na ca| eṣo''śramapadastāta brahmacāriṇa iṣyate||,"With unwavering diligence, one should constantly attend to and pay respects to the guru; always established in the six forms of action (i.e., hearing, chanting, remembering, serving, worshipping, and following), yet never engaged in other activities. One should not act beyond their prescribed duties nor serve or associate with an enemy. Such a person is recognized as a brahmacārī, having attained the stage of renunciation."
362,varjayenmadhu māṃsaṃ ca gandhaṃ mālyaṃ rasānstriyaḥ | śuktāni yāni sarvāṇi prāṇināṃ caiva hiṃsanam | | | | abhyaṅgaṃ añjanaṃ cākṣṇorupānacchatradhāraṇam | kāmaṃ krodhaṃ ca lobhaṃ ca nartanaṃ gītavādanam | | | | dyūtaṃ ca janavādaṃ ca parivādaṃ tathānṛtam | strīṇāṃ ca prekṣaṇālambhaṃ upaghātaṃ parasya ca | | | |,"He should abstain in this world from consuming meat, alcohol, and garlands with strong fragrances, as well as all substances that harm living beings and sharp weapons. He should also avoid causing harm to others, engaging in gambling, gossiping, or desisting from looking at women lustfully or causing disputes among people. Additionally, he should not eat unwholesome food, nor should he indulge in falsehoods, or willingly slay other living beings. He must remain fearless, mark his eyes, and restrain himself from acting impulsively, while also avoiding greed, wrath, and dancing."
363,ekaḥ śayīta sarvatra na retaḥ skandayetkva cit | kāmāddhi skandayanreto hinasti vrataṃ ātmanaḥ | | | | svapne siktvā brahmacārī dvijaḥ śukraṃ akāmataḥ | snātvārkaṃ arcayitvā triḥ punarmāṃ ityṛcaṃ japet | | | |,"Let the solitary one lie down everywhere, refraining from ejaculation of sin; for, indulging in desire while leaping upon someone unwillingly will destroy his self-control. Having learned to control his virile semen without desire in a dream, a twice-born practising brahmacari should wash, honor the sun, and thrice repeat the mantra, ""May I be protected."""
364,vedānadhītya vedau vā vedaṃ vāpi yathākramam | aviplutabrahmacaryo gṛhasthāśramaṃ āvaset | | | |,"After diligently studying either one or both of the Vedas according to the prescribed order and from their Brāhmaṇa portion having grown two other departments of Vedic literature, a householder should reside in his stage of life, maintaining unbroken celibacy as per tradition."
365,brahmavarcasakāmasya kāryo viprasya pañcame | rājño balārthinaḥ ṣaṣṭhe vaiśyasyehārthino'ṣṭame | | | |,"For a Brāhman seeking brahmavarcasa, their task is set by the fifth day; for a Yaksha king in need of strength, it is the sixth day; for a vaiśya, eager for wealth, it is the eighth day."
366,prativedaṃ brahmacaryaṃ dvādaśābdāni pañca vā | grahaṇāntikaṃ ityeke keśāntaścaiva ṣoḍaśe | | | |,"Grasp this discipline known as brahmacarya, defined as follows: after twelve days, during five specific days or in the period leading up to grahaṇa, some observe it until the end of keśānta on the sixteenth day."
367,ṣaṭtriṃśadābdikaṃ caryaṃ gurau traivedikaṃ vratam | tadardhikaṃ pādikaṃ vā grahaṇāntikaṃ eva vā | | | |,"In the presence of Pāṇḍu-teacher, one should practice the triple-vedic conduct; increase it by a half or a sixth, up to the point of acquiring any science or at the very moment of its completion."
368,taṃ pratītaṃ svadharmeṇa brahmadāyaharaṃ pituḥ | sragviṇaṃ talpa āsīnaṃ arhayetprathamaṃ gavā | | | |,"Honor that person, who has been recognized and forms the very essence of his dharma, by serving the class of men who are repositories and communicators of sacred knowledge (Brahmins) and giving a gift at the ceremony of initiation to his father. Place the foremost offering in the shape of a cow, adorned with a garland, and provide him with a specially prepared seat."
369,na pūrvaṃ gurave kiṃ cidupakurvīta dharmavit | snāsyaṃstu guruṇājñaptaḥ śaktyā gurvarthaṃ āharet | | | | kṣetraṃ hiraṇyaṃ gāṃ aśvaṃ chatropānahaṃ āsanam | dhānyaṃ śākaṃ ca vāsāṃsi gurave prītiṃ āvahet | | | |,"Let not a follower of dharma, possessing knowledge, have previously behaved inappropriately towards the wife of a teacher. One should carry out the instructions, utilizing one's strength for the benefit of the teacher personified as the son of Dharma and Buddhi. I will provide the soil of merit, delectable offerings such as a cow and a horse named after a teacher, shelter, a seat, grains, vegetables, clothes, and affection to the teacher."
370,dattvā varamanujñāto guroḥ kāmaṃ yadīśvaraḥ | gṛhaṃ vanaṃ vā praviśetpravrajettatra vā vaset || ||,"Having granted the reward, if the Lord of Love has approved, he may either choose to dwell in a householder's life or adopt the renunciate path, remaining therein at will."
371,caritabrahmacaryasya brāhmaṇasya viśāṃpate| bhaikṣacaryāsvadhīkāraḥ praśasto dehamokṣaṇe||,"The brahmin who has practiced self-control and whose past actions are pure has the authorization over practicing austerities by begging, which is praiseworthy for leading to the emancipation of his manifestation. This is commendable for the repositories and communicators of sacred knowledge in the society, as it leads to the liberation of their bodies."
