id,sloka,translation
124,satyadharmāryavṛtteṣu śauce caivārametsadā | śiṣyāṃśca śiṣyāddharmeṇa vāgbāhūdarasaṃyataḥ parityajedarthakāmau yau syātāṃ dharmavarjitau | dharmaṃ cāpyasukhodarkaṃ lokasaṃkruṣṭaṃ eva ca,"One who is truthful and righteous in conduct, endowed with civility, should always maintain cleanliness, and abandon, in pursuit of wealth and desire, worldly students along with their worldly duties, as well as those who have forsaken dharma. And one should also adopt a kind and pleasing form of dharma, which can even cause distress to the world. (Thus, one should follow a dharma that is pleasing but at the same time not compromising on truth and righteousness, capable of causing distress if necessary for maintaining dharma.)"
125,na sīdannapi dharmeṇa mano'dharme niveśayet | adhārmikānāṃ pāpānāṃ āśu paśyanviparyayam,"The mind should never be established in self-regarding whims, even for a moment, in the practice of dharma; for one will soon observe the transformation of righteousness into wickedness among those who act unrighteously."
126,bhadraṃ bhadraṃ iti brūyādbhadraṃ ityeva vā vadet | śuṣkavairaṃ vivādaṃ ca na kuryātkena citsaha,"Speak auspiciousness, saying ""may there be well-being, may there be well-being"" is also acceptable; but never engage in a contentious argument with someone who is bitter, not even if you have the capability."
127,yadyatparavaśaṃ karma tattadyatnena varjayet | yadyadātmavaśaṃ tu syāttattatseveta yatnataḥ yatkarma kurvato'sya syātparitoṣo'ntarātmanaḥ | tatprayatnena kurvīta viparītaṃ tu varjayet,"Perform the action that is under the control of others with great effort to abandon it; engage diligently in the action that is under your own control; from actions, satisfaction of the inner self arises for the one who acts; perform what needs to be done with extra effort, but consciously avoid the opposite."
128,śraddhayeṣṭaṃ ca pūrtaṃ ca nityaṃ kuryādatandritaḥ | śraddhākṛte hyakṣaye te bhavataḥ svāgatairdhanaiḥ dānadharmaṃ niṣeveta nityaṃ aiṣṭikapaurtikam | parituṣṭena bhāvena pātraṃ āsādya śaktitaḥ,"With unwavering devotion, one should regularly perform (*present-optative class8 active third-person singular) this revered and fulfilling act of charity, which has been accomplished before (*passive past participl). Indeed, upon encountering (*masculine vocative singular) a deserving recipient (*neuter accusative singular), who has previously come (*passive past participl) by his own means, one should carry out (*present-optative class8 active third-person singular) the duty of giving, daily practicing (*nityam, mascline accusative singular) a form of charity that is both virtuous (*aiṣṭikapaurtikam) and saintly (*parituṣṭena bhāva, passive past participl)."
129,yatkiṃ cidapi dātavyaṃ yācitenānasūyayā | utpatsyate hi tatpātraṃ yattārayati sarvataḥ sarveṣāṃ eva dānānāṃ brahmadānaṃ viśiṣyate | vāryannagomahīvāsas tilakāñcanasarpiṣām,"Whatever, whether significant or small, is to be given, prompted by compassion and without reluctance, to one who asks for it; such a gift is truly worthy of being offered to all, and above all, the gift of knowledge surpasses all others. Indeed, among all recipients, the virtuous, those who take care of cows, the land, and adorn themselves with sacred marks made of powders or sandalwood paste, are especially deserving of such gifts."
130,yena yena tu bhāvena yadyaddānaṃ prayacchati | tattattenaiva bhāvena prāpnoti pratipūjitaḥ yo'rcitaṃ pratigṛhṇāti dadātyarcitaṃ eva vā | tāvubhau gacchataḥ svargaṃ narakaṃ tu viparyaye,"By whatever state of mind one gives charity, it is through that very state of mind that they will attain worship. Whether they accept, give, or even just fulfill a promise, both of them, through their respective actions, go to heaven or hell, depending on the opposite."
131,yajño'nṛtena kṣarati tapaḥ kṣarati vismayāt | āyurviprāpavādena dānaṃ ca parikīrtanāt,"The sacrifice wanes through falsehood, austerity through astonishment, longevity through the disregard of the wise, and fame through not praising charity."
132,dharmarājaḥ pitṛpatiḥ samavartī paretarāṭ kṛtānto yamunābhrātā śamano yamarāḍ yamaḥ kālo daṇḍadharaḥ śrādhdadevo vaivasvatontakaḥ,"The upholder of dharma, the lord of ancestors, associated with the Yamuna river, the one who has subdued his foes, the culmination of actions, identified as Yama, the wielder of the rod of justice, known as Vaivasvata, is also the deity who eagerly bestows rewards."
133,yacchati upa ramayati jivitam sarvam bhuta graman iti yamaha,"The one who bestows life and delight upon all beings in the world, we refer to as Yama."
134,yathā candraśca rohiṇyāmurmilāyāṃ dhaneśvaraḥ|| yatra rājā vaivasvato yatrāvarodhanaṃ divaḥ yatrāmūryahvatīrāpastatra māmamṛtaṃ kṛdhīndrāyendo pari srava,"Just as the moon shines among stars in the sky, at the location where the sun rises and sets, there, Indra, you should cause the nectar to flow for me, at that very place where Vaivasvata, the king, has amassed wealth, even as he illuminates the day."
135,naciketamupākhyānaṃ mṛtyuproktaṃ sanātanam,"The timeless tale known as ""Naciketa"" has been described as Death itself."
136,ati drava sārameyau śvānau caturakṣau śabalau sādhunā pathā athā pitṝntsuvidatrānupehi yamena ye sadhamādaṃ madanti,"Even Indra's two strong and steadfast dogs partake, with other virtuous beings, in the offering presented in ancestral rites conducted righteously. Quench their thirst now by saying ""drava"" (quench their thirst). This is in accordance with the scriptural injunction."
137,dharati lokān dhriyate puṇyātmabhiriti vā |,"The earth sustains/holds the worlds, while being upheld by virtuous/pious souls, as if it were a living entity."
138,ācāraḥ paramo dharmaḥ |,The highest virtue is to act appropriately.
139,maitraṃ prasādhanaṃ snānaṃ dantadhāvanaṃ añjanam | pūrvāhṇa eva kurvīta devatānāṃ ca pūjanam dūrādāvasathānmūtraṃ dūrātpādāvasecanam | ucchiṣṭānnaniṣekaṃ ca dūrādeva samācaret udvartanaṃ apasnānaṃ viṇmūtre raktaṃ eva ca | śleśmaniṣṭhyūtavāntāni nādhitiṣṭhettu kāmataḥ,"Initiate the day by adopting friendliness, promoting tranquility, bathing, maintaining dental hygiene, and applying collyrium. Perform worship of deities residing at a distance, keep urine and feces far, and avoid physical contact during meals. Act in a manner that keeps leftovers, anointing, and blood distant from the divine. Massage the body, cleanse again, and apply red sandalwood only if required for health purposes."
140,nānnaṃ adyādekavāsā na nagnaḥ snānaṃ ācaret | na mūtraṃ pathi kurvīta na bhasmani na govraje nāpsu mūtraṃ purīṣaṃ vā ṣṭhīvanaṃ vā samutsṛjet | amedhyaliptaṃ anyadvā lohitaṃ vā viṣāṇi vā,"In this world, one should not wear just one garment today for the first time, nor should one remain naked. One should not perform ablutions in impure places, nor relieve themselves on paths, in ash-heaps, at cattle enclosures, in water, or on ground stained with red sandalwood paste or other substances. Furthermore, one should not apply impure substances or any other (colored) materials."
141,na pādau dhāvayetkāṃsye kadā cidapi bhājane | na bhinnabhāṇḍe bhuñjīta na bhāvapratidūṣite upānahau ca vāsaśca dhṛtaṃ anyairna dhārayet | upavītaṃ alaṅkāraṃ srajaṃ karakaṃ eva ca,"One should never run in shoes in a pottery shop at any time, nor should one eat from a broken pot or wear clothes washed by others when one's own clothes are dirty. The sacred thread, ornament, garland, and water pot should only be used."
142,na saṃhatābhyāṃ pāṇibhyāṃ kaṇḍūyedātmanaḥ śiraḥ | na spṛśeccaitaducchiṣṭo na ca snāyādvinā tataḥ nadīṣu devakhāteṣu taḍāgeṣu saraḥsu ca | snānaṃ samācarennityaṃ gartaprasravaṇeṣu ca,"One should never scratch oneself with both hands, nor should one touch this impurity; nor should one bathe in rivers, sacred streams, or ponds, except for ritual purposes. One should always perform the daily ablution in a pit or at the base of a tree."
143,adhastānnopadadhyācca na cainaṃ abhilaṅghayet | na cainaṃ pādataḥ kuryānna prāṇābādhaṃ ācaret na vārayedgāṃ dhayantīṃ na cācakṣīta kasya cit || gavāṃ ca yānaṃ pṛṣṭhena sarvathaiva vigarhitam,"One should not study under or serve this student, nor should one physically touch him. One should not impose bodily restraints or disturb his breathing. One should not prohibit milking a cow or watch it urinate; such actions are inappropriate toward a worthy student seated on the back of a cow. Furthermore, one should not inquire whose is that cow."
144,hīnāṅgānatiriktāṅgānvidyāhīnānvayo'dhikān | rūpadraviṇahīnāṃśca jātihīnāṃśca nākṣipet abhivādayedvṛddhāṃśca dadyāccaivāsanaṃ svakam | kṛtāñjalirupāsīta gacchataḥ pṛṣṭhato'nviyāt,"Even if one lacks limbs or has incomplete limbs, they should not scorn or neglect those who are ignorant, overly learned, physically unattractive, destitute, or of low birth. Instead, they should honor them, provide them a seat, and take care of the elderly. They should approach such individuals with folded hands and pay obeisance as they depart. Such a person, who acts thus, is truly venerable."
145,ṛtvikpurohitācāryairmātulātithisaṃśritaiḥ | bālavṛddhāturairvaidyairjñātisaṃbandhibāndhavaiḥ ākāśeśāstu vijñeyā bālavṛddhakṛśāturāḥ | bhrātā jyeṣṭhaḥ samaḥ pitrā bhāryā putraḥ svakā tanuḥ chāyā svo dāsavargaśca duhitā kṛpaṇaṃ param | tasmādetairadhikṣiptaḥ sahetāsaṃjvaraḥ sadā,"""In this world, it should be understood that one is consistently afflicted by disease if one is accompanied by priests, teachers, and relatives as friends, whether they are young, old, or of any other age; one's elder brother, equal, father, spouse, son, one's own body, shadow, servants, and even one's own daughter - all being unmerciful."""
146,ācāryaṃ ca pravaktāraṃ pitaraṃ mātaraṃ gurum | na hiṃsyādbrāhmaṇāngāśca sarvāṃścaiva tapasvinaḥ na kurvīta vṛthāceṣṭāṃ na vāryañjalinā pibet | notsaṅge bhakṣayedbhakṣyānna jātu syātkutūhalī | ,"Honor the spiritual guide, the one who expounds (the scriptures), as well as your father, mother, and guru; you should not harm Brahmans or disturb spiritual ascetics, nor should you engage in purposeless actions. Moreover, do not drink water with joined palms out of curiosity or greed, and do not consume food without due consideration at any time."
147,nākṣairdīvyetkadā cittu svayaṃ nopānahau haret | śayanastho na bhuñjīta na pāṇisthaṃ na cāsane | ārdrapādastu bhuñjīta nārdrapādastu saṃviśet | ārdrapādastu bhuñjāno dīrghaṃ āyuravāpnuyāt |,"With uncovered head, one should never eat at random; nor, having just drunk water, while lying down or with hands held up. One should not eat while seated on a low seat either. However, one should eat while seated, with wet feet; doing so, one will attain long life."
148,na snānaṃ ācaredbhuktvā nāturo na mahāniśi | na vāsobhiḥ sahājasraṃ nāvijñāte jalāśaye mattakruddhāturāṇāṃ ca na bhuñjīta kadā cana | keśakīṭāvapannaṃ ca padā spṛṣṭaṃ ca kāmataḥ,"One should never bathe after eating, nor in the middle of the night, nor in the constant company of women. One should never consume food while afflicted or angry, and especially not during solar/lunar eclipses or when a comet appears. Moreover, one should avoid touching donkey hair or crow feathers intentionally."
149,nekṣetodyantaṃ ādityaṃ nāstaṃ yāntaṃ kadā cana | nopasṛṣṭaṃ na vāristhaṃ na madhyaṃ nabhaso gatam na laṅghayedvatsatantrīṃ na pradhāvecca varṣati | na codake nirīkṣeta svarūpaṃ iti dhāraṇā,"Never can one reaching upwards ever touch the sun's disk at its rising or setting, at any time; nor can they climb or surpass it by going up into the sky, or wet it with water, or even observe its true form. Such is the firm conviction."
150,nādharmike vasedgrāme na vyādhibahule bhṛśam | naikaḥ prapadyetādhvānaṃ na ciraṃ parvate vaset bālātapaḥ pretadhūmo varjyaṃ bhinnaṃ tathāsanam | na chindyānnakharomāṇi dantairnotpāṭayennakhān,"One should not reside in a settlement marked by immorality, nor stay for an extended period in a place overrun by disease. One should not seek refuge in isolation, nor expose oneself to the intense heat of the sun or the smoke of a cremation, which are to be avoided. One should not chew with broken teeth or cause one's nails to split."
151,na mṛlloṣṭhaṃ ca mṛdnīyānna chindyātkarajaistṛṇam | na karma niṣphalaṃ kuryānnāyatyāṃ asukhodayam advāreṇa ca nātīyādgrāmaṃ vā veśma vāvṛtam | rātrau ca vṛkṣamūlāni dūrataḥ parivarjayet,"One should not crush soft grass or cut it with a stick here, nor should one perform futile actions, or approach an inhabited village or house unbidden, nor should one come near tree roots from a distance at night."
152,acakṣurviṣayaṃ durgaṃ na prapadyeta karhi cit | na viṇmūtraṃ udīkṣeta na bāhubhyāṃ nadīṃ taret adhitiṣṭhenna keśāṃstu na bhasmāsthikapālikāḥ | na kārpāsāsthi na tuṣāndīrghaṃ āyurjijīviṣuḥ,"The one endowed with sight should never seek refuge in the difficult-to-conquer material realm at any time, nor should they look towards urine and excrement. They shouldn't cross a river using their arms or sit on a seat made of hair or skulls. Nor should they carry a staff made of wood or iron. They shouldn't desire a long life, but rather, strive to live wisely."
153,keśagrahānprahārāṃśca śirasyetānvivarjayet | śiraḥsnātaśca tailena nāṅgaṃ kiṃ cidapi spṛśet devatānāṃ guro rājñaḥ snātakācāryayostathā | nākrāmetkāmataśchāyāṃ babhruṇo dīkṣitasya ca,"A shaven-headed person should abandon attacks on the hair and forsake touching even a bit of the body to the divinities, preceptor, or the king. After completing the bath, one should bathe the head with oil. A person initiated into the vow of renunciation should not willfully move around in the shade."
154,kṣatriyaṃ caiva sarpaṃ ca brāhmaṇaṃ ca bahuśrutam | nāvamanyeta vai bhūṣṇuḥ kṛśānapi kadā cana nātmānaṃ avamanyeta purvābhirasamṛddhibhiḥ | ā mṛtyoḥ śriyaṃ anvicchennaināṃ manyeta durlabhām,"A Kshatriya, a serpent, and a highly learned Brahmin, indeed, we used to regard (them) in the past, as well as those of thin physique; one should never belittle themselves. Nor should one disrespect these two - a Kshatriya and a serpent - nor a highly learned Brahmin. Approach (and acquire) the prosperity already attained by those in the past, and strive to reach Śriyā before death, which is indeed rare."
155,dharmaṃ śanaiḥ saṃcinuyādvalmīkaṃ iva puttikāḥ | paralokasahāyārthaṃ sarvabhūtānyapīḍayan dṛḍhakārī mṛdurdāntaḥ krūrācārairasaṃvasan | ahiṃsro damadānābhyāṃ jayetsvargaṃ tathāvrataḥ,"One should carefully cultivate dharma like a creeper does on a wall, for the benefit and assistance of otherworldly beings, and without causing harm to any creatures. By being non-violent, self-restrained, and charitable, one will surely attain heaven."
156,maṅgalācārayuktaḥ syātprayatātmā jitendriyaḥ | japecca juhuyāccaiva nityaṃ agniṃ atandritaḥ vedābhyāsena satataṃ śaucena tapasaiva ca | adroheṇa ca bhūtānāṃ jātiṃ smarati paurvikīm paurvikīṃ saṃsmaranjātiṃ brahmaivābhyasyate punaḥ | brahmābhyāsena cājasraṃ anantaṃ sukhaṃ aśnute,"The one who is engaged in auspicious conduct should be disciplined in mind and senses. Always worshipping the fire through repetition and offering, steadfast, constantly engage in the practice of Vedas, cleanliness, and austerity. One should remember the natural classifications of beings. Through repeated practice, one attains identity with Brahman. By constant practice of Brahman, one enjoys immeasurable and eternal bliss."
157,anena vipro vṛttena vartayanvedaśāstravit | vyapetakalmaṣo nityaṃ brahmaloke mahīyate,"By following this conduct, the brahmin scholar, adept in Vedic scriptures, becomes continually exalted in the realm of Brahman, for he is constantly pure of all impurities."
158,ye vai brāhmaṇāḥ śuśruvāṃso'nūcānāste viprāstānevaitadabhyāha,"Indeed, it is the true scholars, the brahmans who had listened and adopted (the teachings), they are proclaimed as such, having rightfully taken their place as learned scholars."
159,agnyādheyaṃ pākayajñānagniṣṭomādikānmakhān | yaḥ karoti vṛto yasya sa tasya rtvigihocyate ||,"The one who currently performs the ritual acts such as agnihotra, as well as the new and full moon sacrifices, beginning with agniṣṭoma and extending to other makha ceremonies, is considered the appointed priest of that (person) whose (offerings) he surrounds (i.e., looks after)."
160,iha hi dravyaṃ pañcamahābhūtātmakam |,"Indeed, here the entity consists of the five primary elements."
161,ākāśādvāyuḥ | vāyoragniḥ | agnerāpaḥ | adbhyaḥ pṛthivī |,"From space arises air, from that (air) arises fire, from that (fire) arises water, and from water arises earth."
162,tatra gandhavatī pṛthivī | sā dvividhā nityā'nityā ca | nityā paramāṇurūpā | anityā kāryarūpā | punastrividhā śarīrendriyaviṣayabhedāt |,"There, the earth is fragrant and manifests in two forms, eternal and ephemeral. The eternal form consists of atoms, while the ephemeral form takes the shape of an effect or result. Moreover, the components of the body and senses can be classified into three categories."
163,madhukaiṭabhayormedaḥ saṃyogānmedinī smṛtā | dhāraṇācca dharā proktā pṛthvī vistārayogataḥ || mahī cāpi mahīyas |,"The earth, known as Medinī, is remembered as the locus of the encounter of madhu and Kaiṭabha; it is called dharā due to its quality of supporting (dhāraṇā). It is further designated as Mahī, being superior (mahīyaḥ) in its role of supporting all living beings and vegetation."
164,athāgamya mahārājannamaskṛtyi ca kaśyapam | pṛthavī kāśyapī jajñe sutā tasya mahātmanaḥ ||,"After approaching and paying obeisance to the great King Kashyapa, the earth was born as the noble daughter of Kashyapa."
165,prathate vistāraṃ yātīti pṛthivī | pṛthvī sthūlatvaguṇayuktā | pṛthorduhitṛtvasvīkārādetannāma |,"Dawn unfurls its expanse, as ""Prithivi"" (the Earth) expands; such is said to be. She is endowed with the quality of being tangible and solid, and is named ""Prithivi"" after being the daughter of ""Parthiva"" (an epithet of Brahma, meaning ""relating to the earth"")."
166,duhitṛtvaṅgatā yasmāt pṛthaurdharmmavato mahī| tadānurāgayogācca pṛthivī viśrutā budhaiḥ||,"The earth, celebrated by the wise, becomes dear because of its provision of wealth and daughter-like affection, as derived from its inherent quality."
167,gataprāṇau tadā jātau dānavau madhukaiṭabhau | sāgaraḥ sakalo vyāptastadā vai medasā tayoḥ || medinīti tato jātaṃ nāma pṛthvyāḥ samantataḥ |,"Once the two demons, Madhu and Kaitabha, had been deprived of their lives, the ocean became entirely filled with their fat at that moment. Indeed, the earth itself, known as ""Prthvyah"" because it encompasses all things, was simultaneously brought into existence."
168,evaṃ sarvaṃ kṛtrimaṃ ca bāhyābhyantarameva ca ||tadvināśe vināśaśca sarveṣāmeva nārada | jalabud‌budavatsarvaṃ viśvasaṃghamanityakam ||,"In this way, everything fabricated, externally as well as internally, gets destroyed; along with its destruction, all beings get destroyed too, O Narada; the whole creation turns out to be like water bubbles and transient like a forest dwelling."
169,dyaurme pitā janitā nābhiratra bandhurme mātā pṛthivī mahīyam |,"The sky is my father, the sustainer from above, while the navel of the earth is my mother here; such is my perception."
170,viśvaṃbharā vasudhānī pratiṣṭhā hiraṇyavakṣā jagato niveśanī | vaiśvānaraṃ bibhratī bhūmiragnimindraṛṣabhā draviṇe no dadhātu ||,"Bearing universally nourishing Hiranyavaksha and established as Vasudha, may the earth, now endowed with the qualities of both Agni and Indra, grant us wealth."
171,yatte bhūme vikhanāmi kṣipraṃ tadapi rohatu | mā te marma vimṛgvari mā te hṛdayamarpipam ||,"Whoever I swiftly scatter on earth, may that quickly sprout. Let not my secrets be exposed, let not my heart's core be pierced."
172,na vā araṇyānirhantyanyaścennābhigacchati |,"No one else enters the forest unauthorized, nor does anyone else approach it."
173,iyaṃ pṛthivī sarveṣāṃ bhūtānāṃ madhu | asyai pṛthivyai sarvāṇi bhūtāni madhu |,"This earth, indeed, is the ""honey"" for all beings; all beings constitute the ""honey"" for this earth."
174,saktuprasthena vo nāyaṃ yajñastulyo narādhipāḥ| uñchavṛttervadānyasya kurukṣetranivāsinaḥ||,"With offerings serving as the standard, they consider that this sacrifice is not equivalent to the kings, who reside in Kurukshetra and are content with meager sustenance."
175,dharmakṣetre kurukṣetre dharmajñairbahubhirvṛte| uñchavṛttirdvijaḥ kaścitkāpotirabhavattadā||,"In the sacred field of Kuru, known as Dharmakshetra, a brahmin (dvija) versed in scriptures (dharmajna), accompanied by many other such individuals (bahubhirvrite), had begun to cultivate a high-yielding crop (unchavritti) at that time (tadā). Indeed, a certain female (ka) entity, namely Kapa, also manifested her power (ooti) then."
176,athāgacchaddvijaḥ kaścidatithirbhuñjatāṃ tadā|| te taṃ dṛṣṭvātithiṃ prāptaṃ prahṛṣṭamanaso'bhavan| te'bhivādya sukhapraśnaṃ pṛṣṭvā tamatithiṃ tadā||,"Then a certain brahmin (dvijaḥ) arrived as a guest, and they saw his arrival. Filled with delight, they welcomed him and, after offering a warm reception, engaged in a friendly exchange, asking about his journey."
177,ityuktā sā tataḥ prāha dharmārthau nau samau dvija|| saktuprasthacaturbhāgaṃ gṛhāṇemaṃ prasīda me| satyaṃ ratiśca dharmaśca svargaśca guṇanirjitaḥ||,"Having been addressed in this way, the twice-born one replied, ""Duty and wealth are indeed equal. Please take this fourfold division: 'saktuprastha' (a division of grains), along with truth, desire, and virtue, all of which are characterized by good qualities and lead to heaven."""
178,apatyamasmi te puṃsastrāṇātputra iti smṛtaḥ| ātmā putraḥ smṛtastasmāttrāhyātmānamihātmanā||,"I am your offspring. The self is regarded as a son, hence one should not distinguish the self from the 'aham' (the inner self)."
179,tava prasādānnirvṛttā mama lokāḥ kilākṣayāḥ| putreṇa tānavāpnoti yatra gatvā na śocati|| dharmādyo hi yathā tretā vahnitretā tathaiva ca| tathaiva putrapautrāṇāṃ svargastretā kilākṣayaḥ|| pitṝnṛṇāttārayati putra ityanuśuśruma| putrapautraiśca niyataṃ sādhulokānupāśnute||,"Through your grace, my worlds have been made immortal. With a son, one attains such a place where sorrow does not exist. Just as dharma and other virtues prevailed in the Treta age through the sacrificial fire, similarly, for sons and grandsons, heaven has been made immortal. It has been heard that a son rescues ancestors from their debts, partaking in the merits of righteous realms."
180,baṭ śrat satrā addhā itthā ṛtam iti satyasya,"With a firm resolve and acting honestly in this manner, he truly embodies truthfulness."
181,ṛtasya hi śurudhaḥ santi pūrvīrṛtasya dhītirvṛjināni hanti | ṛtasya śloko badhirā tatarda karṇā budhānaḥ śucamāna āyoḥ || ṛtasya dṛl̤hā dharuṇāni santi purūṇi candrā vapuṣe vapūṃṣi | ṛtena dīrghamiṣaṇanta pṛkṣa ṛtena gāva ṛtamāviveśuḥ || ṛtaṃ yemāna ṛtamidvanotyṛtasya śuṣmasturayā u gavyuḥ | ṛtāya pṛthvī bahule gabhīre ṛtāya dhenū parame duhāte ||,"The ancient sages, established in the truth, do indeed destroy the impurities of truth. The wise ones, with unobstructed senses, laud its prowess,
for the earth, abundant and deep, has been pervaded by the primordial truth,
as have the heavenly bodies, such as the moon, in their respective forms,
and the two cows of the dawn and dusk, which yield the longest and shortest measures of time,
and even the pair of rivers, through their ceaseless flow."
182,indriyam indraliṃgam indradṛṣṭamindraṛṣṭamindrauṣṭamindrāttaṃ iti vā |,"The entity perceived through the senses is referred to as Indra's mark, Indra's chosen one, Indra's victory, and Indra's dominion; such is the statement made (vā iti)."
183,indro yātūnāmabhavatparāśaro havirmathīnāmabhyā vivāsatām abhīdu śakraḥ paraśuryathā vanaṃ pātreva bhindantsata eti rakṣasaḥ,"Indra, like a thresher to the enemies of sacrificers, emerged distinct, just as a sharp weapon cuts through grass, similarly he kept piercing/making his way through the rakshasa's ""forest"" (group)."
184,akṛtvā pādayo: śaucaṃ diti: śayanamāviśat nidrāṃ cāhārayāmāsa tasyā: kukṣiṃ praviśya sa: vajrapāṇirmahāgarbhaṃ cicchedātha sa saptadhā sampīḍyamāno vajreṇa sa rurodātidāruṇam mā rodīriti taṃ śakra: puna:punarabhāṣata so'bhavatsaptadhā garbhastamiṃdra: kupita: puna: maruto nāma devāste babhūvurativeginaḥ | yaduktaṃ vai maghavatā tenaiva maruto'bhavan | devā ekonapañcāsat sahāyā vajrapāṇinaḥ ||,"Without first performing the ritual ablutions of his feet, a certain individual lay down for a daytime sleep, entering a deep slumber within Diti. As Vajrapani, the great being, split open her womb using his thunderbolt, he was squeezed sevenfold by it and cried out in agony. Indra, growing angry, repeatedly urged him to stop crying. At that point, he transformed into the seven-fold embryo of the Maruts, who were to become allies of Vajrapani. This had been declared by Maghavat (Indra) himself. The gods, now numbering eighty-five, became Vajrapani's supporters."
185,yaḥ pṛthavīṃ vyathamānāma dṛṃhad yaḥ parvatāna prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who brings peace to the troubled earth, pacifies the rage of the mountains, calms the disrupted atmosphere, gleams like a lightning bolt, and bestows mercy is hailed as Indra among people."
186,sa vajrabhṛd dasyuhā bhīma ugraḥ sahasracetāḥ śatanītha ṛbhvā camrīṣo na śavasā pāñcajanyo marutvān no bhavatvindra ūtī,"He, brandishing the thunderbolt, is the fierce enemy-crusher, resolute in a myriad of ways, unwavering and unyielding. May he never become a mere mortal, but instead, like Indra, be our source of strength and protection in dual aspects."
187,yo hatvāhimariṇāta sapta sindhūn yo gā udājadapadhā valasya yo aśmanorantaragniṃ jajāna saṃvṛk samatsu sa janāsa indraḥ,"The one who, by slaying the enemy himiriṇāt, made seven rivers flow, released the cows that were held by valasya, discovered the fire hidden within the two aśmanoḥ, united with saṃvṛk, and brought everything together, is indeed the mighty Indra to us humans (janāsa)."
188,indrasyāṅagirasāṃ ceṣṭau vidat saramā tanayāya dhāsim bṛhaspatirbhinadadriṃ vidad gāḥ samusriyābhirvāvaśanta naraḥ evaṃ purā svānapi sodarān sa garbhasthitānujjarituṃ bhayārtaḥ| bibheda vajreṇa tataḥ sa gotrabhit khyāto,"Just as Indra, by striking the mountain with his thunderbolt, revealed himself in the presence of Sarma's daughter, who was pregnant and fearful for her relatives, so too does a man, under similar circumstances, make his lineage known through his actions. This is reminiscent of when Bṛhaspati caused the mountain to split, revealing himself to the daughter of Vita, who was carrying a child in her womb."
189,yo jāta eva prathamo manasvān devo devān kratunā paryabhūṣat yasya śuṣmād rodasī abhyasetāṃ nṛmṇasya mahnā sa janāsa indraḥ,"The first being, born from the mind, who adorned himself with sacrificial rituals, is known as Indra by people, whose exhale pervades the two worlds, and whose divine manifestations are constantly engaged in being honored by men."
190,prajāpatirindra masṛjatānujāvaraṃ devānām | taṃ prāhiṇot | parehi | eteṣāṃ devānāmadhipatiredhīti | taṃ devā abruvan | kastvamasi | vayaṃ vai tvacchreyā~ saḥ sma iti | so'bravīt | kastvamasi vayaṃ vai tvacchreyā~ saḥ sma iti mā devā avocanniti | ko ha vai nāma prajāpatiḥ | ya evaṃ veda vidurenaṃ nāmnā | tadasmai rukmaṃ kṛtvā pratyamuñcat | tato vā indro devānāmadhipatirabhavat | ya evaṃ veda |,"Prajapati, the progenitor, brought forth for the enjoyment of the gods a son resembling himself. Him he bestowed upon them. They asked him, ""Who are you?"" He replied, ""I am your superior."" They further asked, ""Who indeed is this Prajapati?"" He who among them knows this by an exclusive name, to him is offered gold and he becomes famous. Then Indra became the lord of the gods, he who among them knows this."
191,yaḥ parthivīṃ vyathamānāma dṛṃhad yaḥ parvatān prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who brings peace to the agitated earth (feminine accusative singular), who calms the mountains seething with anger (masculine accusative plural), who stabilizes the unsteady atmosphere (neutral accusative singular), and who bestows mercy upon all (masculine accusative singular) is hailed as Indra among people."
192,pūrvaṃ kṛtayuge tāta parvatāḥ pakṣiṇo'bhavan te hi jagmurdiśaḥ sarvā garuḍānilaveginaḥ,"In the ancient Krita Yuga, father, mountains indeed transformed into bird-like entities, moving in all directions, characterized by the swiftness of Garuda and the wind."
193,na nūnamasti no śvaḥ kastad veda yadadbhutam anyasya cittamabhi saṃcareṇyamutādhītaṃ vi naśyati,"Surely, it doesn't exist now, neither in a dog nor in anyone else, that wondrous consciousness which, once perceived, can be lost and hasn't been studied."
194,kiṃ na indra jighāṃsasi bhrātaro marutastava tebhiḥ kalpasva sādhuyā mā naḥ samaraṇe vadhīḥ,"Why, Indra, do you not long for your Marut brothers as worthy allies in our fight? May no harm befall us through such a connection in battle."
195,kiṃ no bhrātaragastya sakhā sannati manyase vidmā hi te yathā mano'smabhyaminna ditsasi,"What, brother Gastya, as a friend do you actually think of us? Reveal to us those true thoughts in your mind."
196,araṃ karṇvantu vediṃ samagnimindhatāṃ puraḥ tatrāmṛtasya cetanaṃ yajñaṃ te tanavāvahai,"Let the sacrificial post and the fire of the offering, intended for the immortal beings, be made fully auspicious. May those two, the conscious ritual and our bodies, nurture each other through this invigorating act."
197,tavamīśiṣe vasupate vasūnāṃ tavaṃ mitrāṇāṃ mitrapate dheṣṭhaḥ indra tvaṃ marudbhiḥ saṃ vadasvādha prāśāna ṛtuthā havīṃṣi,"You are preeminent amongst the Vasus and the choicest friend of the Mitras, O Indra. Command the Maruts and, in proper rituals, accept our sacrificial offerings."
