id,sloka,translation
137,dharati lokān dhriyate puṇyātmabhiriti vā |,The earth supports living beings and is itself self-controlled and virtuous.
138,ācāraḥ paramo dharmaḥ |,Conduct is the highest virtue.
139,maitraṃ prasādhanaṃ snānaṃ dantadhāvanaṃ añjanam | pūrvāhṇa eva kurvīta devatānāṃ ca pūjanam dūrādāvasathānmūtraṃ dūrātpādāvasecanam | ucchiṣṭānnaniṣekaṃ ca dūrādeva samācaret udvartanaṃ apasnānaṃ viṇmūtre raktaṃ eva ca | śleśmaniṣṭhyūtavāntāni nādhitiṣṭhettu kāmataḥ,"Friendliness, making arrangements, bathing, cleaning teeth, and applying collyrium should be done in the morning. One should also worship the deities, keep a distance from the excrement-house, clean the feet before entering the house, offer oblations to the fire, and avoid eating leftovers or drinking excess water without reason. Additionally, one should massage the body with oil and perform evacuation regularly."
140,nānnaṃ adyādekavāsā na nagnaḥ snānaṃ ācaret | na mūtraṃ pathi kurvīta na bhasmani na govraje nāpsu mūtraṃ purīṣaṃ vā ṣṭhīvanaṃ vā samutsṛjet | amedhyaliptaṃ anyadvā lohitaṃ vā viṣāṇi vā,"Today, one should not wear a single cloth, nor go naked; one should not bathe, or pass urine or stool on the road, in ashes, in the cowshed, near water, or while eating. One should also avoid consuming food that is not offered, impure, or containing blood or pus."
141,na pādau dhāvayetkāṃsye kadā cidapi bhājane | na bhinnabhāṇḍe bhuñjīta na bhāvapratidūṣite upānahau ca vāsaśca dhṛtaṃ anyairna dhārayet | upavītaṃ alaṅkāraṃ srajaṃ karakaṃ eva ca,"One should never run with another's umbrella or staff, nor eat from a broken dish, nor use another's clothing or bedding when they are impure. Only the sacred thread, adornment, garland, and water pot are to be used (by the wearer)."
142,na saṃhatābhyāṃ pāṇibhyāṃ kaṇḍūyedātmanaḥ śiraḥ | na spṛśeccaitaducchiṣṭo na ca snāyādvinā tataḥ nadīṣu devakhāteṣu taḍāgeṣu saraḥsu ca | snānaṃ samācarennityaṃ gartaprasravaṇeṣu ca,"One should never use their hands to scratch one's own head, nor should they touch this impure self nor should they bathe in rivers, divine waters, ponds, or lakes. One should always perform ablutions in pits and streams of flowing water."
143,adhastānnopadadhyācca na cainaṃ abhilaṅghayet | na cainaṃ pādataḥ kuryānna prāṇābādhaṃ ācaret na vārayedgāṃ dhayantīṃ na cācakṣīta kasya cit || gavāṃ ca yānaṃ pṛṣṭhena sarvathaiva vigarhitam,"Do not place anything below or study above it; do not touch it either. One should not offer it a seat, nor restrict its movements, nor harm its life. Nor should one look at the cow with desire. All of this is inappropriate in every way."
144,hīnāṅgānatiriktāṅgānvidyāhīnānvayo'dhikān | rūpadraviṇahīnāṃśca jātihīnāṃśca nākṣipet abhivādayedvṛddhāṃśca dadyāccaivāsanaṃ svakam | kṛtāñjalirupāsīta gacchataḥ pṛṣṭhato'nviyāt,"He should not neglect or despise the physically challenged, those devoid of learning, lowly, blind, deaf, lame, or those without lineage. Instead, he should offer them respect, provide them with seats and food. While leaving, he should say 'namaste' (I bow to you) while keeping his palms together in reverence and then depart from behind them."
145,ṛtvikpurohitācāryairmātulātithisaṃśritaiḥ | bālavṛddhāturairvaidyairjñātisaṃbandhibāndhavaiḥ ākāśeśāstu vijñeyā bālavṛddhakṛśāturāḥ | bhrātā jyeṣṭhaḥ samaḥ pitrā bhāryā putraḥ svakā tanuḥ chāyā svo dāsavargaśca duhitā kṛpaṇaṃ param | tasmādetairadhikṣiptaḥ sahetāsaṃjvaraḥ sadā,"By priests, chief priests, teachers, maternal relatives, guests, and also by young, old, and sick doctors, as well as by relatives and friends; in the sky are perceived small, big, and lean-like objects. Therefore, one who is constantly tormented by them (such perceptions) is certainly mad."
146,ācāryaṃ ca pravaktāraṃ pitaraṃ mātaraṃ gurum | na hiṃsyādbrāhmaṇāngāśca sarvāṃścaiva tapasvinaḥ na kurvīta vṛthāceṣṭāṃ na vāryañjalinā pibet | notsaṅge bhakṣayedbhakṣyānna jātu syātkutūhalī | ,"The teacher, the explicator, father, and mother, as well as the spiritual guide, should not be harmed. Neither should brahminical aspirants, nor should one engage in useless activities or greedily drink (water) with cupped hands. One should never eat food without being invited (to partake it), let alone behave unseemly."
147,nākṣairdīvyetkadā cittu svayaṃ nopānahau haret | śayanastho na bhuñjīta na pāṇisthaṃ na cāsane | ārdrapādastu bhuñjīta nārdrapādastu saṃviśet | ārdrapādastu bhuñjāno dīrghaṃ āyuravāpnuyāt |,"One should not eat until the ground is dry, nor when it's wet; not while lying down, nor when just having bathed. One should eat only when the food has been cooked from grains that were recently moist, and by doing so, one will attain a long life."
148,na snānaṃ ācaredbhuktvā nāturo na mahāniśi | na vāsobhiḥ sahājasraṃ nāvijñāte jalāśaye mattakruddhāturāṇāṃ ca na bhuñjīta kadā cana | keśakīṭāvapannaṃ ca padā spṛṣṭaṃ ca kāmataḥ,"After eating, one should not bathe, nor defecate in the open, nor have prolonged contact with women, nor eat in the presence of those angry due to water scarcity. Nor should one deliberately touch a crow or a piece of wood."
149,nekṣetodyantaṃ ādityaṃ nāstaṃ yāntaṃ kadā cana | nopasṛṣṭaṃ na vāristhaṃ na madhyaṃ nabhaso gatam na laṅghayedvatsatantrīṃ na pradhāvecca varṣati | na codake nirīkṣeta svarūpaṃ iti dhāraṇā,"The sun, neither setting nor rising, can never be reached by anyone, not even by one who has conquered the air. It does not stay in one place, nor does it wade through water or rest in the middle. Therefore, one should not gaze at its true form."
150,nādharmike vasedgrāme na vyādhibahule bhṛśam | naikaḥ prapadyetādhvānaṃ na ciraṃ parvate vaset bālātapaḥ pretadhūmo varjyaṃ bhinnaṃ tathāsanam | na chindyānnakharomāṇi dantairnotpāṭayennakhān,"He should not dwell in an immoral settlement, nor stay for a long time in a place with many diseases. He should not choose a solitary path or reside on a mountain for too long. He should avoid the smoke of a fire kindled by children and should not unnecessarily cut branches or uproot plants with his nails or teeth."
151,na mṛlloṣṭhaṃ ca mṛdnīyānna chindyātkarajaistṛṇam | na karma niṣphalaṃ kuryānnāyatyāṃ asukhodayam advāreṇa ca nātīyādgrāmaṃ vā veśma vāvṛtam | rātrau ca vṛkṣamūlāni dūrataḥ parivarjayet,"One should not unnecessarily touch a soft or delicate object, nor should one cut down grass. One should not perform useless actions, nor should they approach a village or house uninvited. At night, one should keep away from the roots of trees and stay at a distance."
152,acakṣurviṣayaṃ durgaṃ na prapadyeta karhi cit | na viṇmūtraṃ udīkṣeta na bāhubhyāṃ nadīṃ taret adhitiṣṭhenna keśāṃstu na bhasmāsthikapālikāḥ | na kārpāsāsthi na tuṣāndīrghaṃ āyurjijīviṣuḥ,"One who never seeks refuge in inaccessible objects, never looks at another's wealth, never crosses a river with his arms, never stands on anyone's head, never uses a staff, does not desire long life, and wishes only to live, such a one is rare."
153,keśagrahānprahārāṃśca śirasyetānvivarjayet | śiraḥsnātaśca tailena nāṅgaṃ kiṃ cidapi spṛśet devatānāṃ guro rājñaḥ snātakācāryayostathā | nākrāmetkāmataśchāyāṃ babhruṇo dīkṣitasya ca,"One should not decorate the hair with flowers, engage in violent acts, or let one's hair down. The head should be clean, smeared with oil, and never touched by anything impure. Similarly, a self-initiated person and those who have initiated others should also maintain this purity, nor should they change their place at will or under a tree."
154,kṣatriyaṃ caiva sarpaṃ ca brāhmaṇaṃ ca bahuśrutam | nāvamanyeta vai bhūṣṇuḥ kṛśānapi kadā cana nātmānaṃ avamanyeta purvābhirasamṛddhibhiḥ | ā mṛtyoḥ śriyaṃ anvicchennaināṃ manyeta durlabhām,"A Kshatriya, a serpent, and a highly learned Brahmin should never be disrespected. One should never look down upon themselves, even during poverty, nor consider themselves to be without worth at any time. They should always strive for prosperity before death, for it is rare and difficult to attain."
155,dharmaṃ śanaiḥ saṃcinuyādvalmīkaṃ iva puttikāḥ | paralokasahāyārthaṃ sarvabhūtānyapīḍayan dṛḍhakārī mṛdurdāntaḥ krūrācārairasaṃvasan | ahiṃsro damadānābhyāṃ jayetsvargaṃ tathāvrataḥ,"One should cultivate dharma (righteousness) slowly, like a vine grows around a tree. By causing distress to all living beings, one who is cruel in behavior, harsh in speech, and unkind in actions will not achieve heaven or Swarga, even if they are otherwise powerful; only a non-violent and self-controlled person can attain it."
156,maṅgalācārayuktaḥ syātprayatātmā jitendriyaḥ | japecca juhuyāccaiva nityaṃ agniṃ atandritaḥ vedābhyāsena satataṃ śaucena tapasaiva ca | adroheṇa ca bhūtānāṃ jātiṃ smarati paurvikīm paurvikīṃ saṃsmaranjātiṃ brahmaivābhyasyate punaḥ | brahmābhyāsena cājasraṃ anantaṃ sukhaṃ aśnute,"One should be engaged in auspicious deeds, be of controlled senses and steadfast, constantly recite and offer oblations to the fire, and always remain clean while regularly studying the Vedas. By constantly practicing this Brahmanic way of life, one remembers the natural order of all beings, and thereby attains infinite bliss."
157,anena vipro vṛttena vartayanvedaśāstravit | vyapetakalmaṣo nityaṃ brahmaloke mahīyate,"By this conduct, a Brahmin, well-versed in the Vedic scriptures and rid of all blemishes, becomes distinguished in the world of Brahma."
158,ye vai brāhmaṇāḥ śuśruvāṃso'nūcānāste viprāstānevaitadabhyāha,"Those brahmins who have listened (to the teachings) and are constantly engaged in their practice, they are truly called vipras (learned scholars)."
159,agnyādheyaṃ pākayajñānagniṣṭomādikānmakhān | yaḥ karoti vṛto yasya sa tasya rtvigihocyate ||,"The one who performs agnyadheya and other specified sacrifices, such as pakayajnas and agniṣṭomas, is considered the ritual priest of that person."
160,iha hi dravyaṃ pañcamahābhūtātmakam |,"Indeed, this (iha) substance is made up of five great elements (pañcamahābhūtātmakam)."
161,ākāśādvāyuḥ | vāyoragniḥ | agnerāpaḥ | adbhyaḥ pṛthivī |,"From space comes air , from air comes fire , from fire comes water , and from water comes earth ."
162,tatra gandhavatī pṛthivī | sā dvividhā nityā'nityā ca | nityā paramāṇurūpā | anityā kāryarūpā | punastrividhā śarīrendriyaviṣayabhedāt |,"There, the earth is fragrant (fertile); it is of two kinds, eternal and non-eternal. The eternal one is atomic in nature, while the non-eternal one is formed due to the distinction between body and senses."
163,madhukaiṭabhayormedaḥ saṃyogānmedinī smṛtā | dhāraṇācca dharā proktā pṛthvī vistārayogataḥ || mahī cāpi mahīyas |,"The union of Madhu and Kaitabha is remembered as the churning of the earth; retention is called dharana, and the one who expands (the earth) is called prithvi, which itself is superior."
164,athāgamya mahārājannamaskṛtyi ca kaśyapam | pṛthavī kāśyapī jajñe sutā tasya mahātmanaḥ ||,"Having approached Maharaja Kashyapa, after offering respects to him, from Prajapati Kashyapa a great soul, was born a daughter."
165,prathate vistāraṃ yātīti pṛthivī | pṛthvī sthūlatvaguṇayuktā | pṛthorduhitṛtvasvīkārādetannāma |,"The name ""Prithivi"" is given because it spreads out and consists of the quality of solidity."
166,duhitṛtvaṅgatā yasmāt pṛthaurdharmmavato mahī| tadānurāgayogācca pṛthivī viśrutā budhaiḥ||,"Because of its daughter-like affection and virtue, the earth is well-known to the wise; it is both receptive and nourishing."
167,gataprāṇau tadā jātau dānavau madhukaiṭabhau | sāgaraḥ sakalo vyāptastadā vai medasā tayoḥ || medinīti tato jātaṃ nāma pṛthvyāḥ samantataḥ |,"When the breath departs at birth, then two demonic beings, Madhukaitabha, have been pervading [the body] entirely. It is thereafter that the earth, the name of the whole of Pṛthivī, has come into existence."
168,evaṃ sarvaṃ kṛtrimaṃ ca bāhyābhyantarameva ca ||tadvināśe vināśaśca sarveṣāmeva nārada | jalabud‌budavatsarvaṃ viśvasaṃghamanityakam ||,"In this way, everything, both external and internal, is transient and ephemeral. When it is destroyed, all beings, like bubbles in water, are also destroyed, O Narada."
169,dyaurme pitā janitā nābhiratra bandhurme mātā pṛthivī mahīyam |,"The sky is my father, the earth my mother, and the intermediate space my bonded relative."
170,viśvaṃbharā vasudhānī pratiṣṭhā hiraṇyavakṣā jagato niveśanī | vaiśvānaraṃ bibhratī bhūmiragnimindraṛṣabhā draviṇe no dadhātu ||,"Earth, which is the foundation of all, holds up the entire world. Adorned with golden splendor and resembling Vaiśvānara (one of the names of Agni), may this earth bestow wealth upon us."
171,yatte bhūme vikhanāmi kṣipraṃ tadapi rohatu | mā te marma vimṛgvari mā te hṛdayamarpipam ||,"Whatever I dig up from the earth, may that quickly sprout again. May my secrets not be penetrated, and may my heart always remain unconquered."
172,na vā araṇyānirhantyanyaścennābhigacchati |,"Neither does it enter the wilderness, nor does it approach any (other) thing."
173,iyaṃ pṛthivī sarveṣāṃ bhūtānāṃ madhu | asyai pṛthivyai sarvāṇi bhūtāni madhu |,This earth is the honey for all beings; all beings are the honey for this earth.
174,saktuprasthena vo nāyaṃ yajñastulyo narādhipāḥ| uñchavṛttervadānyasya kurukṣetranivāsinaḥ||,"The king who does not exert himself in the sacrifice is not equal to a plowman of Kurukshetra, even if he donates abundant grains."
175,dharmakṣetre kurukṣetre dharmajñairbahubhirvṛte| uñchavṛttirdvijaḥ kaścitkāpotirabhavattadā||,"In the sacred field of Kuru, known as Dharmakshetra, a certain twice-born has arisen who is skilled in righteousness and possessing abundant strength ."
176,athāgacchaddvijaḥ kaścidatithirbhuñjatāṃ tadā|| te taṃ dṛṣṭvātithiṃ prāptaṃ prahṛṣṭamanaso'bhavan| te'bhivādya sukhapraśnaṃ pṛṣṭvā tamatithiṃ tadā||,"Then a Brahmin arrived, who had been invited. On seeing him arrive as a guest, everyone became joyful. After respectfully greeting him, they asked him pleasant questions while he was their guest."
177,ityuktā sā tataḥ prāha dharmārthau nau samau dvija|| saktuprasthacaturbhāgaṃ gṛhāṇemaṃ prasīda me| satyaṃ ratiśca dharmaśca svargaśca guṇanirjitaḥ||,"Having been told this, she then said: ""The path of righteousness (dharma) and wealth (artha) are equal, my learned man. Take this fourfold share of the sacrifice and please grant me this. Truth, passion, righteousness, and heaven are all determined by one's qualities."""
178,apatyamasmi te puṃsastrāṇātputra iti smṛtaḥ| ātmā putraḥ smṛtastasmāttrāhyātmānamihātmanā||,"I am recognized as the father of all living beings, known as ""puspastra"" (literally, ""flower-weapon""). Therefore, one should not consider themselves separate from me, the inner self."
179,tava prasādānnirvṛttā mama lokāḥ kilākṣayāḥ| putreṇa tānavāpnoti yatra gatvā na śocati|| dharmādyo hi yathā tretā vahnitretā tathaiva ca| tathaiva putrapautrāṇāṃ svargastretā kilākṣayaḥ|| pitṝnṛṇāttārayati putra ityanuśuśruma| putrapautraiśca niyataṃ sādhulokānupāśnute||,"Through your grace, the world has found satisfaction and is free from destruction. A son, when he goes there (to perform his duties), does not grieve because just as in the Treta yuga, dharma and other (qualities) thrive there, similarly for the son, grandson, etc., heaven is achieved after their destruction. It has been heard that a son saves one from hell. A common man certainly partakes of the worldly pleasures along with the son and grandsons."
180,baṭ śrat satrā addhā itthā ṛtam iti satyasya,This is the firm truth in battle: one should not retreat from the enemy.
181,ṛtasya hi śurudhaḥ santi pūrvīrṛtasya dhītirvṛjināni hanti | ṛtasya śloko badhirā tatarda karṇā budhānaḥ śucamāna āyoḥ || ṛtasya dṛl̤hā dharuṇāni santi purūṇi candrā vapuṣe vapūṃṣi | ṛtena dīrghamiṣaṇanta pṛkṣa ṛtena gāva ṛtamāviveśuḥ || ṛtaṃ yemāna ṛtamidvanotyṛtasya śuṣmasturayā u gavyuḥ | ṛtāya pṛthvī bahule gabhīre ṛtāya dhenū parame duhāte ||,"The ancestors, steadfast in righteousness, are the progeny of righteousness and destroy unrighteousness. The wise and pure-minded ones are firm and established in righteousness. With righteousness as their strength, they made long-lasting actions and caused cows to enter into the realm of righteousness. These earth and deep ocean are full of righteousness, and with it, the cattle yield abundant milk."
182,indriyam indraliṃgam indradṛṣṭamindraṛṣṭamindrauṣṭamindrāttaṃ iti vā |,"The sense organ, having the qualities of Indra, which is seen and sought after by Indra, which has been tamed by Indra, and which is to be attained by Indra."
183,indro yātūnāmabhavatparāśaro havirmathīnāmabhyā vivāsatām abhīdu śakraḥ paraśuryathā vanaṃ pātreva bhindantsata eti rakṣasaḥ,"Indra became the chief of the deities, Parashara of those who offer sacrifices, and renowned as Sakra among those who fight. Like a sharpened ax cutting through a forest, he continuously moves forward."
184,akṛtvā pādayo: śaucaṃ diti: śayanamāviśat nidrāṃ cāhārayāmāsa tasyā: kukṣiṃ praviśya sa: vajrapāṇirmahāgarbhaṃ cicchedātha sa saptadhā sampīḍyamāno vajreṇa sa rurodātidāruṇam mā rodīriti taṃ śakra: puna:punarabhāṣata so'bhavatsaptadhā garbhastamiṃdra: kupita: puna: maruto nāma devāste babhūvurativeginaḥ | yaduktaṃ vai maghavatā tenaiva maruto'bhavan | devā ekonapañcāsat sahāyā vajrapāṇinaḥ ||,"Without performing the ablution of his feet, Diti lay down for a sleep and held her breath. Then Vajrapani, entering her womb, split it into seven parts. Though squeezed by him, she let out a terrible cry. Indra, repeatedly saying ""Do not fear,"" tried to console her. Enraged, Indra then became the wind god named Maruts. It is said that they were born from the speech of Maghavat (Indra) himself. The gods, numbering 207, became allies of Vajrapani."
185,yaḥ pṛthavīṃ vyathamānāma dṛṃhad yaḥ parvatāna prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who soothes the troubled earth, calms the enraged mountains, steadies the unsteady atmosphere, and shows mercy to all beings is the Indra among men."
186,sa vajrabhṛd dasyuhā bhīma ugraḥ sahasracetāḥ śatanītha ṛbhvā camrīṣo na śavasā pāñcajanyo marutvān no bhavatvindra ūtī,"May Bhima, the terror of enemies and extremely fierce with a thunderous roar like Indra, be none other than Pancajani's son, and not any demon."
187,yo hatvāhimariṇāta sapta sindhūn yo gā udājadapadhā valasya yo aśmanorantaragniṃ jajāna saṃvṛk samatsu sa janāsa indraḥ,"The one who, after slaying Vritra, made the seven rivers flow, who brought forth Vala from the depths of the mountain, and kindled the divine fire within the rock – that is indeed how Indra is known."
188,indrasyāṅagirasāṃ ceṣṭau vidat saramā tanayāya dhāsim bṛhaspatirbhinadadriṃ vidad gāḥ samusriyābhirvāvaśanta naraḥ evaṃ purā svānapi sodarān sa garbhasthitānujjarituṃ bhayārtaḥ| bibheda vajreṇa tataḥ sa gotrabhit khyāto,"Indra once used his powers to force open a mountain for his sister Sarma's son, and even earlier, Brihaspati made the cows shower down with rain. In this way, men in the past bravely overcame their fears and performed heroic acts, such as when Indra split open the mountain with his thunderbolt."
189,yo jāta eva prathamo manasvān devo devān kratunā paryabhūṣat yasya śuṣmād rodasī abhyasetāṃ nṛmṇasya mahnā sa janāsa indraḥ,"The first among the thinkers, a divine god who adorned the gods with his resolve, from whose mind the universe sets in motion - Indra is such to humans."
190,prajāpatirindra masṛjatānujāvaraṃ devānām | taṃ prāhiṇot | parehi | eteṣāṃ devānāmadhipatiredhīti | taṃ devā abruvan | kastvamasi | vayaṃ vai tvacchreyā~ saḥ sma iti | so'bravīt | kastvamasi vayaṃ vai tvacchreyā~ saḥ sma iti mā devā avocanniti | ko ha vai nāma prajāpatiḥ | ya evaṃ veda vidurenaṃ nāmnā | tadasmai rukmaṃ kṛtvā pratyamuñcat | tato vā indro devānāmadhipatirabhavat | ya evaṃ veda |,"Prajapati, the progenitor, gave birth to the Anujas of the gods, Indra among them. He then asked them, ""Who among you is the most worthy?"" They replied, ""It is you who are our greatest benefactor."" To this, he said, ""But who are you, and who am I? Only one who knows the true name of Prajapati can answer this question."" Having said this, he then disappeared. It was only after this that Indra became the lord of the gods among them, as he was the one who truly knew the name of Prajapati."
191,yaḥ parthivīṃ vyathamānāma dṛṃhad yaḥ parvatān prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who soothes the troubled earth, calms the enraged mountains, steadies the unsteady atmosphere, and shows mercy to all beings is the Indra among men."
192,pūrvaṃ kṛtayuge tāta parvatāḥ pakṣiṇo'bhavan te hi jagmurdiśaḥ sarvā garuḍānilaveginaḥ,"In the previous age of Krita, my dear, mountains turned into birds that flew swiftly in all directions, comparable to Garuda."
193,na nūnamasti no śvaḥ kastad veda yadadbhutam anyasya cittamabhi saṃcareṇyamutādhītaṃ vi naśyati,"Indeed, there is perhaps nothing in a dog or elsewhere that knows the wondrous thing that is the other's consciousness, which, if pondered upon, causes one's own unlearned knowledge to be lost."
194,kiṃ na indra jighāṃsasi bhrātaro marutastava tebhiḥ kalpasva sādhuyā mā naḥ samaraṇe vadhīḥ,"What, O Indra, are you not eager to fight your brother, the Maruts? With your legitimate might, do not bring harm upon us in battle."
195,kiṃ no bhrātaragastya sakhā sannati manyase vidmā hi te yathā mano'smabhyaminna ditsasi,"What do you think, brother Ganguli, our friend, about us? We would like to know your true thoughts. Please reveal them to us."
196,araṃ karṇvantu vediṃ samagnimindhatāṃ puraḥ tatrāmṛtasya cetanaṃ yajñaṃ te tanavāvahai,"Let the ears be filled with the hearing of the Vedas and Agni; in front, let there be aroused the consciousness of the immortal sacrifice; may this vitality, breath, and body be offered in the yajña."
197,tavamīśiṣe vasupate vasūnāṃ tavaṃ mitrāṇāṃ mitrapate dheṣṭhaḥ indra tvaṃ marudbhiḥ saṃ vadasvādha prāśāna ṛtuthā havīṃṣi,"You are the greatest among the Vasus, lord; you are the best of companions, master of friends. You are the foremost among the Maruts, Indra; perform with them the invoking and sending forth of the oblations in the ritual at the proper time."
198,svāyaṃbhuvo manuḥ pūrvaṃ paraḥ svārociṣastathā | uttamastāmasaścaiva raivataścākṣuṣastathā ||,"The first Manu, self-existent, unique, and the one who performed a great sacrifice, as well as Uttama, Tamasas, Raivatas, and Akshusha were the previous ones."
199,yo jāta eva prathamo manasvān devo devān kratunā paryabhūṣat yasya śuṣmād rodasī abhyasetāṃ nṛmṇasya mahnā sa janāsa indraḥ,"The first among the thoughtful gods, whom the gods adorned with sacrifices, from whose subtle essence the earth and heaven were set in motion, he is Indra to people."
200,yaḥ parthivīṃ vyathamānāma dṛṃhad yaḥ parvatān prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who brings peace to the troubled earth, calms the enraged mountains, shakes the unshakeable sky, and is generous with mercy is Indra among men."
201,yo hatvāhimariṇāta sapta sindhūn yo gā udājadapadhā valasya yo aśmanorantaragniṃ jajāna saṃvṛk samatsu sa janāsa indraḥ,"The one who, by striking, made the seven rivers flow, who roused cows and horses, who generated the fire within the stone – such is the all-pervasive Indra."
202,caturāśītisāhasramutsedhena prakīrtitaḥ|| praviṣṭaḥ ṣoḍaśādhastādviṃstṛtaḥ ṣoḍaśaiva tu|| ||,"With a height of sixteen digits, having entered into the twelve-membered (body), and known through the four hundred thousand stanzas of the Vedas."
203,mātṛdevo bhava | pitṛdevo bhava | ācāryadevo bhava | atithidevo bhava |,"Be the mother-god, be the father-god, be the teacher-god, be the guest-god."
204,ekarātraṃ tu nivasannatithirbrāhmaṇaḥ smṛtaḥ | anityaṃ hi sthito yasmāttasmādatithirucyate | | | | na brāhmaṇasya tvatithirgṛhe rājanya ucyate | vaiśyaśūdrau sakhā caiva jñātayo gurureva ca | | | | yadi tvatithidharmeṇa kṣatriyo gṛhaṃ āvrajet | bhuktavatsu ca vipreṣu kāmaṃ taṃ api bhojayet | | | | itarānapi sakhyādīnsamprītyā gṛhaṃ āgatān | prakṛtyānnaṃ yathāśakti bhojayetsaha bhāryayā | | | |,"The dwelling of a Brahmin who stays in one place is considered memorable. The reason being, he who is situated temporarily is called a guest. A Kshatriya's stay at a Brahmin's residence is not considered as that of a guest, but only if he has come there for the sake of dharma. If a Kshatriya comes to a Brahmin's house for other purposes, he is to be treated as a guest and offered food according to one's ability. Similarly, one should also offer food to one's friends, relatives, teachers, and others who come to one's house out of affection, within one's capacity and with the help of one's wife."
205,rājartviksnātakagurūnpriyaśvaśuramātulān | arhayenmadhuparkeṇa parisaṃvatsarātpunaḥ | | | | saṃprāptāya tvatithaye pradadyādāsanodake | annaṃ caiva yathāśakti satkṛtya vidhipūrvakam | | | |,"One should honor the father-in-law, who is like a king, dear to the teacher, and related to the maternal side, with a feast of honey every year. For the arrival of the guest, one should offer a seated place, water, and food according to one's ability and following proper procedures."
206,apraṇodyo'tithiḥ sāyaṃ sūryoḍho gṛhamedhinā | kāle prāptastvakāle vā nāsyānaśnangṛhe vaset | | | | vaiśvadeve tu nirvṛtte yadyanyo'tithirāvrajet | tasyāpyannaṃ yathāśakti pradadyānna baliṃ haret | | | |,"On the scheduled day of the full moon or new moon, when the sun sets and the ritual at home is completed, one must either eat food before setting off or not stay at another's house at an inappropriate time. However, if someone has to leave on the day of the Vaiśvadeva ritual, they should give away food according to their ability before leaving."
207,suvāsinīḥ kumārīśca rogiṇo garbhiṇīḥ striyaḥ | atithibhyo'gra evaitānbhojayedavicārayan | | | | bhuktavatsvatha vipreṣu sveṣu bhṛtyeṣu caiva hi | bhuñjīyātāṃ tataḥ paścādavaśiṣṭaṃ tu dampatī | | | |,"A daughter-in-law, a young girl, the sick, pregnant women, and wives should first offer food to guests after careful consideration. Having partaken themselves, they should then give to Brahmins, their own servants, and finally, what remains, to the husband."
208,na vai svayaṃ tadaśnīyādatithiṃ yanna bhojayet | dhanyaṃ yaśasyaṃ āyuṣyaṃ svargyaṃ vātithipūjanam | | | | śilānapyuñchato nityaṃ pañcāgnīnapi juhvataḥ | sarvaṃ sukṛtaṃ ādatte brāhmaṇo'narcito vasan | | | |,"A Brahmin, adorned and honored, regularly offering oblations to the five fires and respecting guests, acquires all auspicious rewards such as food, fame, longevity, and heaven, even if he eats alone without sharing or inviting others."
209,ya evaṃ vetti puruṣaṃ prakṛtiṃ ca guṇaiḥ saha | sarvathā vartamāno'pi na sa bhūyo'bhijāyate || puruṣaḥ prakṛtistho hi bhuṅ‌kte prakṛtijānguṇān | kāraṇaṃ guṇasaṅgo'sya sadasadyonijanmasu ||,"One who truly understands the person and nature along with their qualities, even while constantly interacting with them, will not be subject to rebirth. The person is situated in nature and enjoys the qualities arising from nature. The association with these qualities is the cause of their birth in various states, whether material or transcendental."
210,paraṃ bhūyaḥ pravakṣyāmi jñānānāṃ jñānamuttamam | yajjñātvā munayaḥ sarve parāṃ siddhimito gatāḥ ||,"I will further speak of the supreme knowledge among knowledges. Having known this, all sage-like ones have attained the highest accomplishment."
211,idaṃ jñānamupāśritya mama sādharmyamāgatāḥ | sarge'pi nopajāyante pralaye na vyathanti ca ||,"Having taken refuge in this knowledge, they attain similarity to me. Neither are they born at the time of creation, nor do they perish at the time of dissolution."
212,mama yonirmahadbrahma tasmingarbhaṃ dadhāmyaham | saṃbhavaḥ sarvabhūtānāṃ tato bhavati bhārata ||,"The great Brahman is my womb, from it I bring forth the seed; procreation of all beings proceeds from that, O Bharata."
213,sarvayoniṣu kaunteya mūrtayaḥ saṃbhavanti yāḥ | tāsāṃ brahma mahadyonirahaṃ bījapradaḥ pitā ||,"Of all the forms that arise in all beings, O Kaunteya, the great Brahman is their source and I am the seed-giving father."
214,sattvaṃ rajastama iti guṇāḥ prakṛtisaṃbhavāḥ | nibadhnanti mahābāho dehe dehinamavyayam ||,"The qualities born of nature, namely goodness, passion, and darkness, bind the imperishable embodied soul, O mighty-armed one."
215,tatra sattvaṃ nirmalatvātprakāśakamanāmayam | sukhasaṅgena badhnāti jñānasaṅgena cānagha ||,"There, pure sattva binds through association with happiness and knowledge, due to its being illuminating and free from impurities."
216,rajo rāgātmakaṃ viddhi tṛṣṇāsaṅgasamudbhavam | tannibadhnāti kaunteya karmasaṅgena dehinam ||,"Understand that desire arising from attachment is Rajas (passionate) in nature. It is this which binds the embodied being through attachment to work, O Kaunteya."
217,tamastvajñānajaṃ viddhi mohanaṃ sarvadehinām | pramādālasyanidrābhistannibadhnāti bhārata ||,"Learn to recognize, Bhārata, that tamas, born of ignorance, is what bewitches all embodied beings. It binds them through heedlessness, sloth, and sleep."
