id,sloka,translation
157,anena vipro vṛttena vartayanvedaśāstravit | vyapetakalmaṣo nityaṃ brahmaloke mahīyate,"By following this conduct, O brahmin scholar, who is versed in the Vedic scriptures and is free from all moral impurities, constantly becomes glorious in the abode of Brahman."
158,ye vai brāhmaṇāḥ śuśruvāṃso'nūcānāste viprāstānevaitadabhyāha,"Indeed, the brahmans who have listened (to the scriptures) and followed (the teachings), they, as true learned scholars, proclaim this."
159,agnyādheyaṃ pākayajñānagniṣṭomādikānmakhān | yaḥ karoti vṛto yasya sa tasya rtvigihocyate ||,"The one who performs rituals such as agnihotra, new and full moon sacrifices, starting with agniṣṭoma and including other makha ceremonies, is considered the ritual priest of that person."
160,iha hi dravyaṃ pañcamahābhūtātmakam |,"Indeed, here the substance is made up of five great elements."
161,ākāśādvāyuḥ | vāyoragniḥ | agnerāpaḥ | adbhyaḥ pṛthivī |,"From ether (space) comes air, from air comes fire, from fire comes water, and from water comes earth."
162,tatra gandhavatī pṛthivī | sā dvividhā nityā'nityā ca | nityā paramāṇurūpā | anityā kāryarūpā | punastrividhā śarīrendriyaviṣayabhedāt |,"There, the earth is fragrant and of two kinds, eternal and ephemeral. The eternal one is composed of atoms, while the ephemeral one has the form of an effect or result. Furthermore, the components of the body and senses are threefold."
163,madhukaiṭabhayormedaḥ saṃyogānmedinī smṛtā | dhāraṇācca dharā proktā pṛthvī vistārayogataḥ || mahī cāpi mahīyas |,"The earth, remembered as Medinī, is considered the union of madhu and Kaiṭabha; it is called dharā due to its quality of supporting . It is also known as Mahī, which is more excellent due to supporting all living beings and vegetation."
164,athāgamya mahārājannamaskṛtyi ca kaśyapam | pṛthavī kāśyapī jajñe sutā tasya mahātmanaḥ ||,"Having approached great King Kashyapa and paid obeisance to him, the earth (Prithivi) was born as the daughter of Kashyapa."
165,prathate vistāraṃ yātīti pṛthivī | pṛthvī sthūlatvaguṇayuktā | pṛthorduhitṛtvasvīkārādetannāma |,"Dawn unfurls its expanse, they say, as ""Prithivi"" (the Earth), endowed with the quality of being tangible and solid; this is named after being the daughter of ""Parthiva"" (an epithet of Brahma, meaning ""relating to the earth"")."
166,duhitṛtvaṅgatā yasmāt pṛthaurdharmmavato mahī| tadānurāgayogācca pṛthivī viśrutā budhaiḥ||,"The earth, renowned among the wise, becomes dear (to someone) due to its quality of being a giver of wealth and daughter-like affection."
167,gataprāṇau tadā jātau dānavau madhukaiṭabhau | sāgaraḥ sakalo vyāptastadā vai medasā tayoḥ || medinīti tato jātaṃ nāma pṛthvyāḥ samantataḥ |,"Once the two asuras, Madhu and Kaitabha, had departed from their bodies, the entire ocean became full with their fat. Then, at that very moment, the earth, which is named ""Prthvyah"" after encompassing all around, was born."
168,evaṃ sarvaṃ kṛtrimaṃ ca bāhyābhyantarameva ca ||tadvināśe vināśaśca sarveṣāmeva nārada | jalabud‌budavatsarvaṃ viśvasaṃghamanityakam ||,"In this way, everything artificial, both external and internal, is destroyed; along with their destruction, all beings are also destroyed, O Narada; the whole creation becomes like water bubbles and transient like a village in the forest."
169,dyaurme pitā janitā nābhiratra bandhurme mātā pṛthivī mahīyam |,"The one who sustains me from above is my father, the navel of the earth is my mother here."
170,viśvaṃbharā vasudhānī pratiṣṭhā hiraṇyavakṣā jagato niveśanī | vaiśvānaraṃ bibhratī bhūmiragnimindraṛṣabhā draviṇe no dadhātu ||,"Bearing universally nourishing Hiranyavaksha and established as Vasudha, may the earth, with the qualities of both Agni and Indra, grant us wealth."
171,yatte bhūme vikhanāmi kṣipraṃ tadapi rohatu | mā te marma vimṛgvari mā te hṛdayamarpipam ||,"Whatever I swiftly scatter on the ground, may that quickly sprout. Let not my secrets be known, let not my heart's core be pierced."
172,na vā araṇyānirhantyanyaścennābhigacchati |,Not does anyone else enter the forest except him (who is authorized). Nor does anyone else approach (the forest).
173,iyaṃ pṛthivī sarveṣāṃ bhūtānāṃ madhu | asyai pṛthivyai sarvāṇi bhūtāni madhu |,"This earth is the honey for all beings; to this earth, all beings are the honey."
174,saktuprasthena vo nāyaṃ yajñastulyo narādhipāḥ| uñchavṛttervadānyasya kurukṣetranivāsinaḥ||,"With offerings as the standard, this sacrifice is not equal to kings who reside in Kurukshetra and are content with meager means of livelihood."
175,dharmakṣetre kurukṣetre dharmajñairbahubhirvṛte| uñchavṛttirdvijaḥ kaścitkāpotirabhavattadā||,"In the sacred field of Kuru, known as Dharmakshetra, some brahmin who is versed in scriptures and is accompanied by many such individuals , began to cultivate a high-yielding crop at that time ."
176,athāgacchaddvijaḥ kaścidatithirbhuñjatāṃ tadā|| te taṃ dṛṣṭvātithiṃ prāptaṃ prahṛṣṭamanaso'bhavan| te'bhivādya sukhapraśnaṃ pṛṣṭvā tamatithiṃ tadā||,"Then a learned person arrived as a guest, and they saw his arrival. With joyful minds, they welcomed him and then engaged in pleasant conversation with him, asking about his well-being."
177,ityuktā sā tataḥ prāha dharmārthau nau samau dvija|| saktuprasthacaturbhāgaṃ gṛhāṇemaṃ prasīda me| satyaṃ ratiśca dharmaśca svargaśca guṇanirjitaḥ||,"Having been addressed thus, the twice-born one (dvija) replied: ""Duty and wealth are equal. Take this fourfold division of yours, consisting of 'saktu' (a type of grain), O please me, as well as truth, desire, and virtue - all of which lead to heaven and are characterized by good qualities."""
178,apatyamasmi te puṃsastrāṇātputra iti smṛtaḥ| ātmā putraḥ smṛtastasmāttrāhyātmānamihātmanā||,"I am your child, thus remembered as 'puṃsastrāṇātputra'. The self is considered as a son, therefore one should not treat the self as separate from the 'aham' (the inner self)."
179,tava prasādānnirvṛttā mama lokāḥ kilākṣayāḥ| putreṇa tānavāpnoti yatra gatvā na śocati|| dharmādyo hi yathā tretā vahnitretā tathaiva ca| tathaiva putrapautrāṇāṃ svargastretā kilākṣayaḥ|| pitṝnṛṇāttārayati putra ityanuśuśruma| putrapautraiśca niyataṃ sādhulokānupāśnute||,"Through your grace, my worlds have been made immortal. With a son, one attains that place where there is no sorrow. Just as in the age of Treta, dharma and other virtues prevailed through the sacrificial fire, similarly, for the sons and grandsons, heaven has been made immortal. We have heard that the son rescues the ancestors from their debt and partakes in the merits of the good worlds."
180,baṭ śrat satrā addhā itthā ṛtam iti satyasya,"With firm resolve and honest in this way, (one) is indeed the truthful one."
181,ṛtasya hi śurudhaḥ santi pūrvīrṛtasya dhītirvṛjināni hanti | ṛtasya śloko badhirā tatarda karṇā budhānaḥ śucamāna āyoḥ || ṛtasya dṛl̤hā dharuṇāni santi purūṇi candrā vapuṣe vapūṃṣi | ṛtena dīrghamiṣaṇanta pṛkṣa ṛtena gāva ṛtamāviveśuḥ || ṛtaṃ yemāna ṛtamidvanotyṛtasya śuṣmasturayā u gavyuḥ | ṛtāya pṛthvī bahule gabhīre ṛtāya dhenū parame duhāte ||,"The ancient ones who are established in truth, indeed, destroy the harmful elements of truth. The wise ones, with unobstructed ears, praise"
182,indriyam indraliṃgam indradṛṣṭamindraṛṣṭamindrauṣṭamindrāttaṃ iti vā |,"The organ is known as Indra's mark, Indra's choice, Indra's victory, and Indra's dominion; indeed, this is said ."
183,indro yātūnāmabhavatparāśaro havirmathīnāmabhyā vivāsatām abhīdu śakraḥ paraśuryathā vanaṃ pātreva bhindantsata eti rakṣasaḥ,"Indra, like a thresher to the enemies of sacrificers, became distinct; just as a sharp weapon cuts through grass, so did he penetrate the rakshasa's vana."
184,akṛtvā pādayo: śaucaṃ diti: śayanamāviśat nidrāṃ cāhārayāmāsa tasyā: kukṣiṃ praviśya sa: vajrapāṇirmahāgarbhaṃ cicchedātha sa saptadhā sampīḍyamāno vajreṇa sa rurodātidāruṇam mā rodīriti taṃ śakra: puna:punarabhāṣata so'bhavatsaptadhā garbhastamiṃdra: kupita: puna: maruto nāma devāste babhūvurativeginaḥ | yaduktaṃ vai maghavatā tenaiva maruto'bhavan | devā ekonapañcāsat sahāyā vajrapāṇinaḥ ||,"Having not yet performed the ablutions of his feet, a certain one, having lain down for sleep in the daytime, was entering into a deep sleep. Then Vajrapani, the great being, split open her womb with his thunderbolt. He was being squeezed sevenfold by the thunderbolt and cried out in great pain. Indra, angered, spoke to him again and again: ""Do not cry!"" Then he became the embryo of seven lesser gods who were allies of Vajrapani. For it was spoken by Maghavat (Indra) himself that these Maruts would become so. The gods numbering eighty-five were helpers of Vajrapani."
185,yaḥ pṛthavīṃ vyathamānāma dṛṃhad yaḥ parvatāna prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who brings tranquility to the agitated earth, stills the anger of mountains, calms down atmospheric disturbances, shines like a lightning, and showers compassion is the Indra among people."
186,sa vajrabhṛd dasyuhā bhīma ugraḥ sahasracetāḥ śatanītha ṛbhvā camrīṣo na śavasā pāñcajanyo marutvān no bhavatvindra ūtī,"He, wielding the thunderbolt, strikes the Dasyus (enemies) with fierce, thousand-fold, unshakeable resolve; may he never become like an ordinary mortal, but instead be a source of strength and protection like Indra."
187,yo hatvāhimariṇāta sapta sindhūn yo gā udājadapadhā valasya yo aśmanorantaragniṃ jajāna saṃvṛk samatsu sa janāsa indraḥ,"The one who, by slaying himiriṇāt, made seven rivers flow, who released the cows from valasya, discovered the fire within aśmanoḥ's interior, and united with saṃvṛk, is indeed the Indra of the people ."
188,indrasyāṅagirasāṃ ceṣṭau vidat saramā tanayāya dhāsim bṛhaspatirbhinadadriṃ vidad gāḥ samusriyābhirvāvaśanta naraḥ evaṃ purā svānapi sodarān sa garbhasthitānujjarituṃ bhayārtaḥ| bibheda vajreṇa tataḥ sa gotrabhit khyāto,"Just as Indra, by striking the mountain with his thunderbolt, revealed himself to the daughter of Sarama who was carrying a child in her womb and fearing for her relatives' safety, so too does a man, when faced with similar circumstances, reveal his lineage through his actions."
189,yo jāta eva prathamo manasvān devo devān kratunā paryabhūṣat yasya śuṣmād rodasī abhyasetāṃ nṛmṇasya mahnā sa janāsa indraḥ,"The first among beings, the mind-born deity who adorned himself with sacrifices and whose exhale fills the two worlds, is known as Indra by people."
190,prajāpatirindra masṛjatānujāvaraṃ devānām | taṃ prāhiṇot | parehi | eteṣāṃ devānāmadhipatiredhīti | taṃ devā abruvan | kastvamasi | vayaṃ vai tvacchreyā~ saḥ sma iti | so'bravīt | kastvamasi vayaṃ vai tvacchreyā~ saḥ sma iti mā devā avocanniti | ko ha vai nāma prajāpatiḥ | ya evaṃ veda vidurenaṃ nāmnā | tadasmai rukmaṃ kṛtvā pratyamuñcat | tato vā indro devānāmadhipatirabhavat | ya evaṃ veda |,"Prajapati, the progenitor, produced for the enjoyment of the gods a son resembling himself. Him he bestowed upon (them). They said to him, ""Who are you?"" ""I am your superior,"" he replied. They said, ""Who indeed is this Prajapati?"" He who knows this by an exclusive name, to him is offered gold and he becomes famous. Then Indra became the lord of the gods, he who knows this."
191,yaḥ parthivīṃ vyathamānāma dṛṃhad yaḥ parvatān prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who brings tranquility to the agitated earth, calms the enraged mountains, steadies the unstable atmosphere, and showers mercy on all is hailed as Indra among people."
192,pūrvaṃ kṛtayuge tāta parvatāḥ pakṣiṇo'bhavan te hi jagmurdiśaḥ sarvā garuḍānilaveginaḥ,"In the previous age of Krta, oh dear one, mountains became bird-like, moving in all directions, swift as Garuda and the wind."
193,na nūnamasti no śvaḥ kastad veda yadadbhutam anyasya cittamabhi saṃcareṇyamutādhītaṃ vi naśyati,"Surely, it does not exist now, either in a dog or in whom else could that wondrous consciousness abide, which has not been studied and is lost as soon as it is perceived?"
194,kiṃ na indra jighāṃsasi bhrātaro marutastava tebhiḥ kalpasva sādhuyā mā naḥ samaraṇe vadhīḥ,"Why, O Indra, do you not long for your brother the Maruts as allies in our battle? May no harm befall us in this fight."
195,kiṃ no bhrātaragastya sakhā sannati manyase vidmā hi te yathā mano'smabhyaminna ditsasi,"What do you think of us, O friend Gastya, as a brother? Tell us the true thoughts in your mind."
196,araṃ karṇvantu vediṃ samagnimindhatāṃ puraḥ tatrāmṛtasya cetanaṃ yajñaṃ te tanavāvahai,May the sacrificial post and the fire of the sacrifice meant for the immortal gods be made thoroughly auspicious; may the conscious ritual invigorate those who tend to it.
197,tavamīśiṣe vasupate vasūnāṃ tavaṃ mitrāṇāṃ mitrapate dheṣṭhaḥ indra tvaṃ marudbhiḥ saṃ vadasvādha prāśāna ṛtuthā havīṃṣi,"You are the greatest among the Vasus and the foremost as the friend of the Mitras. O Indra, you command the Maruts and should proclaim your acceptance of the sacrificial offerings presented during proper rituals."
198,svāyaṃbhuvo manuḥ pūrvaṃ paraḥ svārociṣastathā | uttamastāmasaścaiva raivataścākṣuṣastathā ||,"The first Manu, self-existent, was previous; the next, Para, followed by Svāroci and Uttama and Tamasa, and then Raivata."
199,yo jāta eva prathamo manasvān devo devān kratunā paryabhūṣat yasya śuṣmād rodasī abhyasetāṃ nṛmṇasya mahnā sa janāsa indraḥ,"The one who first, as a thinking god, adorned the gods with a vow; from whose subtle essence both heaven and earth are pervaded; he indeed is Indra to people, endowed with manly strength."
200,yaḥ parthivīṃ vyathamānāma dṛṃhad yaḥ parvatān prakupitā~ aramṇāt yo antarikṣaṃ vimame varīyo yo dayāmastabhnāt sa janāsa indraḥ,"The one who brings peace to the agitated earth, calms the enraged mountains, steadies the unsteady atmosphere, and shows mercy to all beings, is indeed the Indra among men."
201,yo hatvāhimariṇāta sapta sindhūn yo gā udājadapadhā valasya yo aśmanorantaragniṃ jajāna saṃvṛk samatsu sa janāsa indraḥ,"The one who, by slaying the serpent Ahi-marinata, made seven rivers flow, who brought forth fire from within the stone, is indeed the Indra revered by people."
202,caturāśītisāhasramutsedhena prakīrtitaḥ|| praviṣṭaḥ ṣoḍaśādhastādviṃstṛtaḥ ṣoḍaśaiva tu|| ||,"Having been praised in a hundred thousand four times over, the one who has entered into the sixteen-fold division is indeed the sixteen-fold division itself."
203,mātṛdevo bhava | pitṛdevo bhava | ācāryadevo bhava | atithidevo bhava |,"Be the divine mother, be the father-deity, be the teacher-deity, be the guest-deity."
204,ekarātraṃ tu nivasannatithirbrāhmaṇaḥ smṛtaḥ | anityaṃ hi sthito yasmāttasmādatithirucyate | | | | na brāhmaṇasya tvatithirgṛhe rājanya ucyate | vaiśyaśūdrau sakhā caiva jñātayo gurureva ca | | | | yadi tvatithidharmeṇa kṣatriyo gṛhaṃ āvrajet | bhuktavatsu ca vipreṣu kāmaṃ taṃ api bhojayet | | | | itarānapi sakhyādīnsamprītyā gṛhaṃ āgatān | prakṛtyānnaṃ yathāśakti bhojayetsaha bhāryayā | | | |,"A once-a-night staying guest is remembered as a Brahmana. Indeed, one who remains temporary is called an ""atithi."" A Kshatriya, however, is not referred to as an ""atithi"" in a Brahmana's home. Vaishyas, Shudras, friends, relatives, and teachers are considered as ""atithis."" If a Kshatriya comes to one's house following the guest-receiving custom, then he should be fed with desire, even if it means consuming the offerings set aside for Brahmanas. Similarly, other acquaintances who come motivated by affection should also be fed as per one's ability, together with one's wife."
205,rājartviksnātakagurūnpriyaśvaśuramātulān | arhayenmadhuparkeṇa parisaṃvatsarātpunaḥ | | | | saṃprāptāya tvatithaye pradadyādāsanodake | annaṃ caiva yathāśakti satkṛtya vidhipūrvakam | | | |,"Upon the arrival of a yearly visit from the priest who has completed his initiatory rites, one should honor respectfully with a gift of honey, the king's dear father-in-law and mother's brother. He should offer a seated space, water, and food according to his ability, performing each action in accordance with customary rituals."
206,apraṇodyo'tithiḥ sāyaṃ sūryoḍho gṛhamedhinā | kāle prāptastvakāle vā nāsyānaśnangṛhe vaset | | | | vaiśvadeve tu nirvṛtte yadyanyo'tithirāvrajet | tasyāpyannaṃ yathāśakti pradadyānna baliṃ haret | | | |,"The sun sets at evening time, whether it is due or not, one should not remain without eating in the house. If another observance overtakes Vaiśvadeva, then after giving food as much as possible, one may take the remnants."
207,suvāsinīḥ kumārīśca rogiṇo garbhiṇīḥ striyaḥ | atithibhyo'gra evaitānbhojayedavicārayan | | | | bhuktavatsvatha vipreṣu sveṣu bhṛtyeṣu caiva hi | bhuñjīyātāṃ tataḥ paścādavaśiṣṭaṃ tu dampatī | | | |,"The gracious girls and unmarried young women, as well as the sick and pregnant women, should first offer hospitality to the guests after due consideration. Having partaken themselves, the Brahmins, one's own servants, and others should then eat. Afterward, the couple may consume the leftovers."
208,na vai svayaṃ tadaśnīyādatithiṃ yanna bhojayet | dhanyaṃ yaśasyaṃ āyuṣyaṃ svargyaṃ vātithipūjanam | | | | śilānapyuñchato nityaṃ pañcāgnīnapi juhvataḥ | sarvaṃ sukṛtaṃ ādatte brāhmaṇo'narcito vasan | | | |,"A host neither personally partakes nor feeds the guest at the proper time, such hospitality is considered auspicious, leading to wealth, fame, long life, and heaven; even offering a stone to a brahmin every day, while performing the five daily fires rituals, brings great merit and rewards the host, if the brahmin is respectfully unadorned."
209,ya evaṃ vetti puruṣaṃ prakṛtiṃ ca guṇaiḥ saha | sarvathā vartamāno'pi na sa bhūyo'bhijāyate || puruṣaḥ prakṛtistho hi bhuṅ‌kte prakṛtijānguṇān | kāraṇaṃ guṇasaṅgo'sya sadasadyonijanmasu ||,"One who understands the person and nature along with their qualities in this way, even while constantly involved, is not reborn. The person, inherently related to nature, enjoys the products of nature's qualities. The association with qualities becomes the cause of his manifestation in births, whether they are perishable or imperishable."
210,paraṃ bhūyaḥ pravakṣyāmi jñānānāṃ jñānamuttamam | yajjñātvā munayaḥ sarve parāṃ siddhimito gatāḥ ||,"I will further expound the supreme knowledge among knowledges. Having known this, all sages have attained highest accomplishment."
211,idaṃ jñānamupāśritya mama sādharmyamāgatāḥ | sarge'pi nopajāyante pralaye na vyathanti ca ||,"Having taken refuge in this knowledge, they have attained similarity to me; they do not take birth at creation and are not destroyed at dissolution."
212,mama yonirmahadbrahma tasmingarbhaṃ dadhāmyaham | saṃbhavaḥ sarvabhūtānāṃ tato bhavati bhārata ||,"My womb is the great Brahman; there I deposit the seed. From that, all beings originate, O Bharata."
213,sarvayoniṣu kaunteya mūrtayaḥ saṃbhavanti yāḥ | tāsāṃ brahma mahadyonirahaṃ bījapradaḥ pitā ||,"In all wombs, O Kaunteya, the forms that arise, of those I am the great divine seed-giving father, the source."
214,sattvaṃ rajastama iti guṇāḥ prakṛtisaṃbhavāḥ | nibadhnanti mahābāho dehe dehinamavyayam ||,"The three qualities born of Prakriti (sattva, rajas, tamas) bind the imperishable self within the body, O mighty-armed one."
215,tatra sattvaṃ nirmalatvātprakāśakamanāmayam | sukhasaṅgena badhnāti jñānasaṅgena cānagha ||,"There, pure sattva illumines due to its own nature; it binds through the association of happiness and knowledge, O sinkss one."
216,rajo rāgātmakaṃ viddhi tṛṣṇāsaṅgasamudbhavam | tannibadhnāti kaunteya karmasaṅgena dehinam ||,"Kaunteya, recognize that desire-driven craving arises from a materialistic disposition. It is this craving that binds the embodied being through engagement in fruitive activities."
217,tamastvajñānajaṃ viddhi mohanaṃ sarvadehinām | pramādālasyanidrābhistannibadhnāti bhārata ||,"Identify that as the delusion born of ignorance, which, O Bharata, binds to negligence, heedlessness, and drowsiness, all embodied beings."
218,sattvaṃ sukhe saṃjayati rajaḥ karmaṇi bhārata | jñānamāvṛtya tu tamaḥ pramāde saṃjayatyuta ||,"Purity (sattva) thrives in happiness, passion (rajaḥ) in activity, O Bhārata; knowledge (jñānam), however, is obscured by ignorance (tamaḥ) when there is a mistake."
219,rajastamaścābhibhūya sattvaṃ bhavati bhārata | rajaḥ sattvaṃ tamaścaiva tamaḥ sattvaṃ rajastathā ||,"In the presence of either Rajas or Tamas, O Bharthari, Sattva prevails; similarly, Sattva can overcome both Rajas and Tamas."
220,sarvadvāreṣu dehe'sminprakāśa upajāyate | jñānaṃ yadā tadā vidyādvivṛddhaṃ sattvamityuta ||,"When light arises in all the body's gates, then knowledge grows and sagehood is attained."
221,lobhaḥ pravṛttirārambhaḥ karmaṇāmaśamaḥ spṛhā | rajasyetāni jāyante vivṛddhe bharatarṣabha || aprakāśo'pravṛttiśca pramādo moha eva ca | tamasyetāni jāyante vivṛddhe kurunandana ||,"Greed, initiation, endeavor, and restlessness in action, as well as desire – these are born from passion when it is on the rise, O best of the Bharatas. And lack of clarity, idleness, confusion, and delusion – these are born from darkness when it is on the rise, O delight of the Kurus."
222,nānyaṃ guṇebhyaḥ kartāraṃ yadā draṣṭānupaśyati | guṇebhyaśca paraṃ vetti madbhāvaṃ so'dhigacchati ||,"Only when one truly sees and perceives the doer beyond all gunas (qualities), and recognizes the superior nature of my true self, does one attain me."
223,guṇānetānatītya trīndehī dehasamudbhavān | janmamṛtyujarāduḥkhairvimukto'mṛtamaśnute ||,"Surpassing these qualities, the embodied being free from birth, death, aging, and suffering attains immortality."
224,kairliṅgaistrīnguṇānetānatīto bhavati prabho | kimācāraḥ kathaṃ caitāṃstrīnguṇānativartate ||,"By which marks, O Lord, does one transcend these three qualities (sattva, rajas, tamas); what conduct should be adopted and how?"
225,prakāśaṃ ca pravṛttiṃ ca mohameva ca pāṇḍava | na dveṣṭi saṃpravṛttāni na nivṛttāni kāṅkṣati || udāsīnavadāsīno guṇairyo na vicālyate | guṇā vartanta ityeva yo'vatiṣṭhati neṅgate || samaduḥkhasukhaḥ svasthaḥ samaloṣṭāśmakāñcanaḥ | tulyapriyāpriyo dhīrastulyanindātmasaṃstutiḥ || mānāpamānayostulyastulyo mitrāripakṣayoḥ | sarvārambhaparityāgī guṇātītaḥ sa ucyate ||,"Pandava, neither does he hate the arisen nor longs for the ceased , being even-minded towards gain and loss, not shaken by qualities ; knowing that pleasures and pains are even , like earth , regarding all censure and praise, honor and dishonor as equal ; having friends and enemies that are the same , he is detached from all undertakings; such a one is said to have transcended qualities."
226,māṃ ca yo'vyabhicāreṇa bhaktiyogena sevate | sa guṇānsamatītyaitānbrahmabhūyāya kalpate || brahmaṇo hi pratiṣṭhāhamamṛtasyāvyayasya ca | śāśvatasya ca dharmasya sukhasyaikāntikasya ca ||,"The one who exclusively serves Me with unwavering devotional service, transcending these qualities, is eligible for becoming one with Brahman, for I am the foundation of Brahman, the imperishable nectar, eternal righteousness, and ultimate happiness."
227,tamādeśamaprākṣeyaḥ yonāśrutaṃ śrutaṃ bhavatyamataṃ matamavijñāātaṃ vijñātamiti kathaṃ nu bhagavaḥ sa ādeśo bhavatīti,"How can that, which is unseen and unknown, become known as declared, undeclared, understood, or not understood? What is Your command, O Bhagavan, regarding this?"
228,hovācānanuśiṣya vāva kila mā bhagavānabravīdanutvā'śiṣamiti,"""The Blessed One then said to his disciple, 'Nevertheless, let me teach you further.'"""
229,sa hovāca tavaiva rājanmānuṣaṃ vittaṃ yāmeva kumārasyānte vācamabhāṣathāstāmeva me brūhiti sa ha kṛcchrī babhūva,"He, the one, replied to you, O king, regarding the human wealth of the boy, who at the end spoke those words; please tell me which one became difficult for him (to give up)."
230,sūryaḥ dyusthānaḥ | vāyuḥ vā indraḥ vā antarikṣasthānaḥ | agniḥ pṛthivīsthānaḥ |,"The sun dwells in the sky; alternatively, it may be the wind that dwells in the mid-region; or Indra in the sky; or Agni on earth."
231,baḍavāyāḥ samudrasthitāyāḥ ghoṭakyā mukhastho'gniḥ | samudrasthāgniḥ |,"The fire, located at the mouth of the Ghoṭakya, situated in the sea of Baḍavā."
232,jaṭharasthito'gniḥ | kaukṣeye annādipācake vahnau “annarasojaṭharāgninā pacyamānoraktatāṃ pratipadyate”|,"The digestive fire residing in the stomach; in the sacrificial fire located in the altar of the senses, it is through the transformed essence of food that it becomes capable of producing heat and color."
233,agnirvaiśvānaro vahnirvītihotro dhanaṃjayaḥ | kṛpīṭayonirjvalano jātavedāstanūnapāt || barhiḥ śuṣmā kṛṣṇavartmā śociṣkeśa uṣarbudhaḥ | āśayāśo bṛhdabhānuḥ kṛśānuḥ pāvakonalaḥ || rohitāśvo vāyusakhaḥ śikhāvānāśuśukṣaṇiḥ | hiraṇyaretā hutabhugdahano havyavāhanaḥ || saptārcirdamunāḥ śukraścitrabhānurvibhāvasuḥ | śucirappittamaurvastu vāḍavo vaḍavānalaḥ || vahnerdvayorjvālakilāvarcirhetiḥ śikhā striyām | triṣu sphuliṅgognikaṇaḥ saṃtāpaḥ saṃjvaraḥ samau,"Agni, Vaishvanara, fire, Viti, Hotra, Dhananjaya, Kripita-yoni, Jvalana, born of Vedas, body, falling, barhi, susma, krisha, path, sociṣkeśa, usharbuda, desire, hope, bright, thin, pavaka, nala, rohita, asva, vayu, sakha, crest, having many sharp points, hiraṇya, retah, consuming oblations, carrying oblations, seven rays, shining, multicolored, Bhanur, Vibhavasu, pure, ap-pitta, maurva, tu, Vaḍava, Vaḍavānala, two fires' jvala, kilāvriti, crest, striyaam, in three, sphulinga, gnina, santapah, samjvarah, same."
234,haviḥ prakṣepādhikaraṇeṣu gārhapatyāhavanīyadakṣiṇāgnisabhyāvasathyaupāsanākhyeṣu ṣaḍgniṣu |,"In the six sacrificial fires, namely the domestic fire, the havan fire, the southern fire, the sabhartha fire, the avasathya fire, and the agnikheela fire, [one should use] oblations, articles of offering, ghee, the sacrificial butter, the fee for the priest, and the wood as directed."
235,prajāpatirha vā idamagra eka evāsa | sa aikṣata kathaṃ nu prajāyeyeti so'śrāmyatsa tapo'tapyata so'gnimeva mukhājjanayāṃcakre tadyadenaṃ mukhādajanayata tasmādannādo'gniḥ,"The Creator of living beings, indeed, was alone in the beginning. Pondering how to bring forth progeny, he practiced severe austerities. Then from his mouth he milked out fire and henceforth food is obtained from fire."
236,agnimūrdhā cakṣuṣī candrasūryau diśa: śrotre vāgvivṛtāśca vedā: vāyu: prāṇo hṛdayaṃ viśvamasya padbhayāṃ pṛthivī hyeṣa sarvabhūtāntarātmā sthālīsthānaṃ gato'śvatthaṃ śamīgarbhaṃ vilakṣya saḥ | tena dve araṇī kṛtvā urvaśīlokakāmyayā || ||,"With agni (fire) at the crown, the sun and moon as eyes, the directions as ears, and the Vedas as speech; with air as life breath, the heart as the center of the universe, the earth below, this inner self as the soul of all beings, residing in one's own self; having recognized the banyan tree and the seed of the shrub shamī - taking two pieces of wood (arani) in this way with the desire for Urvasi's boon."
237,ityuktvā niḥsṛto'śvatthādagnirvāraṇasūcitaḥ| praviveśa śamīgarbhamatha vahniḥ suṣupsayā||,"Having said ""so be it,"" the fire, invoked near the ashvattha tree, entered the śamī tree's cavity, in accordance with the ritual injunctions, consuming it completely."
238,kravyādamagniṃ pra hiṇomi dūraṃ yamarājño gacchatu ripravāhaḥ | ihaivāyamitaro jātavedā devebhyo havyaṃ vahatu prajānan ||,"Indeed, I offer cattle sacrifice to the distant fire. Might the enemy river (of sins) depart to Yama's abode. Here, this other (fire), born from knowledge, should carry the oblation to the gods."
239,jātavedase sunavāma somamarātīyato nidahāti vedaḥ | sa naḥ parṣadati durgāṇi viśvā nāveva sindhuṃ duritātyagniḥ ||,"We have been reciting to Jātavedas (the fire god), the hymns from Rigveda, which banishes darkness and illuminates. That same Agni, we invoke, skillfully overcomes all our unsurmountable difficulties and never abandons us like a river in spate."
240,purā kalpe mahākāle prapanne lokaviśrute āyudhyetāṃ mahātmānau brahmaviṣṇū parasparam tayormānaṃ nirākartuṃ tanmadhye parameśvaraḥ niṣkalastaṃbharūpeṇa svarūpaṃ samadarśayat tataḥ svaliṃgacihnatvātstaṃbhato niṣkalaṃ śivaḥ svaliṃgaṃ darśayāmāsa jagatāṃ hitakāmyayā,"In a previous age, at the end of the great cycle of time, well-renowned in the world, two great souls, Brahma and Vishnu, had set out to engage in a debate to ascertain who among them was superior. At that moment, the supreme Lord Parameshvara, in his undivided form, revealed his true form to both of them. Then, as Shiva, he concealed his divine form and instead displayed his linga form for the welfare of all beings."
