id,sloka,translation
57, ityagniveśakṛte tantre carakapratisaṃskṛte cikitsitasthāne rasāyanādhyāye āyurvedasamutthānīyo nāmarasāyanapādaścaturthaḥ||4||   ,"Bound in the treatise of fire rituals, composed by Caraka, in the section on aphrodisiacs in the Ayurveda, they [the plants] appear like trembling vines, their single leaf spread out by supports on both sides, moving and drawing in their breath."
58, athātaḥ saṃyogaśaramūlīyaṃ vājīkaraṇapādaṃ vyākhyāsyāmaḥ||1||  iti ha smāha bhagavānātreyaḥ||2||   ,"Now, we will explain the section on the means of union, starting with the preparation of the horses, as stated by Lord Atreya:
Who among these women, over and over, would he cause to make sounds of joy with the churning of the water in the pots, the one who delights the minds of the Śikhaṇḍin?"
59, vājīkaraṇamanvicchet puruṣo nityamātmavān|  tadāyattau hi dharmārthau prītiśca yaśa eva ca||3||  putrasyāyatanaṃ hyetadguṇāścaite sutāśrayāḥ| vājīkaraṇamagryaṃ ca kṣetraṃ strī yā praharṣiṇī||4||  iṣṭā hyokaikaśo'pyarthā paraṃ prītikarā smṛtāḥ|  kiṃ punaḥ strīśarīre ye saṅghātena pratiṣṭhitāḥ||5||  (saṅghāto hīndriyārthānāṃ strīṣu nānyatra vidyate)|  stryāśrayo hīndriyārtho yaḥ sa prītijanano'dhikam|  strīṣu prītirviśeṣeṇa strīṣvapatyaṃ pratiṣṭhitam||6||  dharmārthau strīṣu lakṣmīśca strīṣu lokāḥ pratiṣṭhitāḥ|  surūpā yauvanasthā yā lakṣaṇairyā vibhūṣitā||7||  yā vaśyā śikṣitā yā ca sā strī vṛṣyatamā matā|   ,"The noble ones of the past, having partaken, have fallen; those who restrained themselves attained proximity to the sustainer of crops and became highly honored. The accumulation of grains is their ultimate goal. //4//
The one who is considered the best woman is endowed with the qualities of being obedient, educated, beautiful, young, adorned, and controlled."
60, nānābhaktyā tu lokasya daivayogācca yoṣitām||8||  taṃ taṃ prāpya vivardhante naraṃ rūpādayo guṇāḥ|  vayorūpavacohāvairyā yasya paramāṅganā||9||  praviśatyāśu hṛdayaṃ daivādvā karmaṇo'pi vā|  hṛdayotsavarūpā yā yā samānamanaḥśayā||10||  samānasattvā yā vaśyā yā yasya prīyate priyaiḥ|  yā pāśabhūtā sarveṣāmindriyāṇāṃ parairguṇaiḥ||11||  yayā viyukto nistrīkamaratirmanyate jagat|  yasyā ṛte śarīraṃ nā dhatte śūnyamivendriyaiḥ||12||  śokodvegāratibhayairyāṃ dṛṣṭvā nābhibhūyate|  yāti yāṃ prāpya visrambhaṃ dṛṣṭvā hṛṣyatyatīva yām||13||  apūrvāmiva yāṃ yāti nityaṃ harṣātivegataḥ|  gatvā gatvā'pi bahuśo yāṃ tṛptiṃ naiva gacchati||14||  sā strī vṛṣyatamā tasya nānābhāvā hi mānavāḥ|  atulyagotrāṃ vṛṣyāṃ ca prahṛṣṭāṃ nirupadravām||15||  śuddhasnātāṃ vrajennārīmapatyārthī nirāmayaḥ|  ,"""Having been adorned with unblemished ornaments and conduct that are not blameworthy, he saw with astonishment the best of ascetics, who dwell in a secluded hermitage, adorned with ascetic marks, matted hair, holy scriptures, flowers, and smiling faces."""
61, acchāyaścaikaśākhaśca niṣphalaśca yathā drumaḥ||16||  aniṣṭagandhaścaikaśca nirapatyastathā naraḥ|  citradīpaḥ saraḥ śuṣkamadhāturdhātusannibhaḥ||17||  niṣprajastṛṇapūlīti mantavyaḥ puruṣākṛtiḥ|  apratiṣṭhaśca nagnaśca śūnyaścaikendriyaśca nā||18||  mantavyo niṣkriyaścaiva yasyāpatyaṃ na vidyate|  bahumūrtirbahumukho bahuvyūho bahukriyaḥ||19||  bahucakṣurbahujñāno bahvātmā ca bahuprajaḥ|  maṅgalye'yaṃ praśasyo'yaṃ dhanyo'yaṃ vīryavānayam||20||  bahuśākho'yamiti ca stūyate nā bahuprajaḥ|  prītirbalaṃ sukhaṃ vṛttirvistāro vipulaṃ  kulam||21||  yaśo lokāḥ sukhodarkāstuṣṭiścāpatyasaṃśritāḥ|  tasmādapatyamanvicchan guṇāṃścāpatyasaṃśritān||22||  vājīkaraṇanityaḥ syādicchan kāmasukhāni ca|  upabhogasukhān siddhān vīryāpatyavivardhanān||23||  vājīkaraṇasaṃyogān pravakṣyāmyata uttaram|  ,"Observing the splendor of the autumn season, a person said: ""Just like a tree that is dried up, without fruits, and has dropped its leaves, a man who is without progeny, devoid of sense of duty, indifferent, and lazy, who has nothing to do with procreation, is considered worthless. Such a person, who is without effort, without a sense of shame, and who has no attachment to procreation, is considered idle and wicked. However, a person who is endowed with many virtues, progeny, strength, happiness, valor, and is praiseworthy, wealthy, and famous, who possesses a sense of duty, who enjoys sensual pleasures and procreation, and who enhances his virility through them, is considered auspicious, worthy of praise, and prosperous. Therefore, one should always strive for procreation and enjoy sensual pleasures, as they enhance virility."""
62, śaramūlekṣumūlāni kāṇḍekṣuḥ sekṣuvālikā||24||  śatāvarī payasyā ca vidārī kaṇṭakārikā|  jīvantī jīvako medā vīrā carṣabhako balā||25||  ṛddhirgokṣurakaṃ rāsnā sātmaguptā punarnavā|  eṣāṃ tripalikān bhāgān  māṣāṇāmāḍhakaṃ navam||26||  vipācayejjaladroṇe caturbhāgaṃ ca śeṣayet|  tatra peṣyāṇi madhukaṃ drākṣā phalgūni pippalī||27||  ātmaguptā madhukāni kharjūrāṇi śatāvarī|  vidāryāmalakekṣūṇāṃ rasasya ca pṛthak pṛthak||28||  sarpiṣaścāḍhakaṃ dadyāt kṣīradroṇaṃ ca tadbhiṣak|  sādhayedghṛtaśeṣaṃ ca supūtaṃ yojayet punaḥ||29||  śarkarāyāstugākṣīryāścūrṇaiḥ prasthonmitaiḥ pṛthak|  palaiścaturbhirmāgadhyāḥ palena maricasya ca||30||  tvagelākeśarāṇāṃ ca cūrṇairardhapalonmitaiḥ|  madhunaḥ kuḍavābhyāṃ ca dvābhyāṃ tatkārayedbhiṣak||31||  palikā gulikāstyānāstā  yathāgni prayojayet|  eṣa vṛṣyaḥ paraṃ yogo bṛṃhaṇo balavardhanaḥ||32||  anenāśva ivodīrṇo balī liṅgaṃ samarpayet|33| (iti bṛṃhaṇīguṭikā)   ,"This, prescribed for Shiva's worship, that which has been accomplished, bearing fruits, making the world prosperous, moving in the world, and causing progress, O Partha, let two of them make the dual purposeful; may they, becoming a source of prosperity and strength, render the phala fruits of this rite; further, let the physician prepare the remaining part of ghee, after boiling it with sugar, curd, and salt, in a prescribed manner; then, let him prepare it with sugar, Draksha, Phalgusha, Pippali, separately; let him prepare it, separately, with sugar, Kharjura, Shatavari, Vidari, and the juices of Amalaki, Dhattura, and other drugs; let him prepare it, separately, with butter, milk, ghee, and sugar, in specified quantities; let him prepare it, separately, with sugar, Kudava, in specified quantities, for this, O physician, is the supreme yogic practice, enhancing strength and vigor; by this, let the powerful one endowed with strength establish his virility, offering it as a symbol of his strength; thus ends the Brimhani Gutika."
63, māṣāṇāmātmaguptāyā bījānāmāḍhakaṃ navam||33||  jīvakarṣabhakau vīrāṃ medāmṛddhiṃ śatāvarīm|  madhukaṃ cāśvagandhāṃ ca sādhyet kuḍavonmitām||34||  rase tasmin ghṛtaprasthaṃ gavyaṃ daśaguṇaṃ payaḥ|  vidārīṇāṃ rasaprasthaṃ prasthamikṣurasasya ca||35||  dattvā mṛdvagninā sādhyaṃ siddhaṃ sarpirnidhāpayet|  śarkarāyāstugākṣīryāḥ kṣaudrasya ca pṛthak pṛthak||36||  bhāgāṃścatuṣpalāṃstatra pippalyāścāvapet palam| palaṃ pūrvamato līḍhvā tato'nnamupayojayet||37||  ya icchedakṣayaṃ śukraṃ śephasaścottamaṃ balam|38| (iti vājīkaraṇaṃ ghṛtam)  ,"A transformation, arising in the crops of the field, currently approaches the stable earth, made firm and hidden by virtues of men. It unites with the mass of affection, coming with the splendor of prosperity."
64, śarkarā māṣavidalāstugākṣīrī payo ghṛtam||38||  godhūmacūrṇaṣaṣṭhāni sarpiṣyutkārikāṃ pacet|  tāṃ nātipakvāṃ mṛditāṃ kaukkuṭe madhure rase||39||  sugandhe prakṣipeduṣṇe yathā sāndrībhavedrasaḥ|  eṣa piṇḍaraso vṛṣyaḥ pauṣṭiko balavardhanaḥ||40||  anenāśva ivodīrṇo balī  liṅgaṃ samarpayet| śikhitittirihaṃsānāmevaṃ piṇḍaraso mataḥ|  balavarṇasvarakaraḥ pumāṃstena vṛṣāyate||41||  (iti vājīkaraṇapiṇḍarasāḥ [2] )   ,"Even in this very place, drop by drop fall the clear drops, drawn out from clouds that are like Indra's bows. Yet, even though they nourish the sky and all that is beautiful and radiant, including the decorative adornments, they still look forward to that ultimate goodness. (38-39)
This ball of flour, when cooked properly with the ingredients mentioned, becomes firm, nourishing, and increases strength. With this, one should offer the oblation, like a powerful horse, to the divine phallus. This flour ball is considered as such among the swans who fly in a straight path, and it gives strength, color, voice, and vigor to men. (40-41)"
65, ghṛtaṃ māṣān sabastāṇḍān sādhayenmāhiṣe rase|  bharjayettaṃ rasaṃ pūtaṃ phalāmlaṃ navasarpiṣi||42||  īṣatsalavaṇaṃ yuktaṃ dhānyajīrakanāgaraiḥ|  eṣa vṛṣyaśca balyaśca bṛṃhaṇaśca rasottamaḥ||43||  (iti vṛṣyamāhiṣarasaḥ) caṭakāṃstittirirase tittirīn kaukkuṭe rase|  kukkuṭān bārhiṇarase hāṃse bārhiṇameva ca||44||  navasarpiṣi santaptān phalāmlān kārayedrasān|  madhurān vā yathāsātmyaṃ gandhāḍhyān balavardhanān||45||  (ityanye vṛṣyarasāḥ) tṛptiṃ caṭakamāṃsānāṃ gatvā yo'nupibet payaḥ|  na tasya liṅgaśaithilyaṃ syānna śukrakṣayo niśi||46||  (iti vṛṣyamāṃsam) māṣayūṣeṇa yo bhuktvā ghṛtāḍhyaṃ ṣaṣṭikaudanam|  payaḥ pibati rātriṃ sa kṛtsnāṃ jāgarti vegavān||47||  (iti vṛṣyamāṣayogaḥ) na nā svapiti rātriṣu nityastabdhena śephasā|  tṛptaḥ kukkuṭamāṃsānā bhṛṣṭānāṃ nakraretasi||48||  (iti vṛṣyaḥ kukkuṭamāṃsaprayogaḥ) niḥsrāvya matsyāṇḍarasaṃ bhṛṣṭaṃ sarpiṣi bhakṣayet|  haṃsabarhiṇadakṣāṇāmevamaṇḍāni bhakṣayet||49||  (iti vṛṣyo'ṇḍarasaḥ)   ,"With a constantly flowing stream of water, one should churn the ghee and sesame seeds in the juice of mahisha flesh. This pure juice, when mixed with dhanyajirika, ngarai, salava, and lavana, becomes an excellent source of strength and nourishment, promoting growth. This juice, when offered to cats, cuckoos, pigeons, ducks, and sparrows, makes them fertile and healthy. When consumed, it brings satisfaction to cats, and they do not suffer from semen leakage or sperm loss at night. After consuming ghee mixed with sesame seeds, one remains awake throughout the night, becomes very energetic, and never feels sleepy during the night. When this juice is given to a rooster, it becomes very active, aggressive, and energetic. After drinking the juice, a cat never sleeps during the day, becomes aggressive, and attacks ducks fearlessly. After consuming the juice of fish, one should consume boiled rice, and eat the meat of swans, ducks, and barhinas in the same manner. This regimen ensures strength, vitality, and virility."
66, bhavataścātra  srotaḥsu śuddheṣvamale śarīre vṛṣyaṃ yadā nā  mitamatti kāle|  vṛṣāyate tena paraṃ manuṣyastadbṛṃhaṇaṃ caiva balapradaṃ ca||50||  tasmāt purā śodhanameva kāryaṃ balānurūpaṃ na hi vṛṣyayogāḥ|  sidhyanti dehe maline prayuktāḥ kliṣṭe  yathā vāsasi rāgayogāḥ||51||   ,"Having abandoned desires, one who is elated by the nectar of delight, when such an unmadaḥsaṃhānsa does not engage in sexual activity at the impure time, he is indeed a virile man, who brings about growth and strength in humans. Therefore, one should always purify oneself appropriately, for sexual desire does not fructify in a body tainted with impurities, just as the union of a dirty cloth does not produce a beneficial result."
67, tatra ślokau  vājīkaraṇasāmarthyaṃ kṣetraṃ strī yasya caiva yā|  ye doṣā nirapatyānāṃ guṇāḥ putravatāṃ ca ye||52||  daśa pañca ca saṃyogā vīryāpatyavivardhanāḥ|  uktāste śaramūlīye pāde puṣṭibalapradāḥ||53||   ,"Of those, the powerful and steadfast stallions, possessed by such discoloration, which has arisen, as the fruit of past deeds, are named; just as the lotus, which has been dwelling in the water, has its scent revealed. The qualities of the barren and those of the fertile are described there in the root section, promoting growth in strength and virility, and bestowing nourishment and power."
68, athāta āsiktakṣīrikaṃ vājīkaraṇapādaṃ vyākhyāsyāmaḥ||1||  iti ha smāha bhagavānātreyaḥ||2||   ,"Now we shall explain the rules of preparing a racehorse, adorned with a mane like a riverbank reed, having a vivid color, split like a lotus or a tree leaf, making it shine, decorated with a tuft of rice plants, accompanied by the sound of a fast-beating drum, and resembling a bow-grip in its firmness. This was proclaimed by the blessed Lord Atreya."
69, āsiktakṣīramāpūrṇamaśuṣkaṃ śuddhaṣaṣṭikam|  udūkhale  samāpothya pīḍayet kṣīramarditam||3||  gṛhītvā taṃ rasaṃ pūtaṃ gavyena payasā saha|  bījānāmātmaguptāyā dhānyamāṣarasena ca||4||  balāyāḥ śūrpaparṇyośca jīvantyā jīvakasya ca [2] |  ṛddhyarṣabhakakākolīśvadaṃṣṭrāmadhukasya ca||5||  śatāvaryā vidāryāśca drākṣākharjūrayorapi|  saṃyuktaṃ mātrayā vaidyaḥ sādhayettatra cāvapet||6||  tugākṣīryāḥ samāṣāṇāṃ śālīnāṃ ṣaṣṭikasya ca|  godhūmānāṃ ca cūrṇāni yaiḥ sa sāndrībhavedrasaḥ||7||  sāndrībhūtaṃ ca kuryāt prabhūtamadhuśarkaram|  guli(ṭi)kā badaraistulyāstāśca sarpiṣi bharjayet||8||  tā yathāgni prayuñjānaḥ kṣīramāṃsarasāśanaḥ|  paśyatyapatyaṃ vipulaṃ vṛddho'pyātmajamakṣayam||9||  (ityapatyakarī ṣaṣṭikādiguṭikā)   ,"Having mixed the clarified butter, thoroughly churned and extracted from buttermilk, one should cook the rice and lentils along with the rice water, obtained from soaking seven handfuls of paddy, and also added with the rice grains that have been cleaned by winnowing. One should cook this with the addition of milk, sugar, ghee, and salt. This preparation, when consumed in appropriate quantity, would make one strong like a bull, free from any diseases, and live longer like a elephant. A wise physician should combine these ingredients in proper proportions, just as one would kindle a fire, cooking meat and rice, and observing its expansion as it becomes ready."
70, caṭakānāṃ sahaṃsānāṃ dakṣāṇāṃ śikhināṃ tathā|  śiśumārasya nakrasya bhiṣak śukrāṇi saṃharet||10||  gavyaṃ sarpirvarāhasya kuliṅgasya vasāmapi|  ṣaṣṭikānāṃ ca cūrṇāni cūrṇaṃ godhūmakasya  ca||11||  ebhiḥ pūpalikāḥ kāryāḥ śaṣkulyo vartikāstathā|  pūpā dhānāśca vividhā bhakṣyāścānye pṛthagvidhāḥ||12||  eṣāṃ prayogādbhakṣyāṇāṃ stabdhenāpūrṇaretasā|  śephasā vājivadyāti yāvadicchaṃ striyo naraḥ||13||  (iti vṛṣyapūpalikādiyogāḥ)  ,"Let the mixer of the juices of the sugarcane, rice, water, and the extract of sesame be prepared. Likewise, let the powders of the curdled milk, barley, and wheat be gathered. These, when combined with various kinds of fruits, grains, and other edibles, should be consumed by men and women as long as they desire, until they are full or satiated, with a mind free from anxiety, under the guidance of the sun, moon, and other luminaries, and in accordance with their own wishes. (Translation of verses 10-13 of the Vṛṣyapūpalikādiyoga)"
71, ātmaguptāphalaṃ māṣān kharjūrāṇi śatāvarīm|  śṛṅgāṭakāni mṛdvīkāṃ sādhayet prasṛtonmitam||14||  kṣīraprasthaṃ jalaprasthametat prasthāvaśeṣitam|  śuddhena vāsasā pūtaṃ yojayet prasṛtaistribhiḥ||15||  śarkarāyāstugākṣīryāḥ sarpiṣo'bhinavasya ca|  tat pāyayeta sakṣaudraṃ ṣaṣṭikānnaṃ ca bhojayet||16||  jarāparīto'pyabalo yogenānena vindati|  naro'patyaṃ suvipulaṃ yuveva ca sa hṛṣyati||17||  (ityapatyakaraḥ svarasaḥ)   ,"Prepare here, in this location, the following: sesame seeds, dates, Indian sarsaparilla, bitter gourd, and sugarcane; make them grow vigorously. Mix together, made pure by washing, with three measures of water, sugar, salt, fresh ghee, and rice pudding; consume these. Even a weak person, who is afflicted by old age, will gain strength and become youthful through this nourishment; such is its power."
72, kharjūrīmastakaṃ māṣān payasyāṃ ca śatāvarīm|  kharjūrāṇi madhūkāni mṛdvīkāmajaḍāphalam||18||  palonmitāni matimān [4] sādhayet salilāḍhake|  tena pādāvaśeṣeṇa kṣīraprasthaṃ vipācayet||19||  kṣīraśeṣeṇa tenādyād ghṛtāḍhyaṃ ṣaṣṭikaudanam|  saśarkareṇa saṃyoga eṣa vṛṣyaḥ paraṃ smṛtaḥ||20||  (iti vṛṣyakṣīram)  ,"Desiring to milk the buffaloes on the pastureland, the enthusiastic herdsmen, free from attachment and confusion, cause the flowing of milk from their udders, just like water, into the receptacles. With the remaining milk, they churn and obtain curds, which is considered the best. This is called vṛṣyakṣīra."
73, jīvakarṣabhakau medāṃ jīvantīṃ śrāvaṇīdvayam|  kharjūraṃ madhukaṃ drākṣāṃ pippalīṃ viśvabheṣajam||21||  śṛṅgāṭakaṃ vidārīṃ ca navaṃ sarpiḥ payo jalam|  siddhaṃ ghṛtāvaśeṣaṃ taccharkarākṣaudrapādikam||22||  ṣaṣṭikānnena saṃyuktamupayojyaṃ yathābalam|  vṛṣyaṃ balyaṃ ca varṇyaṃ ca kaṇṭhyaṃ bṛṃhaṇamuttamam||23||  (iti vṛṣyaghṛtam)   ,"""Use, in appropriate measure, the following in the preparation of vrsya, balya, varnya, kanthya, and brmhana:"
74, dadhnaḥ saraṃ śaraccandrasannibhaṃ doṣavarjitam|  śarkarākṣaudramaricaistugākṣīryā ca buddhimān||24||  yuktyā yuktaṃ sasūkṣmailaṃ nave kumbhe [5] śucau paṭe|  mārjitaṃ prakṣipecchīte ghṛtāḍhye ṣaṣṭikaudane||25||  pibenmātrāṃ rasālāyāstaṃ bhuktvā ṣaṣṭikaudanam [6] |  varṇasvarabalopetaḥ pumāṃstena vṛṣāyate||26||  (vṛṣyo dadhisaraprayogaḥ)  ,"Having been prepared, this churning rod, resembling the crescent moon, free from defects, is equipped with the sounds of Surabhi, gopis' songs, and the hum of bees. When placed in a new, clean pot, set on a clean surface, it should be used in measured quantities, along with 60 measures of curds, for a man to become invigorated by this use of curds and the churning rod."
75, candrāṃśukalpaṃ payasā ghṛtāḍhyaṃ ṣaṣṭikaudanam|  śarkarāmadhusaṃyuktaṃ prayuñjāno vṛṣāyate||27||  (iti vṛṣyaḥ ṣaṣṭikaudanaprayogaḥ)  ,"Prepared with a mixture of milk and ghee, blended with sugar and rice grains, having a golden hue, taking it with a joyful heart, becomes like a heated lotus flower, merging with water and mind."
76, tapte sarpiṣi nakrāṇḍaṃ tāmracūḍāṇḍamiśritam|  yuktaṃ ṣaṣṭikacūrṇena sarpiṣā'bhinavena ca||28|| paktvā pūpalikāḥ khādedvāruṇīmaṇḍapo naraḥ|  ya icchedaśvavadgantuṃ prasektuṃ gajavacca yaḥ||29||  (iti vṛṣyapūpalikāḥ)   ,"The lotus seeds, extracted and cleaned, when cooked with six measures of flour and additionally with ghee,
are enjoyed by men desiring to eat as delicious food like elephant's favorite, duly prepared, and without any doubt."
77, bhavataścātra  etaiḥ prayogairvidhivadvapuṣmān vīryopapanno [7] balavarṇayuktaḥ|  harṣānvito vājivadaṣṭavarṣo bhavet samarthaśca varāṅganāsu||30|| yadyacca kiñcinmanasaḥ priyaṃ syādramyā vanāntāḥ pulināni śailāḥ|  iṣṭāḥ striyo bhūṣaṇagandhamālyaṃ priyā vayasyāśca tadatra yogyam [8] ||31||   ,"With these practices, endowed with strength, color, and vigor, he becomes capable of pleasing women. Also, whatever pleases his mind, be it coral reefs, mountains, or beloved women, adorned with ornaments, garlands, and sandalwood - all such things are suitable for him there."
78, tatra ślokaḥ  āsiktakṣīrike pāde ye yogāḥ parikīrtitāḥ|  aṣṭāvapatyakāmaiste prayojyāḥ pauruṣārthibhiḥ||32||  ityagniveśakṛte tantre carakapratisaṃskṛte cikitsāsthāne vājīkaraṇādhyāye āsiktakṣīriko nāma vājīkaraṇapādo dvitīyaḥ||2||   ,"In the Agniveshaka Tantra, in the Vajikarana section composed by Caraka, the second chapter named ""Asiktakshiri"" is described. In it, certain yogic practices related to the procreative organ, mentioned in a sloka, are recommended for achieving worldly desires. The shining, bright, and unobstructed image of the white flow of semen, like a collection of snakes, was seen there, but not from a distance."
79, athāto māṣaparṇabhṛtīyaṃ vājīkaraṇapādaṃ vyākhyāsyāmaḥ||1||  iti ha smāha bhagavānātreyaḥ||2||   ,"Now, we shall explain the section concerning the preparation of the horse sacrifice, addressed to Jayaya, who is capable of reaching even the farthest ends of the earth, having ascended both the Meru mountain and the great earth, made the icy mountain peak conspicuous and noticeable, but unable to cause even the slightest disturbance to the sky. Thus spoke Atreya."
80, māṣaparṇabhṛtāṃ dhenuṃ gṛṣṭiṃ puṣṭāṃ catuḥstanīm|  samānavarṇavatsāṃ ca jīvadvatsāṃ ca buddhimān||3||  rohiṇīmathavā kṛṣṇāmūrdhvaśṛṅgīmadāruṇām|  ikṣvādāmarjunādāṃ vā sāndrakṣīrāṃ ca dhārayet||4||  kevalaṃ tu payastasyāḥ śṛtaṃ vā'śṛtameva vā|  śarkarākṣaudrasarpirbhiryuktaṃ tadvṛṣyamuttamam||5||   ,"The enlightened one should uphold a cow of the māṣaparṇa variety, well-nourished and four-staged, possessing a uniform color and a friendly disposition, as well as a black, upward-horned, dark-complexioned, and sandrakṣīrā variety. One should only consume the curd or whey from this cow's milk, which is either thick or thin, mixed with sugar, rock salt, or clarified butter. This is considered the best among all foods."
81, śukralairjīvanīyaiśca bṛṃhaṇairbalavardhanaiḥ|  kṣīrasañjananaiścaiva payaḥ siddhaṃ pṛthak pṛthak||6||  yuktaṃ godhūmacūrṇena saghṛtakṣaudraśarkaram|  paryāyeṇa prayoktavyamicchatā śukramakṣayam||7||   ,"Established in the world, the abode that is made of five elements, namely earth, water, fire, air, and ether, has been constructed by the vital energies, namely the reproductive (shukra) and life- sustaining (jīvani), along with growth (bṛṃhaṇa), strength (bala), nourishment (vrdhani), and complexion (sañjana), all acting in a complementary manner. This has been done in such a way that milk, when churned with a churning rod, yields cream (goghṛta), curds, butter, and buttermilk, separately. This is how the divine power manifests in the universe. Now, I will explain how to reduce the reproductive vital energy through ascetic practices."
82, medāṃ payasyāṃ jīvantīṃ vidārīṃ kaṇṭakārikām|  śvadaṃṣṭrāṃ kṣīrikāṃ māṣān godhūmāñchāliṣaṣṭikān||8||  payasyardhodake paktvā  kārṣikānāḍhakonmite|  vivarjayet payaḥśeṣaṃ tat pūtaṃ kṣaudrasarpiṣā||9||  yuktaṃ saśarkaraṃ pītvā vṛddhaḥ saptatiko'pi vā|  vipulaṃ labhate'patyaṃ yuveva ca sa hṛṣyati||10||   ,"With a serpent-like body, adorned with gold, resting on the royal navel, shining brilliantly, endowed with royal qualities, and decorated with all sorts of ornaments, one should cook rice with milk and then mix it with sesame seeds, discarding the remaining milk. By drinking this mixture, even an old man will become youthful and be filled with joy."
83, maṇḍalairjātarūpasya tasyā eva payaḥ śṛtam|  apatyajananaṃ siddhaṃ saghṛtakṣaudraśarkaram||11||   ,"""O gods (surāḥ), let the mixture of mandala, jātarūpa, caya, aṃśuka, and bhā be bestowed (dadhatam) on the homes (gṛhāḥ). Like a high (udita) flowering tree (puṣpa vanāḥ), it has produced (bhuvaḥ) milk (payaḥ) from her (tasyā), which is solidified (śṛtam), has the qualities of curd, butter, and cheese (saghṛtakṣaudraśarkaram), and is capable of producing offspring (apatyajananaṃ siddham)."""
84, triṃśat supiṣṭāḥ pippalyaḥ prakuñce tailasarpiṣoḥ|  bhṛṣṭāḥ saśarkarākṣaudrāḥ kṣīradhārāvadohitāḥ||12||  pītvā yathābalaṃ cordhvaṃ ṣaṣṭikaṃ kṣīrasarpiṣā|  bhuktvā na rātrimastabdhaṃ liṅgaṃ paśyati nā kṣarat||13||  (iti vṛṣyaḥ pippalīyogaḥ) śvadaṃṣṭrāyā vidāryāśca rase kṣīracaturguṇe|  ghṛtāḍhyaḥ sādhito vṛṣyo māṣaṣaṣṭikapāyasaḥ||14|| (iti vṛṣyapāyasayogaḥ)  ,"""Consuming thirty [pippalya fruits], well processed, smeared with sesame oil, properly ripened, moistened with sugar and rock salt, drunk in the measure of six śaṣṭikas of kṣīra, one does not see his linga become loose or shed for an entire night.""
""[Pippalya], endowed with unflagging energy, swelling with abundant juice, shining like the rising sun, processed with a mixture of [ingredients] such as śvada, śuṇṭhī, and kuṣṭha, cooked with ghee, and mixed with a preparation of [legumes and rice], becomes a vṛṣya."""
85, phalānāṃ jīvanīyānāṃ snigdhānāṃ rucikāriṇām|  kuḍavaścūrṇitānāṃ syāt svayaṅguptāphalasya ca||15||  kuḍavaścaiva māṣāṇāṃ dvau dvau ca tilamudgayoḥ|  godhūmaśālicūrṇānāṃ kuḍavaḥ kuḍavo bhavet||16||  sarpiṣaḥ kuḍavaścaikastat sarvaṃ kṣīramarditam [1] |  paktvā pūpalikāḥ khādedbahvyaḥ syuryasya yoṣitaḥ||17||  (iti vṛṣyapūpalikāḥ)   ,"""Cause the life-sustaining, soft, and tasty fruits to be mixed, blended, and made smooth; also, make the kuḍava of māṣa and tilamudgaya, as well as godhūma, śālicūrṇa, and sarpiṣa; then, cook various pūpalikās with ghee, like the juicy and flourishing rivers of the earth."""
86, ghṛtaṃ śatāvarīgarbhaṃ kṣīre daśaguṇe pacet|  śarkarāpippalīkṣaudrayuktaṃ tadvṛṣyamuttamam||18||  (iti vṛṣyaṃ śatāvarīghṛtam)   ,"""Cook ghee infused with 100 times the strength of *Shatavari* root in curds, made excellent with sugar, rock salt, and pippali, according to the rule prescribed at sandhya time. This is the supreme *vṛṣya* (promoter of semen strength, rejuvenator), known as *Shatavari ghṛta*."""
87, karṣaṃ madhukacūrṇasya ghṛtakṣaudrasamāṃśikam [1] |  prayuṅkte yaḥ payaścānu [2] nityavegaḥ sa nā bhavet||19||  (iti vṛṣyamadhukayogaḥ)   ,"The one who constantly churns the honey-like mixture of sesame and butter in a dam baka raja, located in the tamala vana, which has become congested with lightweight tušara particles falling from the sky, will not be lazy. (chanting of Vṛṣyamadhukayogaḥ)"
